"Text","doc_id"
"enter have year realize goal student nyucd didnt change","804"
"however start treat real patient mean professional become little amorphous ideal real challenge","805"
"point career besides medical aspect profession notice put great effort communication skill interact patient faculty classmate","806"
"accept challenge honor good successful","807"
"primary goal provide good dental care patient learn grow along way","808"
"satisfactory learn new technique master dental skill every day clinic","809"
"clinic experience gain realize difficult part dentistry often decision make practical dentistry even begin treatment plan","810"
"gain information provide diagnosis consider prognosis balance risk benefit work patient dental desire versus financial abilitiesavailable dental techniqueshealth issue etc easy","811"
"decision make procedure usually straight forward","812"
"reflection infomagical challenge article success often directly connect one ability focus","813"
"focus one thing time important agree author implement ability practice like unreachable goal","814"
"try follow direction article concentrate one thing last sunday","815"
"however pretty much every time come distraction phone call yo son desperately need show something just discover up drop package etc","816"
"real challenge","817"
"do like give still convince ability focus utterly important","818"
"say also think pretty unrealistic concentrate one thing long time day age","819"
"guess technology challenge us change way wire now","820"
"come conclusion multitask even though doesnt exist switch one task another back much important will burn extra calorie thats take","821"
"nyu id like keep open mind talk many peer faculty member possible","822"
"plan participate outreach opportunity domestically abroad","823"
"hope incorporate experience education public health graduate nyu college dentistry career clinical work research","824"
"particularly interest help underserved population especially child","825"
"important increase access dental service community emphasize education mean oral disease prevention","826"
"infomagical podcast emphasize focus task hand try reduce distraction commitment order effective complete say task","827"
"agree focus particular job task shut mindshearts everything else may go help reduce stress enable us become efficient acheiveable nyucd","828"
"nyucd schedule construct way attend class treat patient study exam time lunch maintain focus particular task hand","829"
"force constantly think next else moment","830"
"demand place us make impossible truly focus front us ignore noise surround us daily basis","831"
"additionally juggle patient careschedulingfinances study outside familyfriends make difficult truly zero moment release stress get away work","832"
"id like mindful try limit noise surround beneficial time similar impossible","833"
"role midlevel provider dentistry controversial","834"
"many dentist feel threaten midlevel provider take dentist job","835"
"personally feel midlevel provider dentistry need help solve access care issue large part country face","836"
"midlevel dental therapist role popular successful new zealand part world","837"
"awe think personal change growth witness since entry clinic","838"
"simple act provide healthcare dental student interact patient practice dentistry even supervision carve different person","839"
"impact especially notice d enter clinic see resemblance question confusion comment mine year ago","840"
"excite come next","841"
"three half year beautiful community nyucd proud colleague","842"
"trek rigorous curriculum have have finally embark journey clinic","843"
"spend almost one semester clinic find develop oral health care provider always envision become","844"
"dr","845"
"studley recently share article focus","846"
"current environment myriad factor task constantly demand attention","847"
"however human brain capable process one thing time fool think can multitask","848"
"agree article imagine focus singular task give point time especially dental student","849"
"graduate work employee employer spouse possibly child parent imagine situation attention wont pull several different direction","850"
"feel environment evolve one guarantee good good","851"
"knowledge come power","852"
"tell knowledgable people dangerous partially believe statement","853"
"many people teeter line ethic get dental school doubt will continue will throughout school","854"
"hope teeter ethical boundary will bleed area especially time come manage patient","855"
"hear see clinic procedure ethical just student can procedure want","856"
"learn hard way play rule wont get anywhere fast","857"
"want pass board first try","858"
"stay friendly easy go personable other may reach wild idea","859"
"want competent professional deal treat patient","860"
"develop good bedside manner","861"
"impact teenschildren local area internationally","862"
"want find niche class school dentistry profession","863"
"time progress slowly become comfortable classmate find group studyhang","864"
"realize many people class know intimate level devote energy feel need","865"
"2 year different ball game compare first","866"
"take quite bite determination stamen get constant barrage exam practical","867"
"feel fall semester warm spring","868"
"transition clinic relatively smooth","869"
"realize must always prepare ahead time provide adequate treatment","870"
"ive work quite hard dig hole","871"
"now get start fresh clean slate","872"
"new begin cant forget sacrifice get","873"
"long just anymore","874"
"become professional long hard process","875"
"involve learn theory behind work also act maintain responsibility professional","876"
"become professional mean develop network professional order successfully treat care","877"
"white coat ceremony big milestone become professional","878"
"significant step indicate will treat patient near future much responsibility","879"
"infomagical challenge think article accurately reflect young generation today","880"
"can easily point finger technology say cause excess source stimulation take attention away wouldnt help","881"
"think many distraction life victim","882"
"think will take great deal focus eliminate distraction focus one thing","883"
"type reflection check flight email text army ready attack","884"
"ive throw world professionalism recently quite overwhelm","885"
"many people talk professional go","886"
"point start journey can listen heed advice give","887"
"several month clinic barely manage first restoration last night","888"
"chase decay much difficult task describe previous course","889"
"unable finish first restorative procedure feel disappoint","890"
"currently feel progress much slow classmate","891"
"believe put honest effort however do seem get luck procedure need","892"
"addition feel personality adamant comparison other perhaps passivity repel faculty away","893"
"want pass board first try","894"
"stay friendly easy go personable other may reach wild idea","895"
"want competent professional deal treat patient","896"
"develop good bedside manner","897"
"impact teenschildren local area internationally","898"
"want find niche class school dentistry profession","899"
"time progress slowly become comfortable classmate find group studyhang","900"
"realize many people class know intimate level devote energy feel need","901"
"2 year different ball game compare first","902"
"take quite bite determination stamen get constant barrage exam practical","903"
"feel fall semester warm spring","904"
"transition clinic relatively smooth","905"
"realize must always prepare ahead time provide adequate treatment","906"
"today listen interest record call infomagical challenge magical day","907"
"talk focus task time make day effective","908"
"agree wholeheartedly","909"
"life dental student chaotic need constantly get touch patient prepare treat patient moreover student also need study exam","910"
"ensure everything do focus task time important ensure quality work","911"
"help focus think night nice make list task need complete follow day","912"
"next day task complete delete task","913"
"try use method","914"
"whenever think task simply type store cell phone","915"
"fulfill moment see task clear shall continue method keep focus","916"
"point school start become comfortable deal large variety patient","917"
"hope help put patient ease instill confidence ability dental student","918"
"do feel however reach point confident act professionally toward faculty work","919"
"hope learn become confident ability behavior toward will also improve","920"
"next year nyucd want knowledge dentistry also able apply every step along way","921"
"want know standard procedure also alternative way different situation may come","922"
"want provide professional care able comfort patient","923"
"want able work every fieldspecialty dentistry although want specialize","924"
"also plan participate many club many outreach program can","925"
"want network many different dental medical professional able give patient ultimate care","926"
"want successful student good successful health care provider","927"
"work many area dentistry realize really like specialize pediatric dentistry","928"
"dentistry able give gift confidence comfort care","929"
"believe can make impact child feel confident happy comfortable one little worry child ’ s life","930"
"child will one day become adult fear dentist adult will good oral hygiene teach child","931"
"finish first full year tough clearly worth struggle","932"
"class get hard expect feel strong professional student","933"
"grateful proud finish first year dental school now doctor","934"
"work many area dentistry realize really like specialize pediatric dentistry","935"
"dentistry able give gift confidence comfort care","936"
"believe can make impact child feel confident happy comfortable one little worry child ’ s life","937"
"child will one day become adult fear dentist adult will good oral hygiene teach child","938"
"finish first full year tough clearly worth struggle","939"
"class get hard expect feel strong professional student","940"
"grateful proud finish 2 year dental school now doctor","941"
"next year nyucd want knowledge dentistry also able apply every step along way","942"
"want know standard procedure also alternative way different situation may come","943"
"want provide professional care able comfort patient","944"
"want able work every fieldspecialty dentistry although want specialize","945"
"also plan participate many club many outreach program can","946"
"want network many different dental medical professional able give patient ultimate care","947"
"want successful student good successful health care provider","948"
"next four year nyucd want knowledge dentistry also able apply every step along way","949"
"want know standard procedure also alternative way different situation may come","950"
"want provide professional care able comfort patient","951"
"want able work every fieldspecialty dentistry although want specialize","952"
"also plan participate many club many outreach program can","953"
"want network many different dental medical professional able give patient ultimate care","954"
"want successful student good successful health care provider","955"
"online assignment reflection intense year dental program constantly find multitask","956"
"clinical requirement deadline patient formativescompetencies didactic coursesapplicationsboards etc hard shut multitask try focus one thing","957"
"yes agree work suffer physically emotionally tire countless deadline make nearly impossible focus one thing","958"
"constant reminder requirement competency formative time prevent us focus one thing alone","959"
"agree podcast efficient little drain seem possible dental school","960"
"today will try focus one thing rather focus multiple multitask hope will make efficient","961"
"im nyucd aim proficient competent field dentistry achieve level knowledge mastery skill component field allow confident quality patient care","962"
"hope able develop social work relationship group able give receive constructive criticism continually improve","963"
"work become dentist hope give back community participate outreach volunteer program","964"
"like think small job experience grow professional","965"
"now rd year dental school believe able grow professional especially term understand communicate patient","966"
"3 year extremely stressful manage academic clinic make responsible teach time manage good","967"
"hope grow strong professional next year leave","968"
"recently read article infomagical challenge magical day focus","969"
"stress dental school make extremely difficult focus one task time","970"
"feel work one subject minute late think else get do","971"
"constant switch back forth one topic another stress even","972"
"article discuss challenge motivate focus one subject time decrease stress efficient time","973"
"believe apply everything life especially clinic efficient time management","974"
"feel comfortable clinic time wear","975"
"use simple class ii cause great deal anxiety lead procedure day can restorative feel much good","976"
"feel much confident administration anesthesia good","977"
"go anatomy technique faculty oral surgery give much confidence perform ianb already measly report success rate among train experience professional","978"
"past get patient numb big source trouble lately feel much confident aspect","979"
"little pain patient obviously translate enjoyable treatment","980"
"personally like learn many thing dental school","981"
"wish learn act like professional treat patient delicate technique learn dental school near future","982"
"eventually wish apply thing learn dental school community service wish participate graduate dental school","983"
"become have think now competent patient care different kind treatment","984"
"like experience have year","985"
"base three year nyucd truly learn become professional extremely hard","986"
"lot lab work accompany didactic portion different course pressure","987"
"now clinic experience totally different experience","988"
"treat patient unlike lecture do have have year lot difficulty since treat patient different background","989"
"however learn dentistry can realize dentist dedicate professional can contribute people oral health","990"
"base three year nyucd truly learn become professional extremely hard","991"
"lot lab work accompany didactic portion different course pressure","992"
"now clinic experience totally different experience","993"
"treat patient unlike lecture do have have year lot difficulty since treat patient different background","994"
"however learn dentistry can realize dentist dedicate professional can contribute people oral health","995"
"personally like learn many thing dental school","996"
"wish learn act like professional treat patient delicate technique learn dental school near future","997"
"eventually wish apply thing learn dental school community service wish participate graduate dental school","998"
"become have think now competent patient care different kind treatment","999"
"like experience have year","1000"
"become professional something doesnt happen overnight","1001"
"professional people strong foundation knowledge master skill technique specific trade","1002"
"specific train field admire trust public perform job train","1003"
"professional someone act accord ethical standard abide set specific legal guideline","1004"
"work become professional will require devotion many hour day week year practice craft","1005"
"hope become trust dental practitioner good professional can","1006"
"recently read article wnycorg multitask actual nonexistent ability begin think much professional force mulitask everyday","1007"
"medical field especially medical dental student juggle many task single day","1008"
"article speak actually prone interrupt interruption day outside source","1009"
"seem like landslide effect try take within single day little actually","1010"
"next four year hope grow person","1011"
"want learn develop skill need order give good possible care future patient","1012"
"hope build develop strong interpersonal relationship peer faculty future patient","1013"
"also hope learn culture way life able good understand communicate diverse patient population","1014"
"plan become active within college dentistry good new york city community","1015"
"clinic year now learn lot communication patient care","1016"
"improve explain patient may need certain procedure","1017"
"next goal learn manage difficult patient","1018"
"currently rotate special patient care feel uncomfortable set","1019"
"people need help do want let","1020"
"need learn handle patient happy experience without completely lose composure focus","1021"
"year clinic become much comfortable aspect patient care communication patient management","1022"
"anxious patient care may now feel competent present learn dental professional patient","1023"
"surprise much learn clinically past year feel still lot leave learn","1024"
"example yet remove crown do rpd start molar endodontic procedure","1025"
"have now roll along couple month excite transition clinical set","1026"
"every day session pass learn experience patient","1027"
"treatment plan good assess patient health status fundamental skill shape every day","1028"
"focus mental capacity recharge august tackle upcoming wave 3 year exam","1029"
"look forward continue work clinic faculty staff continue expand proficiency","1030"
"manage patient treatment plan bring new concept feel stress can tangibly feel become skill competent every pass week clinic","1031"
"oral surgery clinic rotation september open eye world tooth extraction postop instruction","1032"
"genuinely can say enjoy process extract tooth along physical act luxating forceping","1033"
"hope rotation along year stimulate","1034"
"also hope patient continue come vigor weather turn cold wet","1035"
"become healthcare professional excite","1036"
"one position worthy respect admiration","1037"
"will leader community person capable administer real positive improvement","1038"
"cliche may sound will position help people pain often time matter one office visit","1039"
"become professional mean great deal family mean accept responsibility positive risky come along leader","1040"
"also look forward become active board member club dental economics club","1041"
"believe will big year throughly explore club mission statement","1042"
"have approach final year undergrad dental education start put together confidence wearwithall become competent dental professional train become since","1043"
"look forward work faculty build repoire continue educational interest learn treatment plan full mouth case think several step advance every prospective case","1044"
"begin self enrichment cycle research youtubing procedure plan start week ahead","1045"
"simple extra step like feel prepare confident pass week","1046"
"now time finish last have requirement finish dental school strong","1047"
"hope build clinical proficiency good ideally quickly possible four year nyucd","1048"
"personally seek mature extent find maintain standard professionalism excellence may bring patient daily basis","1049"
"finally look forward utilize large class size approach opportunity network many peer future colleague can delve existingnyucd alumnus base possible","1050"
"look forward learn gain much experience possibly can have year","1051"
"mean value become professional change since first time enter clinic","1052"
"first image professional retain lot knowledge able provide highend quality dental care","1053"
"become professional however much just bank knowledge now realize","1054"
"intend depreciate importance knowledge skill rather become acknowledge important empathy ethic come play","1055"
"two less relevant matter mind didactic exposure","1056"
"go experience clinic hear story among peer","1057"
"often hear story simple restoration late change rct due pulp exposure something opposite remorseful prevent","1058"
"make uncomfortable think core image professional ethical","1059"
"initial goal dental student become wellbalanced dentist","1060"
"think mean say want good round dentist excel every aspect dentistry","1061"
"want absorb everything nyucd offer","1062"
"however didn ’ t take long realize difficult retain information didactic course teach","1063"
"recognize instead practical experience clinic retain much good","1064"
"come appreciate nyucd curriculum early clinical exposure","1065"
"realization find daytoday experience clinic whether treatment plan restorative work even fascinate enjoyable","1066"
"mean value become professional change since first time enter clinic","1067"
"first image professional retain lot knowledge able provide highend quality dental care","1068"
"become professional however much just bank knowledge now realize","1069"
"intend depreciate importance knowledge skill rather become acknowledge important empathy ethic come play","1070"
"two less relevant matter mind didactic exposure","1071"
"go experience clinic hear story among peer","1072"
"often hear story simple restoration late change rct due pulp exposure something opposite remorseful prevent","1073"
"make uncomfortable think core image professional ethical","1074"
"mean value become professional change since first time enter clinic","1075"
"first image professional retain lot knowledge able provide highend quality dental care","1076"
"become professional however much just bank knowledge now realize","1077"
"intend depreciate importance knowledge skill rather become acknowledge important empathy ethic come play","1078"
"two less relevant matter mind didactic exposure","1079"
"go experience clinic hear story among peer","1080"
"often hear story simple restoration late change rct due pulp exposure something opposite remorseful prevent","1081"
"make uncomfortable think core image professional ethical","1082"
"professional progress smooth fast","1083"
"one may argue professional progress can never quick nature","1084"
"however feel many complex case porcera crown porcelainmetal onlay","1085"
"come across peer variety different case high quantity case feel inferior curse luck patient","1086"
"relatively low numb credit requirement do","1087"
"make feel progression professional comparatively slow","1088"
"one thing may consider high value progression however think rapport patient","1089"
"think develop good relationship patient one professional progress sure worth note","1090"
"initial goal dental student become wellbalanced dentist","1091"
"think mean say want good round dentist excel every aspect dentistry","1092"
"want absorb everything nyucd offer","1093"
"however didn ’ t take long realize difficult retain information didactic course teach","1094"
"recognize instead practical experience clinic retain much good","1095"
"come appreciate nyucd curriculum early clinical exposure","1096"
"realization find daytoday experience clinic whether treatment plan restorative work even fascinate enjoyable","1097"
"feel dr","1098"
"mores ethic course past year definitely help understand ethic dentist aware","1099"
"now im clinic feel issue ethic come play","1100"
"dr","1101"
"really delve detail didnt know example help really understand abstract concept","1102"
"although know next year nyucd will rigorous tough still hope lot fun build wonderful relationship faculty member peer","1103"
"do plan specialize take pleasure learn get advice different speciality faculty approach certain problem","1104"
"also enjoy participate community outreach bring awareness community important oral health hope opportunity take part","1105"
"want gain enough experience knowledge clinical experience know certain case beyond ability refer","1106"
"hope competent professional healthcare provider capable communicate patient effective understandable manner","1107"
"feel listen patient important like address concern try resolve issue","1108"
"hope feel confident carry challenge task may face future patient gain enough experience knowledge clinic last year nyucd","1109"
"hope competent professional healthcare provider capable communicate patient effective understandable manner","1110"
"feel listen patient important like address concern try resolve issue","1111"
"hope feel confident carry challenge task may face future patient gain enough experience knowledge clinic last year nyucd","1112"
"spend year clinic do believe master clinical skill","1113"
"see become confident efficient communicate patient address concern","1114"
"hope learn much can last remain year clinic build good relationship patient faculty","1115"
"end year nyucd hope professional competent dentist know limit can refer patient accordingly patient can receive good quality care","1116"
"also hope approachable healthcare provider patient can trust rely","1117"
"wish successful academically also hope build wonderful relationship faculty member colleague remain year","1118"
"past year clinic eye open experience term treatment plan patient management","1119"
"nyucd teach comprehensively treat patient everything need","1120"
"many people come multiple problem one want one problem fix even though problem may pose detrimental issue","1121"
"really like school force us address every problem patient get turn away do want adhere rule","1122"
"feel like promote proper practice dentistry graduate","1123"
"patient severely periodontally compromise mandibular tooth want maxillary denture hes miss tooth accord protocol cant make maxillary denture without treat compromise tooth first","1124"
"feel like important part education dentist responsible just state patient oral health moment make sure treat patient do eventually suffer something fail acknowledge","1125"
"last year clinic nothing life change","1126"
"first two year dental school mostly didactic isnt always enjoyable thing","1127"
"people do enjoy study regular basis last year clinic up down feel like past year next will determine kind practitioner will","1128"
"everything do past year can directly apply future graduation something excite","1129"
"slow start clinic afraid work real people first","1130"
"im still completely confident skill level confidence now compare one year ago incredible never think able reach even point","1131"
"im really look forward next year nyucd see much can improve future dentist","1132"
"2 semester 3 year dental student im learn really mean professional","1133"
"dentistry isnt just hand skill","1134"
"sometimes feel amount dentistry know isnt even relevant good can professionally manage patient although know isnt accurate statement","1135"
"dental knowledge everything patient management also just important patient do really understand overhang restoration root canal do properly","1136"
"thing can take month year manifest something negative","1137"
"understand way treat professional handle dental concern","1138"
"ive learn overly friendly patient may take wrong way professional point patient feel uncomfortable","1139"
"think little challenge since every patient different everyone need cater different way","1140"
"2 semester 3 year dental student im learn really mean professional","1141"
"dentistry isnt just hand skill","1142"
"sometimes feel amount dentistry know isnt even relevant good can professionally manage patient although know isnt accurate statement","1143"
"dental knowledge everything patient management also just important patient do really understand overhang restoration root canal do properly","1144"
"thing can take month year manifest something negative","1145"
"understand way treat professional handle dental concern","1146"
"ive learn overly friendly patient may take wrong way professional point patient feel uncomfortable","1147"
"think little challenge since every patient different everyone need cater different way","1148"
"think clinic challenge","1149"
"2 semester ive practice real patient im still hesitant sometimes","1150"
"feel much competent little nervous start summer last year","1151"
"remember nervous point afraid anything comprehensive exam cleaning come long way since","1152"
"find im also slow im procedure frustrate","1153"
"think probably due still little nervous im deep restoration do want hit pulp hit gingiva accident cause bleed","1154"
"still hard grasp bleed okay completely normal procedure think expose little hesitant ill","1155"
"dental profession hold special position trust within society","1156"
"consequence society give dental profession certain privilege available member publicatlarge","1157"
"return profession make commitment society member will adhere high ethical standard conduct","1158"
"recognize continue public trust dental profession base commitment individual dentist high ethical standard conduct","1159"
"bind code ethic center principle patient autonomy beneficence nonmaleficence justice veracity explain dentist obligation respect patient ’ s independence privacy","1160"
"dentist duty refrain harm patient include determination dental care can refer dental auxiliary","1161"
"dentist ’ s primary duty beneficially serve patient public delivery proficient appropriate dentist fair dealings society include actively seek way improve access dental care patient population","1162"
"dentist duty communicate truthfully patient","1163"
"seven year old perform first tooth extraction","1164"
"unfortunately tooth knock loose basketball court","1165"
"memory still fresh mind","1166"
"treat pediactric dentist highly impress efficiently calm fear treat","1167"
"plant seed become dentist","1168"
"honor opportunity study dentistry nyu since clinical research knowledge amalgamate dental degree earn will make highly proficient adept dental professional","1169"
"clinical research experience academic background will also able contribute research program intend diagnose create drug technique uplift advance exist dental health care system","1170"
"especially interest iin field oral cancer due alarm prevalence india constitute cancer diagnose india translate approximately death per hour","1171"
"advance train conviction educate treat segment population good","1172"
"ongoing dental professional train nyucd process obtain skill qualification experience allow make progress career","1173"
"long term goal gain outstanding clinical acumen expertise dental practice contribute community","1174"
"also enjoy educate dental student academic institution","1175"
"along dental clinical interest also keen contribute clinical research","1176"
"early academic background degree clinical research along dd degree nyu will also able contribute research program intend diagnose create drug technique uplift advance exist dental health care system","1177"
"nyucd health care provider able assess pediatric adult geriatric patient oral health consider etiologic factor differential diagnosis risk oral dentofacial systemic disease develop treatment plan include potential complication contraindication treatment utilize good available evidence","1178"
"dentistry dream profession","1179"
"since kid always strong desire become dentist","1180"
"believe joy change person life give beautiful smile measure","1181"
"satisfaction restore person dentition can enjoy food worth gold","1182"
"opportunity relieve pain suffer rare privilege honor privilege can achieve dentist","1183"
"long term goal gain outstanding clinical acumen expertise dental practice contribute community","1184"
"also enjoy educate dental student academic institution","1185"
"believe ethic morality extra special mean professional work will take care other","1186"
"will take care entrust us moral ethical healthcare provider can","1187"
"throughout year several different instance come question morality class","1188"
"specific situation directly pertain future patient future healthcare provider hard say line will draw","1189"
"much become competent trustworthy clinician hand skill book knowledge","1190"
"extremely important come far empathy effective communication every patient crucial career path","1191"
"dental knowledge can easily overlook unable effectively communicate patient gain trust build rapport allow us comprehensively treat every patient diverse individual","1192"
"hope continue expand knowledge faculty peer colleague regard effective communication build skill patient good continue expand dental knowledge clinic good classroom","1193"
"become professional will mean provide service patient will require constantly learn strive new goal skill also understand trust patient will able constantly live","1194"
"will easy time hope throughout year will understand responsibility obstacle will go order good healthcare provider good professional can give patient patient","1195"
"become professional will mean provide service patient will require constantly learn strive new goal skill also understand trust patient will able constantly live","1196"
"will easy time hope throughout year will understand responsibility obstacle will go order good healthcare provider good professional can give patient patient","1197"
"throughout last year nyucd learn several thing become professional","1198"
"step nyucd year ago naive amount hard work take every single day nyucd","1199"
"believe step challenge give look forward continue grow every day throughout last year obstacle challenge will endure clinic","1200"
"look forward continue work patient entrust oral health one reward feeling","1201"
"much become competent trustworthy clinician hand skill book knowledge","1202"
"extremely important come far empathy effective communication every patient crucial career path","1203"
"dental knowledge can easily overlook unable effectively communicate patient gain trust build rapport allow us comprehensively treat every patient diverse individual","1204"
"hope continue expand knowledge faculty peer colleague regard effective communication build skill patient good continue expand dental knowledge clinic good classroom final year nyucd","1205"
"one competency professional require integrity","1206"
"display integrity require one stand value belief despite opposition difficulty","1207"
"feel integrity allow one act role model increase sense ethical moral principle","1208"
"ethic adherence legal societal constraint promote honesty trustworthiness within field dentistry","1209"
"choose nyucd diverse patient pool strong clinical facility","1210"
"short time begin realize will enjoy stay due warm welcome faculty want nothing success","1211"
"aware wide range research opportunity will love take part summer internship work lab have have","1212"
"come mcmaster universitys biochemistry program know strong foundation take duty research","1213"
"also strive build strong relationship peer faculty","1214"
"realize importance network will make effort connect other make experience nyucd good can","1215"
"become professional just receive dd","1216"
"know professional need develop necessary interpersonal skill able effectively connect patient personal level","1217"
"feel significant longlasting impact will good life every patient mentally physically","1218"
"professional role model society general population look one group people health good","1219"
"responsibility become professional large strong feel effort addition opportunity nyucd provide will enable become good can","1220"
"become professional require much completion requirement towards degree","1221"
"feel professional exhibit competency sensitivity selfcontrol tact diplomacy integrity judgmental analysis conscientiousness communication","1222"
"sensitivity involve deliberate action attempt understand viewpoint situation just identification difference","1223"
"make wise rational decision stressful situation define selfcontrol","1224"
"ability build maintain friendly stimulate relationship whilst consider difference culture value display tact diplomacy","1225"
"integrity competency fight principle belief even situation difficult","1226"
"assessment situation define problem judgmental analysis exhibit critical analysis prioritization creativeness","1227"
"conscientiousness professional need enthusiastic commit love dentistry","1228"
"finally communication require professional compel honest articulate oral communicator","1229"
"one competency professional require integrity","1230"
"display integrity require one stand value belief despite opposition difficulty","1231"
"feel integrity allow one act role model increase sense ethical moral principle","1232"
"ethic adherence legal societal constraint promote honesty trustworthiness within field dentistry","1233"
"dental school future career dentistry strive continual selfimprovement forward development","1234"
"will apply previous volunteer experience along newfound knowledge interact connect patient personal level","1235"
"moreover strong clinical train nyucd offer will enable provide exceptional oral healthcare high proficiency quality","1236"
"aim embody mindset dentist healthcare provider also trust member society view companion advisor","1237"
"know profession require much academic excellence involve manual dexterity skill attention detail critical think communication skill set require educate patient significance oral care hygiene","1238"
"contribution society will limit provide outstanding oral healthcare service general public intend broaden scope care aid little fortunate population","1239"
"strongly believe nyucd will provide opportunity gain experience outreach program","1240"
"nyucd avenue towards achieve goal","1241"
"focus ready begin","1242"
"3 year dental school clinic completely different first two year dental school","1243"
"initially tough time transition clinic mostly apprehensive preform certain procedure patient","1244"
"however time go become comfortable clinic set","1245"
"thank part faculty fellow student support need long feel apprehensive treat patient know will help need","1246"
"have year progress become comfortable clinic set","1247"
"initially uneasy see patient preform certain procedure","1248"
"start treat patient realize knowledge gain have have year prepare challenge clinic","1249"
"furthermore realize support faculty need apprehensive treat patient","1250"
"have year progress become comfortable clinic set","1251"
"initially uneasy see patient preform certain procedure","1252"
"start treat patient realize knowledge gain have have year prepare challenge clinic","1253"
"furthermore realize support faculty need apprehensive treat patient","1254"
"goal nyucd become competent dentist","1255"
"order achieve goal will need develop interpersonal skill can treat patient good ability","1256"
"furthermore like develop support network peer faculty hope can help accomplish goal","1257"
"lastly hope develop technical skill require competent dentist","1258"
"order become professional must evaluate strength weakness","1259"
"future primary health care provider duty constantly improve can refine service give patient","1260"
"also can treat patient dentist must learn material give didactic class clinical simulation lab","1261"
"need excellent student can become professional dentist","1262"
"overall must improve can help public improve oral health","1263"
"still lot learn have year however believe learn lot treat people around","1264"
"look forward continue progress enter clinic","1265"
"see slowly advance type healthcare provider wish become","1266"
"many struggle heavy workload please still remain true value try improve everyday","1267"
"see mean fail raise situation highstakes","1268"
"addition see get difficult time without good support group teamwork essential","1269"
"ive notice many thing need learn become skill practitioner clinic","1270"
"many thing actual job experience can teach manage patient time session","1271"
"next four year strive become dedicate practitioner focus good interest patient","1272"
"will attempt fully learn science base knowledge didactic class will also develop interpersonal skill good communicate colleague mentor patient","1273"
"need become excellent provider dental health can achieve develop technical proficiency follow ethical procedure","1274"
"addition wish become role model educator community can eliminate stigma dentistry occupation associate pain replace ideology preventative treatment","1275"
"overall look improve person future dentist without change core ethical principle","1276"
"ethical standard essential component health care practitioner guide principle","1277"
"right often complex interplay multiple factor","1278"
"ultimately ethical decision make will vary significantly one patient another","1279"
"spend good deal time clinic become good assess patient want need use two develop treatment plan ethical nature","1280"
"next four year seek become mature skill professional put care patient forefront goal","1281"
"like become good round individual knowledgeable dentistry healthcare whole","1282"
"seek fun build relationship colleague will hopefully carry postnyu year","1283"
"clinical education vastly advance course past several year still feel lose financial realm pertain run dental practice","1284"
"goal mine become competent underdeveloped aspect dental profession","1285"
"lastly invest resource strength nyu community hopefully receive return","1286"
"enter dental school general sense professionalism limit academic set","1287"
"view professionalism restrict action action influence","1288"
"upon enter clinic accept great responsibility now affect patient good","1289"
"responsibility require knowledge skill accumulate also require ability communicate faculty staff good seek peerreviewed literature gain insight case may introduce","1290"
"ethical consideration come play decide patient treatment option take lightly","1291"
"besides putting one license professional reputation jeopardy shameful person position power take advantage pledge help personal gain","1292"
"always feel passionately injustice society right thing may able stop fraudulent activity go health care system promise always adhere ethical principle weve teach beneficence nonmaleficence autonomy veracity justice","1293"
"always positive experience dental care young age","1294"
"every six month get sign name cavity club poster","1295"
"reinforcement shape perspective oral health care never anxious fearful dentist","1296"
"unfortunate people do get share experience","1297"
"people never access dental care childhood suffer now adult","1298"
"dentist want change way people think oral health give good dental experience","1299"
"aim provide compassionate care personalize patient need expectation comfortable environment","1300"
"hope maintain trust relationship patient long term set involve make difference life","1301"
"can help improve someones quality life even little reduce pain give functional beautiful smile will feel truly accomplish something can proud","1302"
"become professional mean patient colleague employee etc except certain standard behavior","1303"
"professional commit act integrity respect manner will able satisfy expectation also cultivate positive relationship patient provide harmonious work environment","1304"
"health care professional require exercise one altruistic inclination show patient compassion make comfortable feel sense responsibility help need","1305"
"quality part become professional","1306"
"become professional mean patient colleague employee etc except certain standard behavior","1307"
"professional commit act integrity respect manner will able satisfy expectation also cultivate positive relationship patient provide harmonious work environment","1308"
"health care professional require exercise one altruistic inclination show patient compassion make comfortable feel sense responsibility help need","1309"
"quality part become professional","1310"
"always positive experience dental care young age","1311"
"every six month get sign name cavity club poster","1312"
"reinforcement shape perspective oral health care never anxious fearful dentist","1313"
"unfortunate people do get share experience","1314"
"people never access dental care childhood suffer now adult","1315"
"dentist want change way people think oral health give good dental experience","1316"
"aim provide compassionate care personalize patient need expectation comfortable environment","1317"
"hope maintain trust relationship patient long term set involve make difference life","1318"
