"Text","doc_id"
"know restorative procedure sufficient become professional","534"
"realize interact numerous patient everyday along colleague group practice director","535"
"nyucd provide various type resource gain knowledge dental medical field","536"
"also believe become health care professional learn gain knowledge field also gain experience interpersonal communication skill","537"
"know restorative procedure sufficient become professional","538"
"realize interact numerous patient everyday along colleague group practice director","539"
"think nyucd contribute lot sense feel lot confident spot field within next two year","540"
"amaze give chance explore learn gain knowledge dentistry dental practice dental research supervision mentor faculty","541"
"practice dentist future hope continue give back global local community","542"
"importantly help marginalize educate other preventative oral health stay uptodate current research aspect hope incorporate practice order provide high standard care patient","543"
"hope actively participate various outreach program offer department","544"
"goal learn visionary within department gain great sense civic duty","545"
"international externship program also something find attractive nyucd","546"
"educate empower needy oral health world will allow expand perspective oral health delivery different culture also reinstate idea give back little fortunate","547"
"now realize nyucd offer many outreach program around globe","548"
"participate one want initiate outreach different country","549"
"journey towards become healthcare professional hope first gain solid foundation science","550"
"will provide background knowledge need become successful dental practitioner","551"
"subsequently hope acquire clinical skill need perform excellent dental work","552"
"also intend learn effectively communicate work around order good patient","553"
"uncertain something will exhaust resource find solution","554"
"finally plan uphold high standard ethical moral character make everyday decision","555"
"although judge base upon meet competency aspire become proficient dental professional","556"
"word proficient mean able perform something repetitively maintain high quality work","557"
"intend reach goal practice dedication sake around","558"
"dentist will responsible healthcare need community determine good can","559"
"time nyucd mark start journey","560"
"become professional require develop many skill","561"
"important use empathy communicate patient","562"
"compassionate understand will make patient will feel comfortable will return care future","563"
"important understand patient want educate will good keep mind goal make happy keep healthy merge want vs need","564"
"proper effective communication professional manner go key success competent reliable health practitioner","565"
"realize way communicate colleague different communicate patient","566"
"stand now really think way communicate patient want use technical jargon head","567"
"time want speak way convey educate health professional","568"
"balance come good communication","569"
"will strive compassionate professional care every patient","570"
"want competent want proficient procedure patient interaction can develop meaningful patient relationship","571"
"want lifelong learner provide good possible care stay current field research technology","572"
"want positive influence within community","573"
"update now clinic even clear important thing","574"
"can also tell effective communication patient faculty crucial","575"
"additionally proper documentation patient interaction professional manner will important skill like develop clinic","576"
"good ethic really important dentistry","577"
"decide right wrong always intuitive","578"
"good patient always come first","579"
"throughout dental school will come across situation ethic will test clinic will make become good dentist will know future","580"
"feel dentistry profession allow accomplish another goal life start family able provide good","581"
"will also satisfy professionally open practice create long last patient bond","582"
"upcoming have year plan keep motivation go achieve academic success","583"
"also double amount lab time know balance class good lab will struggle will learn deal","584"
"become professional probably scary step life will take","585"
"main responsibility","586"
"also feel responsibility educate other","587"
"patient will look guidance do want fail","588"
"become professional believe big step one can take","589"
"take knowledge skill acquire use benefit community","590"
"responsibility now lie hand","591"
"duty professional keep current field practice","592"
"especially dentistry constantly evolve really important continue education program stay top innovative treatment","593"
"way doctor can good treat patient","594"
"important evolve dentistry throughout career","595"
"four year nyucd will gain knowledge ability good serve patient community","596"
"will master basic science become proficient lab clinic participate community global outreach program always keep patient need first high integrity","597"
"enter 2 year plan keep goal academic success priority","598"
"also now lab time master know technique enter clinic january will feel prepare","599"
"find cash day new build","600"
"old keep question","601"
"new post multiple facebook group say find cash lose let know much will return","602"
"strongly believe right thing situation proud able recognize","603"
"feel become professional mean need grow responsible come due date","604"
"also get priority line something currently work","605"
"definitely make progress become professional","606"
"mature start dental school joinery dress fit part professional good","607"
"tell may become near future","608"
"brainer","609"
"ethical","610"
"do cheat","611"
"take responsibility","612"
"member class havent get memo seem","613"
"will always take pride ethic","614"
"shortcut cheat","615"
"honesty first","616"
"always","617"
"edit compliment clinic honesty ethic","618"
"look like im right path","619"
"seriously though even statement casual","620"
"need start act like adult","621"
"much fun life though crucial need able hide vigor patient","622"
"need calm speak softly authority rather run around yell make spectacle","623"
"time really grow","624"
"edit seem like im one think way","625"
"get skewer first peer assessment","626"
"though say little irritate cant express","627"
"im clinic matter","628"
"look like individual will tough think","629"
"bummer","630"
"2 edit ive get good grasp control front patient ive really improve professional experience now everyones complain im negative","631"
"ive just shut","632"
"difficult lie feeling now force just contain","633"
"have do absolutely crush","634"
"excellent grade awesome performance preclinic","635"
"now transfer patient","636"
"look much good now time year ago","637"
"im really look forward transformation professional","638"
"believe already start skill set need care professional","639"
"need attain knowledge provide treatment handle patient","640"
"think field assess growth become professional","641"
"far have teach value hard work importance much put get","642"
"hope continue putting forth good mold care responsible competent practitioner will take care patient community","643"
"goal become professional compassionate knowledgeable responsible dentist patient four year study nyucd","644"
"expect encounter tremendous hardship challenge journey determine overcome study hard together peer student","645"
"hope become good person whose profession can make little change other ’ life start practice participate community service outreach program care underserved","646"
"past year study nyucd learn lot every aspect dentistry","647"
"look forward enter clinic gain experience patient care","648"
"continue uphold ethical behavior didactic preclinical begin clinic work behavior","649"
"try approach situation ethical background open mind","650"
"although still issue deal patient refuse treatment refuse treatment child desperately need whether religious belief","651"
"first enter dental school imagine purse career oral surgery","652"
"however now look aesthetic dentistry unsure","653"
"enjoy field much draw aesthetic side much oral surgery area","654"
"however take oral pathology section dod draw back diagnosis oral disease complete resection surgery","655"
"have year need make sure will fall behind study make sure clinically perform good","656"
"good first 2 year like maintain strive maintain grade","657"
"need able maintain balance divide time clinical didactic study","658"
"believe competent doctor dental surgery graduate nyucd","659"
"will go beyond help patient","660"
"believe need work communication skill talk clearly slowly patient","661"
"example explain procedure postoperative care instruction patient will understand able understand","662"
"need able approachable patient will fear ask question get correct care deserve","663"
"believe learn lot foundation dentistry first 2 year dental school","664"
"learn procedure detail have","665"
"believe will learn detail dental implant prosthetic procedure within have year","666"
"hope expand learn periodontic endodontic procedure good crown bridge preparation patient","667"
"hope get involve within clinic cadcam technology upcoming year","668"
"goal dental school graduate competent doctor dental surgery","669"
"end education nyucd want skill necessary patient will trust diagnostic treat ability","670"
"believe compassionate person will go beyond help patient make feel comfortable care","671"
"continue progress dental school realize career","672"
"believe important one choose career one can become completely immerse enjoy go work everyday","673"
"dentistry","674"
"will keep date lab clinic requirement","675"
"will also study pass board summer ready treat patient competently","676"
"goal four year dental school competent confident technical skill social ability provide care patient type","677"
"will make lifelong relationship colleague school can refer advise encouragement","678"
"will involve community world large able share know don ’ t access care","679"
"maintain positive attitude hope encouragement around","680"
"will healthy fit exercise good diet throughout life","681"
"will create beautiful work live life fill smile","682"
"dr","683"
"mores class dawn importance ethic profession even importantly health care field","684"
"patient come doctor truly put life trust someone elses hand","685"
"therefore critical practitioner moral ethical hisher action","686"
"dentist think crucial treatment plan patientcentered rather moneygrabbing scam","687"
"furthermore importance communication can overstate","688"
"ultimate goal establish institution advance research address issue access care find new method improve dental health minimize cost","689"
"wiki define professional member profession receive standard education train prepare particular knowledge skill necessary perform role","690"
"believe education critical aspect professional however think dentist extend beyond","691"
"think important individual leader valuable asset community great professional","692"
"believe year humble help realize amaze nature dental profession","693"
"dentist wonderful position really make difference","694"
"screening improve prognosis chemotherapy can affect lot people","695"
"furthermore journey become eyeopener issue govern societal value policy","696"
"hope impact public health scale general global practice dentistry try minimize gap health care provide rich poor","697"
"progress dental school grow respect true leader field dentistry","698"
"man woman work big obstacle healthcare face decade","699"
"access care","700"
"country become develop awareness quickly spread importance good dental health one overall good","701"
"however big issue realization hard people access medical doctor dentist low socioeconomic area","702"
"field dentistry gift really power affect issue","703"
"winter invite attend oku dinner excellence honor hard work achievement have have student","704"
"ceremony present award outstanding academic performance have year","705"
"present award really make believe challenge face everyday overcome lot dedication motivation hard effort","706"
"didnt great academic performance undergrad really impact confident feel commence dental school","707"
"achievement mine really make gain confidence feel may lack time","708"
"sense confidence believe ability will help progress professional career start see patient","709"
"fast finish have ready see real patient","710"
"go lot two year also accomplish lot","711"
"personally do think ready lot school didnt teach us","712"
"look forward clinic time little bite scare","713"
"know will face different kindf patient faculty case","714"
"may feel little bite lose begin like just get dental school know will adjust new environment pretty quick","715"
"like involve contribute society big good way","716"
"hope actually learn retain everything important can take good care patient give good treatment","717"
"want implement healthy dental care everyone specifically access","718"
"addition want engage nyucds event happening","719"
"now clinic full time month see many patient assist various difficult procedure","720"
"see patient differ comfort level feel dentistry general","721"
"ive also opportunity network young dentist year school seem though dentist overdiagnose patient push procedure monetary benefit","722"
"completely unethical something will definitely look im accept job associate first year","723"
"nyu learn treat patient integrity thorough care thats want continue practice im","724"
"professional way act carry constantly judge carefully watch other","725"
"even day seem long may tire frustrate important remain mentally strong always push","726"
"every patient whether patient schedule pm deserve full effort attention","727"
"professionalism mean vow learn much possibly can","728"
"want able provide world class dental care specific niche patient seek appreciate level care","729"
"start dental career nyu expose practically every culture personality give confidence ability one day create brand dentistry encompass vision extraordinary care","730"
"near final week first year nyucd successfully complete preclinical course work proud much learn seem like short time","731"
"feel though receive excellent clinical foundation feel competent ability successfully prepare restore various class preparation","732"
"first month clinic ive treat several patient learn gain confidence exponentially","733"
"work real patient manipulate cheek tongue proper vision access part learn process","734"
"every day knowledge base expand comfortable diagnose treat whatever patient may need","735"
"see patient since start clinic","736"
"now honest patient try give good treatment possible within ability","737"
"will keep attitude way even see patient get use treat patient clinic","738"
"feel ready see patient still get nervous see patient","739"
"try confident make treatment plan go patient chart detail","740"
"need work time management since fast enough get paper axium work procedure do hour","741"
"although know handle situation know something see patient find situation overwhelm now embrace fact still way learn faculty clinic ask question help confident","742"
"lot learn become professional","743"
"think can now try learn upper classmen professor clinic","744"
"also will remember responsible treatment try improve time management","745"
"also work hard get credibility patient","746"
"personally do feel one forthcoming socially capable student class","747"
"first attempt meet patient take part clinical procedure sometimes feel situation overwhelm","748"
"course proceed begin feel good understand dental condition deal","749"
"now can say build confidence become trust professional","750"
"cant believe already finish have start see patient","751"
"however feel ready yet many thing learn","752"
"try get use axium learn detail different procedure","753"
"professor clinic helpful learn lot","754"
"will try good learn can helpful patient","755"
"finally enter clinic begin see patient","756"
"currently selfconscious professional","757"
"need quick experience say phrase administration assign new provider truth fail show dental student schedule full free instead extremely professional phone read dental language guide book help guideline communicate","758"
"manage exude confidence professionalism drive relook note information fresh mind little reason doubt","759"
"personally realize issue understand interact authority faculty feel hate bother think feel comfortable communicate especially pace clinic make push feel aside ive get get sign extra question though die worry bother","760"
"become dental professional honor responsibility uphold healthcare provider","761"
"gatekeeper healthcare must always uphold high level competency ethic professionalism","762"
"dentistry give opportunity combine love art healthcare","763"
"artist promise design create enhance smile","764"
"healthcare provider promise educate promote prevent treat patient outmost care competency","765"
"goal never lose sight passion make patient priority love everyday wake smile face dedication vital part dental profession","766"
"excel study order competitive applicant dental specialty","767"
"always pursue perfect technical skill provide good care patient stay date new technology advance dentistry","768"
"find good balance family work","769"
"excel study continuously refine hand skill provide excellent quality care patient good round confident dentist develop interpersonal skill peer","770"
"always seek improve communication skill patient help feel comfortable whenever seek treatment","771"
"never lose sight provide care empathy honesty","772"
"throughout career want stay passionate reach community fulfill need underserved patient globally","773"
"year extremely tough also learn much","774"
"have definitely hard have feel much adjust actually feel like know im sure get clinic will change","775"
"anxious get learn axium start treat patient course nervous time","776"
"know gds lab prepare good ability enter clinic also anxious thing use perio tool feel like didnt get appropriate practice","777"
"help d lab cant believe year half ago shoe seem like long ago show far ive come really mind blow think much learn become just one half year","778"
"ethical principle base honesty patient good interest","779"
"part guide conscience able live sleep something egregiously ethically unsound","780"
"another guide force golden rule philosophy give treatment want patient","781"
"believe succumb ethical breach shortsighted promise money power status etc","782"
"however right thing thing will eventually come point","783"
"repeat student go 2 year curriculum 2 time prove challenge","784"
"focus hone hand skill","785"
"make mark improvement within first two month semester begin plateau","786"
"however learn didactic information 2 time reinforce previously learn","787"
"feel confident now hand skill theory par adequate preparation clinic","788"
"wait become professional","789"
"position can actually help someone impact life change habit leadership job","790"
"become confident navigate clinic various component procedural logistical matter know confidence will shine make patient feel comfortable chair","791"
"want someone seek just oral care need sound board good","792"
"professional just mean render top notch service patient mindset core value system serve compass time doubt","793"
"set core guide principle important","794"
"believe revolve around take accountability responsible time always use position power health care provider actually good","795"
"pervade sense altruism mark professional outlook","796"
"believe definitely make progress professional","797"
"come school year ago certain habit way exist simply professional","798"
"now talk listen faculty senior elevate level respect","799"
"also know conduct appropriately around aforementioned people loud crass unruly","800"
"professionalism also translate present day day basis try take great care","801"
"finally professionalism also translate responsible accountable individual","802"
"now humble much do know able see folly way make change necessary","803"
"progression completion 2 year nyucd gain tremendous breadth clinical didactic knowledge will help navigate clinic upperclassman","804"
"hone hand skill learn basic patientcentered care","805"
"become competent area bridge preparation implant placement diastema closure","806"
"learn basic disease various organ system basic medicament general patient population will use","807"
"year definitely equip knowledge power succeed clinic","808"
"ethic morality ever present mind since seem profession lot professional like internal compass simply ignore place patient profession risk","809"
"patient affect either dentist perform unnecessary procedure intention financial gain perform procedure without proper train","810"
"colleague affect population start change view towards dentist motive andor preparation","811"
"conduct ethical manner hope will contagiousthat new professional understand slow steady good compromise patient care","812"
"patient trust equivalent dentist success definition success","813"
"intend become good round professional one patient can trust also love one","814"
"long journey one gratify many way","815"
"look forward learn nyu beyond become good versed professional","816"
"become professional important dedicate lot time effort towards","817"
"empower able offer option achieve optimal oral health patient","818"
"see gratitude patient eye word express make hard work put worth","819"
"sincerely feel professional progress advance nyu hope progress grow exponentially","820"
"goal become knowledgeable good versed dentist continue ethical care compassionate towards patient colleague","821"
"although graduate dental school another country come realize much still need know become ideal professional goal","822"
"now im able fill blank term knowledge patient treatment include much basic science also manual dexterity ideal moral ethical compass compassionate attitude towards patient condition","823"
"patient need feel professional hisher good interest heart ameliorate pain andor fix chief concern","824"
"white coat ceremony last friday th january","825"
"accomplishment proud joyful grateful","826"
"truly humble experience everything go month january hard start semester must say white coat ceremony perfect end start new year","827"
"parent fly way california middle nyc winter","828"
"oh god happy proud","829"
"make want work hard hard graduate make money start pay back due","830"
"dentist pledge summative statement choose dentistry begin cant wait graduate can start make change count need dental care badly afford","831"
"want super dentist dentist everything good","832"
"quick painless dentist","833"
"want learn chairside manner good make every patient feel good dental experience","834"
"july st june","835"
"hard year life","836"
"feel good do first year dental school think grow much","837"
"amaze year learn way think","838"
"think feel good finish have","839"
"finish have feel amaze","840"
"clinic go much fun learn much can goal","841"
"white coat ceremony last friday th january","842"
"accomplishment proud joyful grateful","843"
"truly humble experience everything go month january hard start semester must say white coat ceremony perfect end start new year","844"
"parent fly way california middle nyc winter","845"
"oh god happy proud","846"
"make want work hard hard graduate make money start pay back due","847"
"dentist pledge summative statement choose dentistry begin cant wait graduate can start make change count need dental care badly afford","848"
"good part have","849"
"now","850"
"","851"
"believe ethic utmost importance healthcare field","852"
"learn basic principle ethic professionalism course feel already wellestablished foundation strong belief live work ethical manner","853"
"now apply approach patient treat fulfill","854"
"believe previous work public tennis instructor great help communication patient treat","855"
"also feel become professional healthcare field privilege need treat","856"
"will continue work hard treat patient fellow classmate faculty respect give good effort","857"
"now feel comfortable act professional clinical set patient","858"
"great experience far know will continue grow aspect education career","859"
"hope develop skill confidence professional time graduate nyu","860"
"believe will observe action peer faculty member improve skill area","861"
"professionalism important dental field order gain trust patient good respect coworker","862"
"still experience professional healthcare field feel prior work professional tennis coach give valuable knowledge area","863"
"believe speak act confidence key asset professional continuously work skill","864"
"goal become proficient dentist prepare enter practice world professional leave school","865"
"will good succeed class still maintain time relieve stress exercise explore city","866"
"also like take advantage community outreach opportunity nyucd offer can provide health care access","867"
"year come close feel like achieve ever expect year make new friend discover little","868"
"feel like take many step close goal just mould competent confident dentist also facilitator process achieve great health standard community hope serve","869"
"vast numb ethic lecture nyucd learn many key ethical principle must always follow dental professional","870"
"violation principle violation ethic healthcare provider ethic utmost importance","871"
"important allow patient autonomy must present treatment option along pro con patient can make inform decision like","872"
"also must strive provide good treatment patient avoid cause harm","873"
"follow ethical principle will good clinician will able good serve patient future","874"
"want continue build educational foundation learn good interact patient","875"
"accomplish periodically watch live webinars online read topic relate patient communication specific dental procedure","876"
"work towards become professional can time consume","877"
"however remember improve professionally will become good dentist can provide good patient experience future","878"
"thus begin inform organization enhance professionalism excellence dentistry include asda aacd agd","879"
"also take active role nyu aesthetic society asda become involve dental field network professional serve role model","880"
"professional just know material teach school","881"
"also encompass fact appear act certain manner","882"
"day sloppy attire now need behind emerge patient treatment dental professional","883"
"believe professional continue pursue education knowledge time serve role model other","884"
"constant learn can become adept skill clinically communicably","885"
"complete two year dental school reflect back time make aware vast amount knowledge acquire since begin have","886"
"amaze journey far time overwhelm","887"
"nonetheless glad make far look forward begin time clinic","888"
"past two year learn lot didactic knowledge hone skill simulation laboratory set","889"
"next two year hope utilize knowledge gain clinical set whereby can also develop patient interaction skill aim perfect technical skill","890"
"two year dental school now go learn immense amount information","891"
"excite start next chapter involve actual care patient apply knowledge learn year","892"
"new experience will challenge different anything do look forward hope apply fully task","893"
"furthermore still intend take part numerous club activity nyu aesthetic society asda broaden knowledge network dental professional","894"
"approach clinic 2 year come end","895"
"excite gain firsthand experience","896"
"gonna challenge","897"
"always","898"
"afraid unknown","899"
"yet exhilarate every challenge take close goal become competent dentist","900"
"base learn throughout orientation first class professionalism ethic dentist require skill knowledge technician practitioner also sense conscience ethical background refrain make mistake maltreat patient","901"
"primary reason choose dentistry lifetime career always fond laugh unaffectedly big smile face time","902"
"goal give even good smile smile just unaffected big beautiful aesthetically","903"
"reason interest cosmetic dentistry specifically orthodontics orthognathia grade turn level","904"
"also id really want continue experience choral sing probably develop 2 career time permit","905"
"course make live learn school institution one big part professional believe meet expectation people ask service important part real professional careerwise","906"
"hope can satisfy future patient expect will endeavor make possible","907"
"become professional every career require deep understand knowledge skill relate field customer patient case expect certain amount professionalism worker consult","908"
"hope see update near future","909"
"word say now will make record year run","910"
"will become dentist really care patient concern openminded criticism colleague professional","911"
"will never hesitate take people idea make improvement base constructive criticism give upon","912"
"outside school life will retain private life manage time stress effectively concern will affect practice clinic","913"
"believe ethical one work responsible safety total good patient","914"
"think next four year will learn many method theoretical clinical setting","915"
"however also believe ethical practitioner go learn process will carry throughout practice","916"
"ethic mean responsibility hold accountable action","917"
"develop sound moral foundation can base future decision","918"
"look forward develop method improve field dentistry advancement technology","919"
"also look way can community advocate oral health surround community","920"
"also want develop new business model field","921"
"also try find really interest dentistry","922"
"professional responsible hold accountable action","923"
"trust good other must hold action high standard will always allow high care community","924"
"also want strengthen communication skill become good professional","925"
"become much self sufficient","926"
"believe become professional hold true set principal public trust","927"
"believe important competent responsibility also advocate advance one field work","928"
"look forward learn responsibility method improve field within next four year","929"
"also believe become professional deal greatly strong communication other","930"
"think also grow much independent practitioner","931"
"professional ongoing learn process","932"
"go throughout career will learn deal every day responsibility good therefore good advocate oral health within community","933"
"progress also mean able follow field path find interest","934"
"professional progress grow linearly","935"
"goal next two year develop theoretical clinical ethical skill need advocate oral health","936"
"look forward commit member community outreach program organization provide advocacy","937"
"also plan discover new clinical technological development field dentistry","938"
"also look forward find way change field dentistry various business model","939"
"also try find really interest general field healthcare","940"
"disappoint problem cheat test exam within class","941"
"think strict punishment catch think devalue dental education people able continue habit face consequence","942"
"hope get involve survivor torture program","943"
"hope look specialty","944"
"look pediatrics currently clinic observation bellevue","945"
"intend conduct ethical moral manner inside outside dentistry profession","946"
"need show early prepare always organize step step evaluation patient hisher need","947"
"work hard have academically also able make lot connection work have greening rep","948"
"hope shadow clinic next year","949"
"give opportunity explore sustainable dentistry","950"
"speak asda conference topic present euec conference discuss environmental health affect patient health","951"
"intention future dentist promote happiness health overall wellness life individual good great community","952"
"next four year hope gain valuable knowledge skill set will support intention","953"
"desire become confident competent professional grow alongside colleague selfimproving along way","954"
"will seek balance lifestyle aspire good can","955"
"also intend active role nyu community specifically realm environmental conservation sustainability","956"
"ethical challenge face dental professional can daunt something dread face","957"
"inevitably something will deal","958"
"hope experience nyu will able take stand unethical practice discrimination harassment numb ethical dilemma","959"
"clinic present new set ethical challenge term documentation patient procedure","960"
"consequence violate ethical principle much great now potentially affect patient health","961"
"hope will able make good possible choice patient","962"
"clinic far remove academic environment immerse last year life","963"
"challenge face much term much can study absorb now right time right place know right people","964"
"im find difficult put feel frustrate im entirely control clinic experience","965"
"im try remember take one day time focus learn success rather compare other","966"
"important end patient experience whether patient","967"
"transition clinic huge push act professional start appearance","968"
"now work attitude putting mask professionalism clinic especially do feel like","969"
"future mindful complain act negative appear disorganize","970"
"need confident skill competent act competent patient colleague faculty","971"
"hope can achieve soon late","972"
"now clinic see professional much tangible mean","973"
"expect dress act professional put patient everything else","974"
"complain loiter help type behaviour acceptable anymore","975"
"enjoy transition clinic look forward embrace healthcare professional instead just student","976"
"think make many personal change appearance demeanor transition become professional","977"
"focus convey patient want appear selfconfident knowledgeable care competent","978"
"want see student hope spend time clinic will able develop quality","979"
"want learn much can provide patient good care possible master technique will allow formulate deliver comprehensive treatment plan patient","980"
"hope create meaningful relationship patient colleague faculty establish colleague competent trustworthy helpful","981"
"weve learn lot vary procedure can great ideal circumstance now enter clinic theres go ideal circumstance clear answer","982"
"ive actually experience get work do recently subpar personally make even determine cut corner practice diligently hate someone","983"
"im still work become professional","984"
"seem year environment relax lot way work load intense","985"
"good time will avoid patient wait cost ive get use look bite dishevel year maybe procrastinate certain thing misplace thing need stop now","986"
"now clinic can truly appreciate importance time set patient keep wait maximize time","987"
"can understand physical appearance mannerism can affect patient","988"
"many people come see us nervous uncomfortable truly scare can reassure see someone present professional","989"
"im honestly sure much professional progress ive make far","990"
"ive focus academic just try make have doesnt feel like ive grow much professionally","991"
"honestly three day ive clinic full time feel like ive grow much past year","992"
"use dress casually misplace material etc now ive become incredibly aware action appearance can cause patient doubt even scare","993"
"now ive finally experience first day clinic think idea kind dentist want start change","994"
"ive focus past two year test ahead pass next practical start forget","995"
"theres nothing inherently wrong want good academically get s practical want provide patient good possible treatment want perform work will perserve function please esthetically keep pain last","996"
"also im notice hard focus keep patient comfortable run around clinic stare closely one particular surface etc hope become kind practitioner always stay aware patient comfort happiness feeling","997"
NA,"998"
"order become professional dental school will strive acquire high level skill knowledge","999"
"will also learn apply ethical principle throughout next four year dental school","1000"
"important able assess professional good know take advice other give respectful manner","1001"
NA,"1002"
"complete 2 year dental school come realize far knowledge field come","1003"
"motivate prepare follow year","1004"
"3 4 year like involve community service activity school even go international outreach","1005"
"feel like like much year","1006"
"school year enter dental school now feel like love dentistry","1007"
"have struggle year actually think bad have","1008"
"hope future continue build success clinic learn dental student faculty","1009"
"grow person think will reflect professionalism","1010"
"look faulty dental student hope continue year clinic","1011"
"hope become good dentist can become will always give good effort everything","1012"
"last year state goal next four year dental school become competent enough treat patient confidence build solid network peer alumnus faculty member develop professional yet empathetic communication skill glad get close desire achieve complete have have course","1013"
"obviously still fully comfortable treat patient yet since barely start clinic past week less learn something everyday slowly get good treat patient","1014"
"want maintain ethical mindset practice","1015"
"four year nyu hope put forth good effort didactic study utilize knowledge practice","1016"
"want make sure get four year school can become good dentist can become","1017"
"hope practice communication skill build good work ethic ultimately become competent reliable professional","1018"
"feel much confident clinical ability good ability connect communicate people","1019"
"know will learn much follow year please progress","1020"
"","1021"
"feel utmost importance dentist just provide excellent oral healthcare also professional","1022"
"dentist role model rest community must uphold great responsibility moral integrity","1023"
"much want white coat agree nyucds decision postpone white coat ceremony till 2 year","1024"
"definitely think take time effort become professional","1025"
"ultimately hope become dentist future professional patient can comfortably rely","1026"
"","1027"
"feel come long way thus far even though one year since start dental school","1028"
"feel much confident clinical ability good ability communicate patient fellow classmate professor","1029"
"four year nyu hope put forth good effort didactic study utilize knowledge practice","1030"
"want make sure get four year school can become good dentist can become","1031"
"hope practice communication skill build good work ethic ultimately become competent reliable professional","1032"
"","1033"
"follow golden rule","1034"
"treat other want treat","1035"
"also never ask other thing im will even rule book","1036"
"want get dd degree move one life","1037"
"state become professional mean will learn people","1038"
"lesson take home end day able mold mature respectful knowledgable studentdentist","1039"
"person become professional person must assume responsibility hisher action","1040"
"believe rest will take care","1041"
"professional mean student will work good student faculty patient show respect courtesy order achieve high possible academic clinical learn standard possible","1042"
"im work work become good professional everyday lot learn peer","1043"
"please help teach together good help everyone learn","1044"
"id like think ive make progress become professional","1045"
"ill let friend judge become professional","1046"
"hello guy","1047"
"im excite classmate","1048"
"im look forward work learn guy upcoming year","1049"
"let","1050"
"past look ethic reflection consider cheat main issue school","1051"
"lot ethical situation consider now deal real live patient","1052"
"ethical treat patient practice consider treatment plan prior visit","1053"
"probably","1054"
"havent tell something patient isnt right practice procedure procedure human first time","1055"
"ethical avoid call patient reputation mean","1056"
"natural really right thing everyone need care isnt fair judge patient just base reputation","1057"
"ethical let someone steal chair clinic","1058"
"set bad precedent","1059"
"mean patient important","1060"
"just thing ive notice far im sure ill notice","1061"
"clinic feel important ever make right choice decision really long just","1062"
"world clinic different world lab","1063"
"lab class need professional need show timebut late real consequence need know go lab someone walk every step presentation begin make catch","1064"
"need memorize much information enough able recognize correct answer multiple choice test","1065"
"walk clinic need professional","1066"
"need time need clean organize good prepare need speak look actually know","1067"
"clinic people help mostly charge","1068"
"one will hold hand","1069"
"big transition definitely big step close mean dentist student","1070"
"think make lot progress professional","1071"
"understand much dentistry now arrive dental school","1072"
"really learn time just need put nose work hard possibly can","1073"
"feel like dental school different","1074"
"lot course begin transition clinic","1075"
"crazy think time finally come will see patient actually function like dentist think ready transition","1076"
"master student different master dentist","1077"
"think now time will really learn know dentist","1078"
"now start clinic remember decide go dental school first place","1079"
"year know student start clinic feel like start brand new chapter life","1080"
"now just student take test always lecture go somebodys dentist","1081"
"excite moment scary challenge","1082"
"watch classmate step challenge around make feel confident go get point comfortable confident","1083"
"mean time focus prepare","1084"
"want nice competent dentist","1085"
"want patient see leave feel good scare future appointment","1086"
"big goal just take every thing one step time","1087"
"goal nyu become proficient dentist will utilize skill knowledge learn provide good patient care","1088"
"want able ensure good patient care adept clinically able teach patient importance oral care professional manner","1089"
"aspire able participate community outreach involve educate improve dental care community","1090"
"expect nyu challenge constantly improve dentist person","1091"
"hope uphold high standard nyu demonstrate motivate intelligent care dental professional","1092"
"next four year hope gain skill necessary depict professional peer patient","1093"
"plan gain insight faculty use example","1094"
"hope become professional dentist equip skill serve patient community","1095"
"hope treat patient utmost respect","1096"
"next four year plan gain skill necessary become competent trust honorable dentist","1097"
"hope gain proper technique communication skill effectively treat care patient","1098"
"hope build last relationship colleague faculty student","1099"
"plan gain understand great dental need community local global contribute need post dental school","1100"
"hope understand need patient good can","1101"
"point life nyucd feel accomplish lot can","1102"
"get good grade course start research biomaterial department","1103"
"follow year go get hard need manage time good","1104"
"however learn dentistry get confuse future pathway","1105"
"do know want specialize practice general dentist","1106"
"feel like im interest kind subject","1107"
"final time right know feel may give bite snapshot review school point","1108"
"way dental school lot difficult expect lot easy expect","1109"
"didactic course think handle time push limit know","1110"
"clinical aspect become lot fun throughout first year hope get natural 2 nature year go","1111"
"four year dental school experience represent many essential skill development hope cultivate","1112"
"skill wellrounded knowledge dental hygiene understand business side run successful dental practice good patient professional communication ethical awareness successfully selfasses general competency dentist","1113"
"also hope develop relationship peer professor can add development constant input criticism","1114"
"interest oral surgery periodontology hope enter one specialty","1115"
"continue progress dental education learn aspect dentistry interest","1116"
"now lean towards pursue gpr graduation work general dentist","1117"
"love variety procedure perform cr cr gds want continue vary array procedure","1118"
"want follow patient time young adult life","1119"
"intro pediatrics course solidify desire truly want serve child good","1120"
"make great stride towards become professional","1121"
"without come across snooty can see difference people age term handle stressful situation interact people","1122"
"feel though educate trustworthy person noble intention","1123"
"now quality seem paramount act like professional","1124"
"excite begin long journey towards become professional","1125"
"look forward acquire skill clinical interpersonal necessary deserve title part amaze profession","1126"
"know will easy road however","1127"
"will take countless hour hard work many night little sleep tremendous persistence wait","1128"
"thrill make far journey","1129"
"believe halfway do semester almost halfway do dental school","1130"
"complete first year dental school amaze much progress make professional","1131"
"amount information learn stagger development person equally remarkable","1132"
"feel much confident understand dentistry medicine simply wait begin work clinic january","1133"
