X1,NETID,RefType,Date,Time,Text,DYear
26,X4zVAV0=,Private Personal,03-06-14 21:25,21.41666667,"Beyond a career in dentistry I hope to be able to continue becoming a well rounded individual in all aspects of my professional and personal life. I think it is very inspirational when I come across professors that have lived such interesting lives and have great stores to tell. Today Ronaldo Hirata gave a lecture on amalgam and at the end he included a quote from a poem that said something like; tell your story to the wind, life is not worth living if you don't have a story to tell' and I hope my life will live up to this. In second semester, we had a guest lecturer in gds from the aesthetics department that really appealed to me. I loved hearing about the creative process and hope to shadow in the clinic to develop a better idea of how I can incorporate aspects in my own practice.",D1L
27,X4zVAV0=,Private Self Reflection,03-06-14 21:31,21.51666667,"Having been in dental school for just eight months, I am already starting to see a shift in people's reactions when I tell them that I am in school to become a dentist and it becomes more apparent of the responsibilities attached to our degree. I hope that as the year progresses, I can continue to gain the skills to meet these expectations. Whenever I wear scrubs outside of the school, I have been casually asked for my opinion on various dental and medical issues. I have become very careful with my mannerisms while wearing scrubs outside of the school, and hope to preserve the professionalism that they convey.",D1L
28,X4zVAV0=,Public Self Reflection,03-06-14 21:38,21.63333333,"I hope to become a health care provider that can convey what I will be taught in these four years credibly, concisely and reliably to my patients and staff. Ultimately I hope to develop a strong relationship with my patients and staff wherein they stick around for the long term.",D1L
29,X4zVAV0=,Professional Progress,03-06-14 21:41,21.68333333,"Just in the past eight months alone, I feel like I have learned so much to prepare me for my dental career. Most of our classes are focused in foundational courses but courses like GDS lab where we have learned how to do wax-ups, do class I and class II preps and composite and amalgam fillings have been very beneficial to get exposed to early. I would really like to solidify and become confident in these basic skills so I can start building on this foundation as the year progresses.",D1L
30,X4zVAV0=,Public Personal,03-06-14 21:22,21.36666667,"I hope to build upon my science background so that I can develop the skills to thoughtfully and critically assess the proper treatment plans for my patients. I hope to be able to effectively follow through with my treatment plans by honing my hand skills, while conveying my intentions clearly to my patients. Ultimately, I hope to build a successful practice and create a dynamic and trusting environment for my future patients and employees. Lastly, I hope to develop a strong relationship with my peers, advisers, and professors that extends beyond the four years of dental school.",D1L
31,X54fSx0j,Private Self Reflection,02-06-14 17:30,17.5,"Self reflection is essential  in improving high quality professional practice. As professionals, self reflection is necessary to improve ones skills, enhance the ability to communicate with patients and others, and to provide patients with optimal care. The ability to self reflect and improve qualities is important for a professional to achieve goals and excel in their field. As dental students, we will strive to improve and provide optimal health care to our patients.

Update: During orientation week, the NYUCD community heavily stressed the importance of being a professional. I feel that our class is growing and adopting this quality. I sense a difference when I speak to my peers, my family as well has told me how much I have changed since I began dental school. The only time I have gotten to communicate with patients is if they were asking for directions throughout the building, I knew alot less about communicating with patients then I thought. By this time next year I will be seeing my first patient and I am sure i will be capable to take on the task.",D1L
32,Xf4neUF1,Ethic Reflection,02-06-14 1:23,1.383333333,"It seems to me that everyone in this school understands the concept of ethics in a professional environment, but there is a failure to act out on that knowledge. I am shocked by the level of cheating that goes on and it concerns me how that will play out when we hit the clinic floor. I hope to be able to leave dental school knowing that every action I took was in accordance with what I tell myself and others that I believe to be sound ethical decisions.",D1L
33,Xf4neUF1,Private Personal,25-03-14 14:51,14.85,"My private personal statement echo's all that I stated publicly, with the addition that at this time I have no intention on specializing.",D1L
34,Xf4neUF1,Private Self Reflection,01-06-14 19:37,19.61666667,My 4 years in dental school will shape the practitioner I become and I hope to take full advantage of everything NYU has to offer. It has been hard to focus on becoming a professional in the first year as it has been mostly book learning and hasn't felt that different from an undergraduate experience. It will be important for me to find faculty that I trust and respect and that prove to be good role models for being a dental professional.,D1L
35,Xf4neUF1,Professional Progress,02-06-14 1:19,1.316666667,"I believe that having gained some insight into the dental profession after my first year of school has helped me begin to shape what it is to be considered a professional. I think the most radical changes in my progress will come when I have to interact with patients. That change will force me to not only define what I believe a professional should be, but to actually act out on those concepts.",D1L
36,Xf4neUF1,Public Personal,25-03-14 14:49,14.81666667,"At my completion of dental school I plan to be wholly confident in the dental skills I have acquired and have a solid understanding of the science backing those skills. I will be able to build positive successful relationships based on respect with my patients, colleagues, and team members. I will have a plan in place to continue my dental education after graduation, and have a strong knowledge base about joining and starting a dental practice. I will have outreach incorporated into my future practice, and have a clear ethical code by which my staff and I abide.",D1L
1,QG9tNBwe,Ethic Reflection,31-05-14 20:27,20.45,"Reflecting upon my first year of dental school, I can pin point many times that ethical standards came into play. The first year of dental school was plagued by many cheating issues within our class which test our moral grounds and how we live up to them. Often times, we would have upperclassmen share previous exams and study sheets and it was our decision to distribute them to who we saw fit to create a level playing ground when it was exam day.",D1L
2,QG9tNBwe,Private Personal,26-05-14 14:18,14.3,I would love to develop my skills in working with pediatric patients. I enjoy working with children and had been a private tutor working with elementary school children for many years before dental school. A possible mentorship in the pediatric department might help me develop my skills and decide whether I would like to pursue pediatric dentistry as a possible specialty.,D1L
3,QG9tNBwe,Public Self Reflection,26-05-14 13:53,13.88333333,"I hope to develop into a competent professional throughout my experiences at the dental school. A professional is not merely one who knows the procedures and tools of his trades, a professional must also act his part and be able to communicate his duties to his patients. By observing the interactions and relationships between the dentists and their patients in the clinic, I hope to be able to observe and mirror the relationships I see. By attending research conferences, I hope to observe and learn the ways that professionals present their work to their communities. Community outreach further develops one into a professional because one is responsible to representing his entire field and line of work.",D1L
4,QG9tNBwe,Professional Progress,31-05-14 20:28,20.46666667,"I have seen myself develop as a professional throughout my first year of dental school. I have volunteered in clinic and assisting on the board examinations. I am learning how to take in information and put it all together so that I will be able to present it to my patients once I am in clinic. I have learned how to interpret literature which is an essential skill as a professional because it is always a balance of either ""buying in"" to what literature is saying or taking it with a grain of salt.",D1L
5,QG9tNBwe,Public Personal,26-05-14 13:53,13.88333333,"As an aspiring dentist, I would like to ensure that I am professional and competent at performing dental procedures in a timely and nearly flawless manner. I would like to maintain a clear path of communication with patients and attempt to destroy the stigma of a dental visit being a scary, painful and ruthless experience. I would like to serve my community by volunteering my services and encouraging people to seek dental care not only during urgent situations but making it a routine part of life as a preventative measure. 
      	As members of the same field, interactions between professionals will be essential and vital to our success in the field.  One of the most important relationships in my future will be between myself and my future patients. I would like to ensure that they will be fully comfortable with me performing dental procedures. Over the next four years, I will observe many different patient-doctor interactions and learn from them the best ways to ease the fear of patients and educate about the procedures being performing.",D1L
6,QGe9TiW6,Ethic Reflection,19-05-14 18:18,18.3,"I have learned a lot about the ethical and moral dilemmas that face practicing dentists. The class taught by Dr. More has helped us this year in realizing that one must consider all options for ethical situations, and do whats best for the patient. Monetary gains can drive the greed of many already practicing dentists in the world today, but one must do whats best for our patients in order to be the best dentist possible. I look forward to experiencing, rather than learning about some of these dilemmas that may surface while working in the clinic with real patients.",D1L
7,QGe9TiW6,Private Personal,19-05-14 18:15,18.25,"Going forward in dental school I aim to be able to deliver comprehensive dental care to a variety of communities and improve myself professionally as well as clinically. I will strive to be engaged in the school student body as well the city around us and utilize the peer and mentor resources available to augment my abilities as a student and a future dentist. In the future I hope to be able to practice as a general dentist, being able to provide preventative and therapeutic care as well as instilling healthy dental practices in patients lives.",D1L
8,QGe9TiW6,Professional Progress,19-05-14 18:22,18.36666667,"I feel as though I have grown a lot this past year in a multitude of ways. I have strived to be a person/dentist that is well rounded in regards to academic excellence, clinical skills, and communication skills. I believe that these three aspects are critical for a successful dentist to have. I feel as though I have improved in each one of these areas this past year and that as time goes along in dental school, I will be able to be fully well rounded in each of those regards.",D1L
9,QGe9TiW6,Public Personal,19-05-14 18:15,18.25,"Going forward in dental school I aim to be able to deliver the highest quality comprehensive dental care in order to provide for the dental needs of society. I would like to improve myself professionally as well as clinically and will strive to be engaged in the school student body as well the city around us. I will utilize the peer and mentor resources available to augment my abilities as a student and a future dentist. I eventually hope to own my own practice in upstate New York, one that my patients will feel comfortable in and trust me in improving their oral and overall health.",D1L
10,QQQSr+E1,Ethic Reflection,23-05-14 21:01,21.01666667,"Following our ethics course with Dr. More, I believe that ethics and ethical decisions are very important not only in a classroom setting, but also in a clinical setting and most importantly, in my dental practice once I graduate. I believe in honesty and following the rules. Although students are often inclined to take no action when witnessing unethical actions, I hope to be able to step forward and confront the student personally. Although I would not be comfortable in involving the peer review board or faculty, I hope I can at least address the student. Most importantly, I hope to be able to follow all rules while here at NYUCD and not make unethical decisions in the classroom and towards my patients. I believe providing the best possible health care is important and I hope to make only ethical and sound decisions when it involves my patients and peers.",D1L
11,QQQSr+E1,Private Personal,23-05-14 21:01,21.01666667,"After graduating from dental school, I would like to be completely knowledgeable in the field of dentistry and be able to provide my patients with the best possible oral health care. I would like to be sufficiently competent and confident with all aspects of dentistry so that I am able to fully gain the trust and respect of my patients and colleagues. I hope to be a well rounded individual that is not only a hard worker in the classroom setting, but also a compassionate and caring health care provider for my patients. I hope to be able to build meaningful relationships with my patients and be known for being an excellent dentist both in my work and relationships with patients. While at NYU, I would like to participate in clubs and outreach programs, be an active member in my GPD, and hopefully build long lasting friendships with many of my classmates.",D1L
12,QQQSr+E1,Private Self Reflection,23-05-14 21:01,21.01666667,"To me, becoming a professional and being professionally competent in the field of dentistry means being a well-rounded individual. Professionals have a thorough understanding and knowledge of dentistry and sufficient experience in the clinical setting to be able to treat patients. Professionals have learned the appropriate ways to treat patients, peers, and colleagues and do their best to provide the best possible oral health care to others. They are well-educated and have performed well in not only a classroom setting, but also in their pre-clinic and clinic rotations. Professionally competent individuals are honest, ethical, and hard workers. Most importantly, becoming a professional in the field of dentistry means putting my patients first. I hope to be able to accomplish these goals after graduating NYUCD and becoming a professional.",D1L
13,QQQSr+E1,Public Self Reflection,23-05-14 21:01,21.01666667,"To me, becoming a professional and being professionally competent in the field of dentistry means being a well-rounded individual. Professionals have a thorough understanding and knowledge of dentistry and sufficient experience in the clinical setting to be able to treat patients. Professionals have learned the appropriate ways to treat patients, peers, and colleagues and do their best to provide the best possible oral health care to others. They are well-educated and have performed well in not only a classroom setting, but also in their pre-clinic and clinic rotations. Professionally competent individuals are honest, ethical, and hard workers. Most importantly, becoming a professional in the field of dentistry means putting my patients first. I hope to be able to accomplish these goals after graduating NYUCD and becoming a professional.",D1L
14,QQQSr+E1,Professional Progress,23-05-14 21:01,21.01666667,"During my four years at NYUCD, I hope to progress to become not only a hard working student, but also a compassionate health care provider. Although the first two years are supposed to be academically very challenging, I hope this will help me become a hard worker. I hope the group activities, peer-assessments, and peer reviews will allow me to become more confident in voicing my opinions and working with others. I often shy away when having to voice my opinion and I hope that I can work on this. In the clinical setting, I hope to learn the skills of practicing on patients and interacting with patients. I hope to become extremely competent in all the dental procedures and treating patients. Most importantly, I hope to become a well-rounded individual that is a professional in the classroom and in a clinical setting.",D1L
15,QQQSr+E1,Public Personal,23-05-14 21:01,21.01666667,"After graduating from dental school, I would like to be completely knowledgeable in the field of dentistry and be able to provide my patients with the best possible oral health care. I would like to be sufficiently competent and confident with all aspects of dentistry so that I am able to fully gain the trust and respect of my patients and colleagues. I hope to be a well rounded individual that is not only a hard worker in the classroom setting, but also a compassionate and caring health care provider for my patients. I hope to be able to build meaningful relationships with my patients and be known for being an excellent dentist both in my work and relationships with patients. While at NYU, I would like to participate in clubs and outreach programs, be an active member in my GPD, and hopefully build long lasting friendships with many of my classmates.",D1L
16,QRrjDz+o,Public Self Reflection,02-06-14 21:29,21.48333333,"During my life I have acquired a good foundation for what I expect to be as a professional. I will acquire knowledge to become competent during all experiences in dental school, including faculty and peer interaction, classes, peer and self assessment, clinics, and patient interaction. I believe that all my experiences, especially the rough times and tough situations during the next 4 years will mold me into the professional I want to be and that I am expected to be by the dental profession.
            I believe I will be evaluated on my competencies through various sources. Besides faculty evaluation and competency testing, I will be evaluated by my peers and mentors on other levels besides technical skills. Ethics, behavior, communication will all be evaluated because all these things are what make a competent professional so they are all equally important qualities. Also, patient evaluations on my work provide a very different evaluation from a different perspective.",D1L
17,QRWkoYoa,Ethic Reflection,02-06-14 12:19,12.31666667,Patients believe that correct ethical ground on healthcare professionals as given. We are going to be in situations where our personal interest will conflict the ethical codes that we should follow. Being a professional oral care provider means that we put the patients in the center during our progression to becoming a dentist. This will help us solidify our identity in ethical situations and determine the personality of our professional career.,D1L
18,QRWkoYoa,Public Self Reflection,02-06-14 12:15,12.25,"Becoming a professional means striving to become a competent oral healthcare provider. A competent dentist needs to have great skills at hand but they should also encompass other various skills. Establishing a foundation in communication, ethics, integrity, respect is critical in developing into a great dentist that not only excels in his manual proficiency but also delivering the highest level of care in the best way possible.",D1L
19,QRWkoYoa,Professional Progress,02-06-14 12:23,12.38333333,"The D1 year has been a difficult yet fruitful experience in our professional progress. The didactic courses provided the histology and physiology of our body system and the pre-clinic courses exposed us to fundamental concepts of dentistry and the learning experience of procedures we will be performing in the future. Ethics, D1 leadership seminar, SAPL, and clinical seminars provided us with information that can help us build our identity as a professional healthcare provider.",D1L
20,QRWkoYoa,Public Personal,02-06-14 12:15,12.25,"I have several goals as a dental student here at NYUCD. I want to develop better study habits and organization skills that are necessary to match the rigorous curriculum. My primary focus here is to learn the crafts of a great hands-on dentist. I wish to excel in a clinical and lab setting as well in academic courses. I want to create strong networks both inside and outside of the school that can hopefully last throughout and after dental school. After graduation, I wish to be a competent, passionate, friendly professional to provide and care for the oral health of New York City. I want to be a dentist that my patients can trust me in issues on not only oral health but other issues as well.",D1L
21,S4YOavA=,Private Personal,02-06-14 12:45,12.75,"I want to become the best oral health care professional possible. This is a difficult task but I feel NYUCD has the best education, clinics, outreach programs, and environment to provide me with the opportunity to obtain my goal. Part of becoming the best oral health care professional is the professional aspect of the job description. I believe the way I care about this health care field and the way I project myself to my peers and patients should be one and the same. I should exude professional competency through my skill, work, and demeanor.",D1L
22,S4YOavA=,Private Self Reflection,02-06-14 12:58,12.96666667,"In order to mature professionally, I will take advantage of all that NYUCD has to offer. I will build a basic foundation that will develop into advanced knowledge and an expert skillset of an oral health care professional though education and experience. This maturation will develop through coursework and exams, preclinical and clinics experiences, peer and patient interactions, peer and self-assessments, outreach programs, and leadership roles.",D1L
23,S4YOavA=,Public Self Reflection,02-06-14 12:45,12.75,"In order to mature professionally, I will take advantage of all that NYUCD has to offer. I will build a basic foundation that will develop into advanced knowledge and an expert skillset of an oral health care professional though education and experience. This maturation will develop through coursework and exams, preclinical and clinics experiences, peer and patient interactions, peer and self-assessments, outreach programs, and leadership roles.",D1L
24,S4YOavA=,Professional Progress,02-06-14 12:52,12.86666667,"Over the course of my D1 year I have taken many courses including head and neck anatomy, general dentistry simulation, organ system, craniofacial biology, and even pediatric outreaches, which have all educated and inspired me to become the best oral health professional that I can. At the end of my D1 year, I have excelled in the clinical aspect of dentistry while the overwhelming course work is challenging. I am more driven then ever to succeed.",D1L
25,S4YOavA=,Public Personal,02-06-14 12:45,12.75,"To be recognized by my patients, peers, and field as a trustworthy, competent oral health care professional and advocate through integrity, knowledge, and experience.",D1L
26,UNBNuyE4,Private Personal,01-06-14 21:57,21.95,"After my first year of dental school I have learned more than I have in the previous 22 years of my life.  It is absolutely amazing, overwhelming, and satisfying when thinking about what I have made it through.  My hand skills are better than I ever thought they would be at this time, when I first started lab I thought this was the wrong profession for me.  That being said I have changed my outlook on the profession a bit.  It is the most complicated and demanding professions I can think of when it comes to scientific knowledge, the ability to utilize professional literature, patience, hand skills, and running a business.  Now my objective in school is to become the best in all these areas to eventually help the community in the greatest way possible.  One of the attributes I have learned during this year is to keep the end goal in mind.  It's good to get by every week but sometimes I felt like I focused so much on today's quiz or assignment I lost the goal and it slowed me down a bit.  I am looking forward to my summer break, but I am very excited to get back to learning how to be the best dentist and person I can be.",D1L
27,UNBNuyE4,Public Self Reflection,01-06-14 21:57,21.95,"Step one of becoming a professional is done!  Not that there are any real steps, but this first year of dental school has showed me how to balance lab, class, study time, and activities to not make me lose my mind.  This was obviously a step away from a desk job and showed what a dental professional actually has to go through.  I know the challenges ahead and am looking forward to it.",D1L
28,UNBNuyE4,Professional Progress,01-06-14 17:58,17.96666667,I feel I have gained the most I possibly could out of this year's academic year.  I hope to keep the focus I ended with and not have a slow start like last semester.,D1L
29,UNBNuyE4,Public Personal,01-06-14 21:55,21.91666667,"After one year of dental school my idea of the profession has changed a bit.  I never really realized how much goes into it.  And I am honestly excited to face the challenges.  This year we learned the basic foundations in most science classes and hand skills.  Along with the knowledge we gained we learned how to work in groups and the type of challenges we will face as dentists.  With all the knowledge I have gained this year, my mission is to be able to apply it and build on it.  I want to be able to leave NYU feeling competent I can perform my job the best of my capabilities.",D1L
30,US0t8GfK,Ethic Reflection,02-06-14 10:35,10.58333333,"My goal is to become a professional who is not self-serving or unfriendly in the interest of money or other pursuits. I hope I can become a kind and understanding dentist in my growth at NYUCD. I know we will be learning more about ethics for the next four years, but in life, there are some dilemmas that you just cannot prepare for. I know I have a back-up plan as much as possible, so I hope that being prepared ahead of time will help alleviate any problems I encounter.",D1L
31,US0t8GfK,Private Self Reflection,02-06-14 10:46,10.76666667,"I want to become a professional who is admired for her work ethic and willingness to give back to the community. I have always been interested in public health and community outreach, so I hope to carry this passion into my career in the future. I know I will grow a lot more while in school, so I'm looking forward to that. I'd like to still be learning new things and teaching myself new technologies in the future since technology will really bring dentistry into a new frontier. I also want to just be a compassionate and kind healthcare provider. I hope to see myself blossom into a wonderful doc!",D1L
32,US0t8GfK,Professional Progress,02-06-14 10:40,10.66666667,"To me, professional progress requires time and self-assessment of goals. I have long-term and short-term goals in place, and they all require me to be a better version of myself. I can't wait to see myself grow and mature more throughout the next four years. Already, I have made so much progress. I think I will grow alongside my classmates both professionally and personally. Keeping with the traditions NYU has of graduating excellent dentists, I hope to graduate as something similar.",D1L
33,US8IzUzA,Public Self Reflection,01-06-14 9:09,9.15,"After I got accepted to dental school, I thought about transitioning my life to professional. Even though I just started to learn academic knowledge about oral health care, my family considers me as a profession already. I feel so embarrassed because I believe that professions should maintain not only high level of competency on their specialty, but also solid professionalism about their life. I might not have either of it yet.
      However, I believe that I can improve myself little bit of every day if I try hard and keep working one it. Because I like learning science and working by my hands, I look forward to obtain clinical technique in some day. I want to focus more on improving my communication skill with my colleague and patients by exposing myself to outreach program and experience in clinics. I expect that I can learn from working with my GPD group and listening to mentors and professors. I hope in someday, I can become proud of my professionals even in front of anyone.",D1L
34,US8IzUzA,Public Personal,01-06-14 9:09,9.15,"I always aim to maintain balanced life and I believe that I will gain great experience in NYU dental school to learn broader perspective about life. The reason why I chose NYU dental school for the beginning of my future career was that it provides not only a chance of learning fundamental academic knowledge but also great social environment to learn people. I believe that dentist is a professional who provides oral health care to patients under fully trustful relationship. 
      In four years in dental school, I want to improve myself academically and clinically to become trustful dentist. Also, personally I want to keep balancing my life by participating in social activities and outreach programs. If there is a chance to work as an instructor or researcher in an institute, I would love to join there because I like teaching and learning. Eventually, I want to own my practice near my home town to contribute my life to community.",D1L
35,UTJ4ZF0m,Private Self Reflection,01-06-14 10:50,10.83333333,"There's not much that I have to say privately that I wouldn't say publicly.  I am concerned about where the line between healthcare and business can and should be drawn.  I am very tentative about how we, as dentists, earn a living off of others' diseases.",D1L
36,UTJ4ZF0m,Professional Progress,01-06-14 10:53,10.88333333,"My progress towards professionalism will include a role as not only a strong student but as a active member of the many opportunities to involve oneself in organized dentistry as well as research opportunities that I wish to follow through with.  I hope to be an active ASDA member and hold offices during my tenure here as well as present posters in conjunction with mentors I have had in the past, Dr. Bromage and Dr. Caufield, but also expand my horizons to fields such as salivary diagnostics and caries.
The above was my statement at the beginning of the year, but after having been here through my first year, I have to say my goals have changed a bit.  While I do want to remain active in our class community, I do not see myself as having to hold an office to do so.  I do enjoy research, but now I simply want to adapt to being a dentist.  If something comes around that stimulates my interest I will pursue it but I'm content with my research experiences so far.",D1L
37,UTJ4ZF0m,Public Personal,01-06-14 10:47,10.78333333,"During my tenure at dental school I hope to achieve many of my own personal goals.  Academically, I hope to be a model student with my strong scores, excellent lab skills and a positive and supportive attitude toward my cohort.   Additionally, I would like to develop more collaborative links between the fields of Dental Anthropology and Dentistry.  Professionally, I hope to decide on general dentistry vs. a specialty, develop friendships that will be mutually beneficial in the long-run.  Also, I hope to find a residency that will lend itself in placing me in a private practice in either the New York or Chicago land areas.  As far as outreach goes, I would like to take the opportunity to explore local and global outreach while at NYU.   Personally, I hope this experience will foster confidence in my own abilities and give me a sense of security and control over my own life.",D1L
38,V0vwnOI7,Private Personal,02-06-14 12:24,12.4,"I love meeting new people and love the professional environment. I have always enjoyed speaking with patients (during my shadowing and research experiences) and know that communicating is one of my stronger points. My biggest fear is in not meeting the technical skill level/GPA necessary to succeed so that is where my focus will be in the next four years. I will continue to improve my test/note-taking skills. I love children, but I am not sure being the reason for tears or their fear is a good fit for me; I would like to explore this option more. I refuse to fail!",D1L
39,V0vwnOI7,Private Self Reflection,02-06-14 12:25,12.41666667,"Having gone through the competencies, I understand that the school is giving us an overarching outline of what they expect from us in the next four years. I already feel like I am in an environment that will help me reach these end goals. I am very thankful to be here at NYU and I will perform my very best. I worked much harder this second semester than the first so I hope that my grades reflect this.",D1L
40,V0vwnOI7,Public Self Reflection,02-06-14 12:25,12.41666667,"In order to achieve professional competency, I will be required to develop my skills in several topics using the resources available. My skills in communication with peers, mentors and patients will be enhanced from day one of classes- I will be practicing and observing these interactions everyday in order to improve. Peer and Mentor assessments will most definitely help me to maintain my strengths and improve my weaknesses.

Translating what is learned during preclinical years into a clinical setting will also be of utmost importance. Technical agility and efficiency will hopefully grow over time, again, with practice and dedication. What I learn in school will carry on to every patient who comes into my care. I hope that my love for my work manifests itself in how I treat others; whether they are patients or colleagues, they should be treated with respect and professionalism. 
      
Surrounded by experienced mentors and qualified peers, I am sure that I will learn how to present myself with great professional competency during my time at NYU.",D1L
41,V0vwnOI7,Public Personal,02-06-14 12:24,12.4,"I wish to learn the technical skills, terminology, clinical practice skills and business skills to become an empathetic, competent, productive and enthusiastic dentist who is able to provide premier quality care for my patients. I hope that I can build a career where my patients trust me and know that they will be cared for. I wish to carry a passion for dentistry that will allow me to enjoy everyday of my professional life.",D1L
42,VHlptABY,Ethic Reflection,31-05-14 11:08,11.13333333,"Over the course of the past year I've realized that facing ethical dilemmas is a frequent occurrence in dental school; which is perhaps only an indication of what a potentially lucrative career in health care and management will be like. Deciding between the easy choice, the most rewarding choice and the ""correct"" choice will always fall into a gray area with plenty of ""what ifs"" and ""buts"". Taking the time to determine the most ethically sound choices will ensure that these are the natural choices in the future.",D1L
43,VHlptABY,Private Self Reflection,31-05-14 10:22,10.36666667,NA,D1L
44,VHlptABY,Professional Progress,31-05-14 11:08,11.13333333,"D1 has been about gaining technical skills, scientific knowledge and professional growth.
In September, I secretly questioned whether I had the steady hands to make it as a dentist. Over the next few months I found myself completely comfortable with a high speed hand piece and scoring 85s and 100s on practicals. This put me in a somewhat unique position to help my classmates and impart some of the skills and advice that I had received from upperclassmen and faculty. 
The amount of scientific knowledge I have gained over the past year is astonishing. In the beginning, I wondered if it was humanely possible. By the end, I was thirsty for more.
One hard lesson that I learned was that I need to be more organized and more proactive when it comes to science courses. Time is a valuable thing in dental school, and learning to manage it better and maximize productivity is my immediate goal going forward.",D1L
45,WYI/jiYE,Ethic Reflection,02-06-14 8:57,8.95,"Throughout the year, there were several cheating events happened in our class, mostly due to leaks of the past exams. Sometimes I wonder whether under our system, we could truly train ethical dentists. Dental school is definitely competitive and people come in with different motivations. Some people just want to get by, and some people wants to shoot for OMFS/Ortho. What I realize throughout the year was that NYUCD tests you on ""how to take the test"" instead of the class material. Many time, the material that were tested on the test were never covered by the professors and they were just reused questions from the quiz bank, perhaps developed by previous professors. Thus, in order to be the top of the class, you need to you have those past exams. Inevitably, students will find their way to get to those past exams and this was considered cheating. Perhaps, if the professors try to make up new questions every year (like the professors in undergrad), not only the letter grade will truly show a particular student's understanding in the material but also cheating will cease in the future.",D1L
46,WYI/jiYE,Professional Progress,02-06-14 9:00,9,"So far, I've only had a very thin grasp idea of dental professionalism. I believe once we get into clinics, I would have more inputs on this particular sections.",D1L
47,X4bY0OT+,Ethic Reflection,01-06-14 11:58,11.96666667,"I feel as if I have changed my views on the morals of healthcare.  It is more than just being honest to the patient, but rather being in a position with your colleagues, friends and family where your obligations are more than just how to treat people.  Ethical obligations are how much effort and honesty you put into your own work, which will reflect on the people around you.",D1L
48,X4bY0OT+,Professional Progress,01-06-14 11:58,11.96666667,"As a student, I feel that I am getting closer to the actual professionalism that comes with being a dentist.  I have learned to demonstrate professionalism in my classes, lab work, and with my peers, as well as faculty and staff.",D1L
49,XAKXa7E6,Public Self Reflection,21-05-14 23:02,23.03333333,"To be a professional, it is important to not only enhance your knowledge as much as possible, but to be able to place that knowledge to use by benefiting others. Being in this professional industry, it is our duty to participate in health promotion while practicing, and to also be ethical and honest with our treatments and behaviors.",D1L
50,XAKXa7E6,Public Personal,21-05-14 22:57,22.95,"As this first year comes to an end, I would like to continue working hard alongside my colleagues and peers to strive and enhance my knowledge in dentistry and the sciences. I would hope to be able to provide the best care for my future patients by having the skills required to not only help them through hands-on activities, but to also expand their knowledge of health care.
For my upcoming years, I plan on becoming more involved with the school and any activities offered, such as outreaches and seminars, so that I can meet more people who are enthusiastic in the dental field and learn from them.",D1L
51,Xf/LcXAr,Ethic Reflection,22-05-14 14:19,14.31666667,"I have continued this year with the same integrity that I entered the school with. However, some students around me have exploited each others weaknesses and with held information from each other upon the commencement of the year in order to out do each other in the anticipation of specializing. I have never been the person at the top of the class nor the person to try hindering people around me o make myself look better. Several people around me have no remorse and see no harm in this foul play. Fortunately, as the year progressed people learned this is a marathon not a sprint and have evened out in both their own personalities and their intentions.",D1L
52,Xf/LcXAr,Private Personal,22-05-14 14:13,14.21666667,I have made great strides in gaining professional competency since the beginning of the year. Most importantly I have learned to trust myself with regards to both hand skills and test taking. This has given me confidence and motivation in moving forward as a D2.,D1L
53,Xf/LcXAr,Private Self Reflection,22-05-14 14:14,14.23333333,I have made great strides in gaining professional competency since the beginning of the year. Most importantly I have learned to trust myself with regards to both hand skills and test taking. This has given me confidence and motivation in moving forward as a D2. The more I learn about the day to day operations in the field and the more seminars I go to and the more speakers I listen to the more excited i get about becoming a dentist.,D1L
54,Xf/LcXAr,Professional Progress,22-05-14 14:19,14.31666667,I have made great strides in gaining professional competency since the beginning of the year. Most importantly I have learned to trust myself with regards to both hand skills and test taking. This has given me confidence and motivation in moving forward as a D2. The more I learn about the day to day operations in the field and the more seminars I go to and the more speakers I listen to the more excited i get about becoming a dentist.,D1L
1,QGBIvm0=,Ethic Reflection,23-05-14 13:14,13.23333333,"When it comes to ethics I believe that I withhold VERY honest values.  I do not have a bone of bad intention in my body and I am the type of person who struggles to even process a conscious thought of malicious intent.  Although I do make mistakes as we all do and sometimes make not the best choice, I trust in myself and my integrity that I am ethically moral and sound.",D1L
2,QGBIvm0=,Private Personal,23-05-14 13:07,13.11666667,"My public personal statement is a reflection of my private thoughts, but I guess in a private statement I'd like to express my desire to practice ARTISTRY in dentistry.",D1L
3,QGBIvm0=,Private Self Reflection,23-05-14 13:12,13.2,"In addition to my public statement, I also hope to become more patient as a professional as well as highly informed and practiced in the economical and business aspect that resides in dentistry in order to be highly successful.",D1L
4,QGBIvm0=,Public Self Reflection,23-05-14 13:10,13.16666667,"When it comes to becoming a professional, I feel I am on the right path.  I am a person who believes in her actions and values to be of pure and good intention and I strive on my virtue of honesty.  However I hope to improve on become more eloquent in my communication skills regarding the doctor patient relationship.",D1L
5,QGBIvm0=,Professional Progress,23-05-14 13:20,13.33333333,"I have made a lot of professional progress this year.  One personal achievement I have accomplished is the ability to understand my peers reaction of my overwhelming personality and tendency to be in my own world and slightly introverted when I am focusing in bench lab and through self reflection help them see my kind heart and the effort I am putting forward to be more present and aware of my peers.  When I received my peer assessments this semester I had a significant difference from last semester in regards to seeming ""mean"" and actually being nice.",D1L
