"Text","doc_id"
"look forward serve dentist military believe experience army will greatly benefit civilian patient eventually transition private practice","2610"
"enter private practice will able share skill expertise public","2611"
"become professional sense productive member dental professional community","2612"
"believe key confidence one ability dentist","2613"
"every patient treat gain confidence therefore feel close truly dental professional","2614"
"believe time graduate will feel part dental community shift personal professional identity towards dental professional","2615"
"private reflection like share put vast effort practice speech professional","2616"
"come speak professional since heavy accent hard invest time practice speech speak dental professional patient come educate eloquent professional can communicate good other","2617"
"feel important able communicate good around us especially health care professional","2618"
"past four year look back reflect growth professional","2619"
"since first year make many change professional persona grow health care professional","2620"
"become part dental profession make realize play role society action effect other people life","2621"
"feel great sense satisfaction successfully treat patient also feel strong sense responsibility maintain ethical standard profession","2622"
"will strive always completely honest patient offer good treatment possible","2623"
"also strive set reasonable expectation treatment patient sure will leave happy healthy follow treatment","2624"
"part dental profession give strong sense pride professional community therefore will strive participate many professional meeting conference possible give back community good keep late advancement","2625"
"reflect professional progress can say develop important clinical skill","2626"
"also grow professional ability interact patient","2627"
"feel now able present treatment plan patient way understand risk benefit alternative treatment relevant treatment","2628"
"much great confidence skill every treatment plan put together every patient treat","2629"
"also believe patient interaction skill improve","2630"
"believe now understand patient mindset much good use can anticipate address patient concern","2631"
"now approach graduation feel able work interprofessional manner health care provider specialty field health care communicate way effective professional","2632"
"grow competent practitioner can present idea discussion health care provider patient situation may come way","2633"
"near end education nyucd gain vast foundation didactic clinical knowledge experience can utilize platform future endeavor","2634"
"plan always practice dentist knowledgeable skill understand patient compassionate","2635"
"also plan dentist give back community participate local international outreach","2636"
"upon graduation go serve country unite state america army","2637"
"will captain will charge dental care woman man make large sacrifice fight freedom enjoy today","2638"
"allow help people healthy beautiful smile also service country simultaneously","2639"
"want provide good dental care possible","2640"
"understand important dental care oral health will make difference performance","2641"
"will outstanding reward experience will contribute greatly future","2642"
"ethical health care provider interest topic discuss almost always different opinion handle situation many possible correct way tackle possible problem","2643"
"many ethic course morning treatment plan round provide lot exposure possible problem dentist can encounter field good jump point start think personally react perform challenge scenario","2644"
"example situation accidentally nick patient gum anesthesia unaware happen treatment plan son prefer differ treatment plan elderly father like","2645"
"many clinic requirement expect us also present real scenario balance expect us school expect us patient","2646"
"ultimately desire course treatment good interest patient agree upon party involve","2647"
"believe dentistry will provide reward career look forward deepen understand improve skill practitioner","2648"
"beyond career dentistry hope able continue become good round individual aspect professional personal life","2649"
"think inspirational come across professor live interest life great store tell","2650"
"still really like appeal general dentist able many different procedure throughout day","2651"
"hospital residency graduation hope gain exposure will eye open strong impact choose practice throughout career","2652"
"lastly hope develop strong relationship peer adviser professor extend beyond four year dental school","2653"
"clinic great learn experience one help prepare immensely leave school set transition private practice","2654"
"interact patient clinical set often line dental student dentist blur really provide numerous opportunity develop skill convey professionalism around","2655"
"learn large part professional just accountable whether follow patient treatment may take long expect take time explain foreseeable complication may arise procedure","2656"
"sometimes hard say do one want call patient tell come yet another final impression lab work send back fit","2657"
"also incredible prepare appointment patiently respond patient make sure understand treatment outline huge impact reduce anxiety may experience towards appointment","2658"
"patient relationship develop past four year really make clinic experience gratify one","2659"
"start journey dental school week long orientation enter around professionalism","2660"
"now near end four year think many concept discuss unassumingly integrate practice","2661"
"hope become health care provider can convey will teach four year patient staff credibility reliability","2662"
"clinic really teach lot become professional health care set","2663"
"realize often mean take emotionally situation act good ability role take health care provider","2664"
"many patient really rely us help whatever dental situation may often connection receive care need","2665"
"part great health care system dentist also mean understand appreciate various role behind people run dental care system include manager assistant front desk maximize efficiency environment work","2666"
"look back last year course take clinic experience receive provide solid foundation build upon private practice","2667"
"im excite add upon knowledge transition school set","2668"
"learn beyond sound knowledge dental technique experience able effectively communicate reach patient key establish successful doctor","2669"
"ultimately hope develop strong relationship patient staff build sustain practice","2670"
"continue elective student health centre expose population scenario otherwise come contact really open eye hope run practice future","2671"
"two month leave graduation good time look back reflect hope achieve dental degree nyu","2672"
"hope transition nyu residency set can continue learn practice new dental technique technology","2673"
"hope continue build relationship understand trust patient faculty staff","2674"
"hope continue gain skill able put together comprehensive treatment plan also build confidence knowledge present plan patient way can understand value dental work put forth","2675"
"like learn new technology material use today able eventually work practice always look expand improve upon currently available","2676"
"ethical reflection essential goal education","2677"
"ethical reflection foundation every professional","2678"
"professional apply knowledge moral decision make choose option enhance competent professional","2679"
"field dentistry patient place trust responsibility professional","2680"
"patient assume course treatment choose good option option lay clinician","2681"
"dentist fully dedicate make patient experience good health care dentist","2682"
"primary goal like achieve nyucd include become professional competent dentist acquire strong communication skill build great relationship nyucd community","2683"
"like gain plethora knowledge dental field good develop confidence dexterity skill provide patient upmost health care","2684"
"nyucd locate area diverse community hope learn communicate manage patient diverse background value","2685"
"exposure different situation important aspect learn will test clinical ability","2686"
"create great relationship nyucd community will enhance ability become competent dentist","2687"
"will learn faculty good create relationship will last lifetime","2688"
"self reflection essential improve high quality professional practice","2689"
"professional self reflection necessary improve one skill enhance ability communicate patient other provide patient optimal care","2690"
"ability self reflect improve quality important professional achieve goal excel field","2691"
"self reflection integral approach someone can improve onas dental student will strive improve provide optimal health care patient","2692"
"update orientation week nyucd community heavily stress importance professional","2693"
"feel class grow adopt quality","2694"
"sense difference speak peer family good tell much change since begin dental school","2695"
"time get communicate patient ask direction throughout build know alot little communicate patient think","2696"
"time next year will see first patient sure will capable take task","2697"
"communication skill improve remarkably since first begin see patient clinic exposure patient different background age learn accomodate communicate different patient","2698"
"self reflection essential improve high quality professional practice","2699"
"professional self reflection necessary improve one skill enhance ability communicate patient other provide patient optimal care","2700"
"ability self reflect improve quality important professional achieve goal excel field self reflection integral approach someone can improve","2701"
"dental student will strive improve provide optimal health care patient","2702"
"professional constantly strive success","2703"
"progress field dentistry professional must acquire recent knowledge field apply practice","2704"
"professional also must understand limitation able recognize patient require referral another professional","2705"
"professional progress provide patient optimal care lay treatment option available","2706"
"primary goal like achieve nyucd include become professional competent dentist acquire strong communication skill build great relationship nyucd community","2707"
"like gain plethora knowledge dental field good develop confidence dexterity skill provide patient upmost health care","2708"
"nyucd locate area diverse community hope learn communicate manage patient diverse background value","2709"
"exposure different situation important aspect learn will test clinical ability","2710"
"create great relationship nyucd community will enhance ability become competent dentist","2711"
"will learn faculty good create relationship will last lifetime","2712"
"now feel progress greatly development obtain proper professionalism","2713"
"grow respect peer faulty","2714"
"also learn interact patient need","2715"
"able become team player within dental set one reason feel able deliver great patient care past year","2716"
"grow profession do hope obtain knowledge within field also hope become professional people look inspire","2717"
"never stop grow professional stand","2718"
"new professional career work different individual overall learn properly interact patient colleague enhance us professional high degree","2719"
"obtain hope network different professional hope learn progress professionally within dentistry","2720"
"lastly hope professional progress develop enter next endeavour general practice residency program","2721"
"work different attend dentist co resident will allow experience new seek professional connection allow progress professional development","2722"
"feel order become professional need advance many aspect can obtain participation course offer nyucd","2723"
"student nyucd learn basic professional","2724"
"matter treat other respect give patient proper treatment also allow opportunity learn much possible order good practitioner can","2725"
"though feel act professional manner now still feel seek attribute something need develop throughout long time","2726"
"believe practice dentistry associate various health care professional will allow learn properly conduct act","2727"
"see become professional something develop time","2728"
"expect professional can point time know year look back point time see definitely grow individual","2729"
"feel order become professional need advance many aspect can obtain participation course offer nyucd","2730"
"student nyucd learn basic professional","2731"
"matter treat other respect give patient proper treatment also allow opportunity learn much possible order good practitioner can","2732"
"though feel act professional manner now still feel seek attribute something need develop throughout long time","2733"
"believe practice dentistry associate various health care professional will allow learn properly conduct act","2734"
"see become professional something develop time","2735"
"expect professional can point time know year look back point time see definitely grow individual","2736"
"feel order become professional need advance many aspect become professional can obtain participation course offer nyucd","2737"
"student nyucd learn basic professional","2738"
"matter treat other respect give patient proper treatment also allow opportunity learn much possible order good practitioner can","2739"
"though feel act professional manner now still feel seek attribute something need develop throughout long time","2740"
"believe practice dentistry associate various health care professional will allow learn properly conduct act accordingly","2741"
"see become professional something develop time","2742"
"expect professional can point time know year look back point time see definitely grow individual specifically individual can act professionally","2743"
"now feel progress greatly development obtain proper professionalism","2744"
"grow respect peer faulty","2745"
"also learn interact patient need","2746"
"able become team player within dental set one reason feel able deliver great patient care past year","2747"
"grow profession do hope obtain knowledge within field also hope become professional people look inspire","2748"
"never stop grow professional stand","2749"
"new professional career work different individual overall learn properly interact patient colleague enhance us professional high degree","2750"
"obtain hope network different professional hope learn progress professionally within dentistry","2751"
"lastly hope professional progress develop enter next endeavour general practice residency program","2752"
"work different attend dentist co resident will allow experience new seek professional connection allow progress professional development","2753"
"goal come dental school learn much possible come competent dental practitioner","2754"
"spend year nyucd teach many valuable asset know will always remember take progress career dental practitioner","2755"
"feel individual grow mature wise confident specifically professional career","2756"
"learn love","2757"
"education didactic science clinical hand experience patient interaction nyucd allow work skill never know possess yet also work thing lack enroll nyu","2758"
"overall discover true potential also become professional today","2759"
"month go hope keep grow individual yet also hope cherish experience","2760"
"nyucd definitely make good individual overall andi hope embark next endeavor gpr continue improve keep grow dental practitioner","2761"
"major part professional involve uphold certain ethical moral obligation","2762"
"feel dentist will constantly personal opinion clash generally accept general public","2763"
"avoid subjective action wish follow moral code order make good decision possible","2764"
"include learn certain ethic involve treat patient want fair can decisionmaking","2765"
"follow ethical procedure will able provide moral proposition practical mean determine course action decide whether something right wrong","2766"
"attend nyucd almost year learn ethical paramount clinic care","2767"
"ethical standard equate deliver quality care thus will always put ethical issue priority","2768"
"always love help people give mean life feel happy thing other","2769"
"always natural tendency care other","2770"
"dentist patient care top priority","2771"
"also strive good clinician can","2772"
"realize learn mistake something use","2773"
"idea learn make mistake something try avoid realize experience make grow","2774"
"will dedicate life improve craft learn good can","2775"
"hope graduate competent confident dentist","2776"
"attend nyucd year feel confident will able provide good care patient","2777"
"always strive help people now knowledge skill can finally contribute society","2778"
"dream serve community go dental outreach confirm love give back community dentist","2779"
"will continue reach people need dental care provide care need maintain good oral hygiene","2780"
"order professional feel qualify capable carry duty entrust","2781"
"will certain standard expect train necessary skill carry designate role","2782"
"dental professional responsible health other thus must uphold certain ethical moral obligation","2783"
"also must competent proficient treat patient since professional dentist will entrust knowledge expertise necessary provide good oral health care everyone","2784"
"almost year dental school learn different responsibility clinician","2785"
"professional juggle patient care clinical care ethical standard treatment","2786"
"learn responsible patient good inside outside dental chair treatment must uphold high quality standard","2787"
"thus leave nyu will continue uphold high standard care become dental professional patient can trust rely","2788"
"transition clinic clinician realize much responsibility confidence need succeed clinic","2789"
"professional learn act front patient speak knowledgable understandable manner","2790"
"also gain confidence provide good dental care patient","2791"
"skill inventory need provide general dentistry population will continue learn add onto list skill learn provide good treatment","2792"
"will forever strive learn late dental technology keep duty good dentist can","2793"
"four year dental school nyucd learn good clinician also professional dentist become someone people can rely confide dental information care","2794"
"believe become someone can provide good dental care every patient will strive achieve goal return make continuously strive professional dental career life","2795"
"aspire dentist mission constantly improve dental school whether clinic study order able provide good care future patient","2796"
"strive independent diligent patient reliable dentist","2797"
"will never forget medical professional entrust skill responsibility provide good dental care great community thus will conscious action want uphold integrity provider oral health care dentist","2798"
"will always mindful respectful kind other whether peer mentor faculty patient want create pleasant environment everyone","2799"
"always open advice constructive criticism enter dental school mindset tackle weakness become good person professional dentist","2800"
"almost year attend nyucd become confident knowledgeable way want dentist","2801"
"patient care always top priority will always adhere high standard teach student nyucd","2802"
"attend nyucd dental education confident can provide good care patient future will continue improve learn dentistry rest life","2803"
"ethical lot honesty also stretch good can","2804"
"ethic many characteristic must consider determine appropriate course action treat patient","2805"
"also entail find common grind patient may agree personal level recognize humanity enough perform job good ability","2806"
"also include make sure provide patient sufficient information make good decision","2807"
"ultimate goal selfsufficient prosthodontist","2808"
"goal encompass practice dentistry find excite way support family","2809"
"intend complete year general practice residency enroll prosthodontic specialty program good hone skill","2810"
"engage way integral part community look forward contribute society","2811"
"excite begin general practice residency next year learn different skill good treat patient","2812"
"complete general practice residency will begin three year prosthodontics residency program learn new way create aesthetic functional dentition patient","2813"
"professional mean conduct oneself certain standard time","2814"
"highly scrutinize field intend live expectation","2815"
"may feel daunt know dental practitioner constantly hold high standard conduct look forward prove worthy regard","2816"
"also entail find common grind patient may agree personal level recognize humanity enough perform job good ability","2817"
"patient may place pressure submit subpar work personal reason professionalism come decide compromise work","2818"
"professional entail high standard academic integrity communicate other concise respectful manner time","2819"
"professionalism sense mean compromise work even though may pressure submit subpar work due pressure patient may place","2820"
"also entail find common grind patient may agree personal level recognize humanity enough perform job good ability","2821"
"may reflect way communicate patient certain remain control even patient lose temper","2822"
"feel grow exponentially past year professional school","2823"
"intimidate course load acquire skill take become dependable dentist","2824"
"involve incorporate lesson ive learn throughout year apply integrity confidence discern right wrong","2825"
"knowledge technical terminology may strong point apply selfassessment skill can improve area lack","2826"
"arena become confident hand skill communication style employ patient","2827"
"speak patient direct manner instill trust","2828"
"four year dedicate practice build skill necessary become proficient competent dentist","2829"
"work become wellrounded professional eager capable assist other need","2830"
"skill will acquire practice craft hone skill reach access literature continue education course ensure perform evidence base dentistry","2831"
"another important aspect curate network physician collaborate good serve patient interest","2832"
"addition will participate general practice residency bronxlebanon hospital center continue education become proficient learn new technique different perspective","2833"
"different way prepare competent proficient dentist time reach graduation","2834"
"seem everyone school understand concept ethic professional environment failure act knowledge","2835"
"shock level ethical ambiguity go classwork clinic floor","2836"
"hope able leave dental school know every action take accordance tell other believe sound ethical decision","2837"
"plan take strong ethical foundation ive create future career","2838"
"think put emphasis create strong ethical community preclinical clinical course","2839"
"even nerb seem bring question ethic field dentistry whole","2840"
"private personal statement echo state publicly addition time intention specialize","2841"
"will however complete year residency graduation order get opportunity complete procedure unable school hone skill venture","2842"
"residency hope gain confidence complicate surgical procedure include placement implant bone graft sinus lift","2843"
"also intend capitalize implant honour program part spend much time can resident faculty charge department","2844"
"feel time nyu make realize even want use dentistry help lack access will steer away cosmetic side","2845"
"year dental school will shape practitioner become hope take full advantage everything new york university offer","2846"
"hard focus become professional first year mostly book learn feel different undergraduate experience","2847"
"now clinic important find faculty trust respect prove good role model dental professional","2848"
"now nearly end time clinic can look back reflect skill learn faculty begin narrow one will choose keep one will walk away","2849"
"become professional personal journey clear path lead end goal","2850"
"step role professional will require constantly look way improve knowledge skill","2851"
"close graduation now see will tempt bare minimum come continue education","2852"
"will need find way motivate find course enhance skill create new one","2853"
"will mean learn whole new language deal health care professional understand relationship doctor patient","2854"
"importantly title require live high standard clinic","2855"
"dental school stretch many way create room growth can become professional today knowledge good throughout career","2856"
"believe gain lot insight dental profession transition th year school","2857"
"time spend faculty help understand consider professional include hurdle profession","2858"
"include every dentist personal theory mean professional agree other much","2859"
"still think radical change progress occur interact patient especially complicate case","2860"
"change force define believe professional actually act concept","2861"
"enter private practice need remember bold knowledge gain still aware lot learn","2862"
"completion dental school plan wholly confident dental skill acquire solid understand science back skill","2863"
"will able build positive successful relationship base respect patient colleague team member","2864"
"will plan place continue dental education graduation strong knowledge base join start dental practice","2865"
"right now will attend general practice residency graduation go private practice","2866"
"plan complete implant course can place implant general practice will supplement train hope receive general practice residency","2867"
"will outreach incorporate future practice clear ethical code staff abide","2868"
"reflect upon first two year dental school can pin point many time ethical standard come play","2869"
"first year dental school plague many cheat issue within class test moral ground live","2870"
"often time upperclassmen share previous exam study sheet decision distribute create level play grind exam day","2871"
"2 year see many classmate go distance succeed practical competency whether mean bring preprepared tooth drill outside mouth","2872"
"us whether approach classmate challenge moral standard","2873"
"3 4 year quest cee mdr lead student questionable ethical decision test ethical judgement since must always remember put patient need first foremost","2874"
"ethical dilemma past year prepare situation may encounter practice","2875"
"love develop skill work pediatric patient enter residency program upcoming summer","2876"
"enjoy work child private tutor work elementary junior high school child many year dental school","2877"
"past year shadow pediatrics department learn regard special way dentist must attend pediatric patient","2878"
"past year partake honor pediatric dentistry program improve skill work child","2879"
"crucial dentist work just child additionally parent important part child treatment since help maintain dental work teach child good oral hygiene standard","2880"
"professional merely one know procedure tool trade professional must also act part able communicate duty patient","2881"
"observe interaction relationship dentist patient clinic able observe positive negative aspect mode communication hope mirror positive aspect relationship see patient","2882"
"community outreach develop one professional one responsible represent entire field line work","2883"
"able develop successful relationship community crucial one success future practice","2884"
"build upon skill serve outreach chair class council partake outreach maine april","2885"
"professional merely one know procedure tool trade professional must also act part able communicate duty patient","2886"
"observe interaction relationship dentist patient clinic able observe positive negative aspect mode communication hope mirror positive aspect relationship see patient","2887"
"community outreach develop one professional one responsible represent entire field line work","2888"
"able develop successful relationship community crucial one success future practice","2889"
"build upon skill serve outreach chair class council partake outreach maine april","2890"
"see develop professional throughout year dental school","2891"
"learn take information put together able present patient clinic","2892"
"learn interpret literature essential skill professional always balance either buy literature say take grain salt","2893"
"patient put together skill acquire present care base upon literature everything learn dental school","2894"
"dental student acquire basic skill set like work skill able perform competent timely nearly flawless manner","2895"
"like maintain clear path communication patient attempt destroy stigma dental visit scary ruthless experience","2896"
"like serve community volunteer service encourage people seek dental care urgent situation make routine part life preventative measure","2897"
"understand financial aspect dentistry may prevent receive treatment seek provide service reduce cost need financial help","2898"
"member field interaction professional will remain vital success field","2899"
"one important relationship future will patient","2900"
"like ensure will fully comfortable perform dental procedure information able make choice regard dental care","2901"
"learn lot ethical moral dilemma face practice dentist","2902"
"class teach dr","2903"
"help us realize one must consider option ethical situation whats good patient","2904"
"monetary gain can drive greed many already practice dentist world today one must whats good patient order good dentist possible","2905"
"look forward experience dilemma may surface work clinic patient","2906"
"part student professionalism ethic association learn great deal meeting dentist real life ethical scenario handle properly","2907"
"dental school allow deliver comprehensive dental care variety community improve professionally good clinically","2908"
"engage school student body good city around us utilize peer mentor resource available augment ability student future dentist","2909"
"future hope able practice general dentist provide preventative therapeutic care good instill healthy dental practice future patient life","2910"
"hope become proficient good respect practitioner community","2911"
"experience thus far dental school guide right path become good round dental professional","2912"
"self assessment peer assessment allow see point improvement direct need gain empathy ethic skill need","2913"
"work preclinical clinical setting gpd group allow foster great work relationship colleague build sense camaraderie teamwork","2914"
"go experience actual patient make able realize ive improve gain professional skill","2915"
"experience dental school far guide right path become good round dental professional","2916"
"self assessment peer assessment allow see point improvement direct need gain empathy ethic skill need","2917"
"work preclinical clinical setting gpd group allow foster great work relationship colleague build sense camaraderie teamwork","2918"
"go experience actual patient make able realize ive improve gain professional skill","2919"
"can now see communication skill patient drastically improve good hand skill critical think","2920"
"feel though grow lot dental school thus far multitude way","2921"
"strive persondentist good round regard academic excellence clinical skill communication skill","2922"
"believe three aspect critical successful dentist","2923"
"feel though improve one area since dental school time go along will able fully good round regard","2924"
"journey dental school able deliver comprehensive dental care variety community improve professionally good clinically","2925"
"thoroughly engage school student body community around us utilize peer mentor resource available augment ability student future dentist","2926"
"future hope able practice general dentist provide preventative therapeutic care good instill healthy dental practice future patient life","2927"
"trust ethic moral value integral part good society","2928"
"oral health care provider responsible adhere high norm quality","2929"
"will build good relationship us patient member society community","2930"
"keep quality life maintain high norm possible","2931"
"believe prevention good cure","2932"
"commit help patient understand importance oral health role keep oral cavity healthy","2933"
"learn recent advance treatment option technique also skill essential dentist become successful","2934"
"always provide like provide compassionate care patient like family treat dentist","2935"
"always believe much learn field even graduation","2936"
"take constructive criticism take future become good person","2937"
"believe opportunity make difference other life bring smile face fulfill reward","2938"
"professional responsible deliver herhis task efficiently whatever profession","2939"
"professional represent profession important maintain utmost professionalism","2940"
"professional also help society whatever way possible","2941"
"strongly believe maintain professionalism keep pride profession","2942"
"professional responsible deliver herhis task efficiently whatever profession","2943"
"professional represent profession important maintain utmost professionalism","2944"
"professional also help society whatever way possible","2945"
"strongly believe maintain professionalism keep pride profession","2946"
"day learn day professional especially true case health care professional","2947"
"person think know everything doesnt need learn anymore stop grow professionally instead bring harm will work","2948"
"always strive learn keep thirst alive learn something new available","2949"
"believe prevention good cure","2950"
"commit help patient understand importance oral health role keep oral cavity healthy","2951"
"learn recent advance treatment option technique also skill essential dentist become successful","2952"
"always provide like provide compassionate care patient like family treat dentist","2953"
"always believe much learn field even graduation","2954"
"take constructive criticism take future become good person","2955"
"believe opportunity make difference other life bring smile face fulfill reward","2956"
"nyu multiple ethic course really learn importance make ethical decision impact patient also us practitioner","2957"
"feel competent ability practice ethical principle respect patient autonomy good cause harm tell truth just fair towards patient","2958"
"first two year case dr","2959"
"moore peer definitely prepare deal ethical decision make clinic","2960"
"now clinic face ethical decision almost everyday","2961"
"good patient versus may want versus insurance accept always daily struggle","2962"
"however know always good good cause harm help patient think end day important ethical healthcare professional","2963"
"believe almost four year go nyu","2964"
"first enter dental school remember extremely overwhelm","2965"
"first head neck dental anatomy lecture feel defeat didnt know go learn information","2966"
"2 year fail cr lab course feel extremely embarrass lose","2967"
"however obstacle feel bless experience","2968"
"didactic struggle nyu learn hard worker time management","2969"
"fail cr learn importance ask peer faculty help critique","2970"
"now reflect nyu experience grateful clinical experience receive","2971"
"clinical requirement tough appreciative","2972"
"never think comfortable restorative root canal crown feel bless amaze dental school experience nyu","2973"
"become professional definitely something take really seriously","2974"
"ability healthcare professional treat other something always aspire towards","2975"
"believe education nyu make competent healthcare professional","2976"
"didactic learn feel competent able identify disease truly explain disease mechanism importance oral hygiene patient","2977"
"believe professional mean competent clinical procedure also able educate patient","2978"
"also mean competent clinically treat patient believe nyu prepare","2979"
"clinical experience something extremely grateful","2980"
"also believe professional include empathetic towards patient really practice patient center care heavily stress nyu","2981"
"past four year really mold become healthcare professional feel competent treat patient now good ability","2982"
"become professional definitely something take really seriously","2983"
"ability healthcare professional treat other something always aspire towards","2984"
"believe education nyu make competent healthcare professional","2985"
"didactic learn feel competent able identify disease truly explain disease mechanism importance oral hygiene patient","2986"
"believe professional mean competent clinical procedure also able educate patient","2987"
"also mean competent clinically treat patient believe nyu prepare","2988"
"clinical experience something extremely grateful","2989"
"also believe professional include empathetic towards patient really practice patient center care heavily stress nyu","2990"
"past four year really mold become healthcare professional feel competent treat patient now good ability","2991"
"think professional progress cant help think progress clinically","2992"
"first enter clinic have timid nervous procedure","2993"
"whether restorative root canal scare","2994"
"think preclinical lab prepare experience treat patient always different","2995"
"look back now take two hour restoration really amaze much progress","2996"
"much competent confident skill now","2997"
"know multiple procedure comfortable without always ask help","2998"
"work independently ability nyu something truly appreciate","2999"
"always say clinical experience nyu one beat truly believe help progress dentist competent","3000"
"believe almost four year go nyu","3001"
"first enter dental school remember extremely overwhelm","3002"
"first head neck dental anatomy lecture feel defeat didnt know go learn information","3003"
"2 year fail cr lab course feel extremely embarrass lose","3004"
"however obstacle feel bless experience","3005"
"didactic struggle nyu learn hard worker time management","3006"
"fail cr learn importance ask peer faculty help critique","3007"
"now reflect nyu experience grateful clinical experience receive","3008"
"clinical requirement tough appreciative","3009"
"never think comfortable restorative root canal crown feel bless amaze dental school experience nyu","3010"
"competent dental professional entail many serious responsibility moral standard","3011"
"confident good judgement moral foundation","3012"
"face ethical decision career personal life expect always take consideration principle ethic strive good patient","3013"
"goal become always confident competent everything","3014"
"also aim efficient practitioner","3015"
"interest cosmetic dentistry prosthodontics","3016"
"have year greatly improve ability work pressure time managment skill increase efficiency","3017"
"proud accomplishment dental school ow far come","3018"
"dentistry career require commitment life long learn","3019"
"dentist think always part will always student seaching new knowledge always try grow state mind believe make great practitioner provide patient center care","3020"
"aside faculty evaluation competency test assess peer mentor level besides manual skill","3021"
"ethic behavior communication will evaluate thing make competent professional equally important quality","3022"
"one area struggle time management skill","3023"
"extremely detail orient sometimes always positive thing easily find catch small detail routinely go leave unnotived negligible effect outcome","3024"
"hope improve achieve balance","3025"
"life acquire good foundation expect professional believe grow professional want","3026"
"believe experience especially rough time tough situation next year will mold professional want expect dental profession","3027"
"dental school course exponential academic personal growth","3028"
"start clinic realize little actually know","3029"
"really bring new perspecitve much room grow much learn even beyond dental school","3030"
"great experience look forward progress come work gpr make transition private practice","3031"
"think great practitioner will provide beyond care patient","3032"
"become confident competent oral health practitioner able build last relationship colleague mentor patient","3033"
"time school clinic learn balance skill build meaningful patientdoctor relationship still learn efficient work group practice set","3034"
"important us decide kind dentist colleague want perceive","3035"
"beleive grow person practitioner","3036"
"excite finally graduate doctor dental surgery begin career dentistry","3037"
"believe complete gpr will help become efficient prepare fast pace private practice good prepare medical emergency responsibility dentist face everyday","3038"
"patient believe correct ethical grind healthcare professional give","3039"
"go situation personal interest will conflict ethical code follow","3040"
"professional oral care provider mean put patient center progression become dentist","3041"
"will help us solidify identity ethical situation determine personality professional career","3042"
"challenge clinic past two year make question ethical stance","3043"
"really hard empathetic care patient seem continue disappoint","3044"
"goal remainder semester good everything can provide good care patient without worry requirement","3045"
"patient care always top priority just fill requirement","3046"
"want develop good study habit organization skill necessary match rigorous curriculum","3047"
"primary focus learn craft great handson dentist","3048"
"wish excel clinical lab set good academic course","3049"
"want create strong network inside outside school can hopefully last throughout dental school","3050"
"graduation wish competent passionate friendly professional provide care oral health new york city","3051"
"want dentist patient can trust issue oral health issue good","3052"
"finish hard academic year career ready shift focus good clinician","3053"
"clinic slow start change way push good work hard","3054"
"personal goal have year learn much possible work hard","3055"
"have year slow try change","3056"
"become professional mean strive become competent oral healthcare provider","3057"
"competent dentist need great skill hand also encompass various skill","3058"
"establish foundation communication ethic integrity respect critical develop great dentist excel manual proficiency also deliver high level care good way possible","3059"
"reflection hasnt change since have","3060"
"clinical experience ive learn past two year school give knowledge good healthcare provider aspect patient health","3061"
"patient center approach care health model like continue follow near graduation","3062"
"become professional mean strive become competent oral healthcare provider","3063"
"competent dentist need great skill hand also encompass various skill","3064"
"establish foundation communication ethic integrity respect critical develop great dentist excel manual proficiency also deliver high level care good way possible","3065"
"reflection hasnt change since have","3066"
"clinical experience ive learn past two year school give knowledge good healthcare provider aspect patient health","3067"
"patient center approach care health model like continue follow near graduation","3068"
"long journey start dental school just month away graduation","3069"
"learn quite bite dentistry ive step become somebodys healthcare provider","3070"
"year education really wind quickly still feel like lot learn","3071"
"last couple month school goal finish requirement also proficient every procedure","3072"
"want develop good study habit organization skill necessary match rigorous curriculum","3073"
"primary focus learn craft great handson dentist","3074"
"wish excel clinical lab set good academic course","3075"
"want create strong network inside outside school can hopefully last throughout dental school","3076"
"graduation wish competent passionate friendly professional provide care oral health new york city","3077"
"want dentist patient can trust issue oral health issue good","3078"
"finish hard academic year career ready shift focus good clinician","3079"
