"Text","doc_id"
"upon complete have year excel preclinically academically now ready excel clinically","940"
"finish foundation dental education now ready apply knowledge professional clinical experience","941"
"start clinic summer able utilize learn past two year take next step towards become good oral health professional can","942"
"wish recognize patient peer field trustworthy competent oral health care professional advocate integrity knowledge experience","943"
"work toward goal work hard learn much possible experience nyucd curriculum scientific evidence","944"
"ethic huge role clinic experience yet","945"
"honestly drive money mdr just yet","946"
"everything think check confirm multiple faculty","947"
"far feel like do right thing patient will see","948"
"maybe one time ethical dilemma difficult patient complain srp although want rush get do appointment continue work diligently good outcome possible","949"
"challenge clinic real","950"
"enjoy every minute patient dread time do assist good learn experience nothing like actually perform procedure","951"
"start understand strategy maintain different patient seem work really execute treatment plan full swing yet","952"
"kind scare see many will stay really just mdr cees honestly see pain frustration patient oral condition honestly want help eat solid food get pain esthetic look want","953"
"nervous motivate professional attitude right now understandable first week clinic","954"
"nervous mean apprehensive ready take anything come way know support clinic behind","955"
"far can say able professional want friend faculty help everything","956"
"really supportive shape development wait see year store","957"
"now can finally say shape professional want","958"
"clinic speculation professional want conduct now time show back talk","959"
"opinion crucial first week truly professional set standard want rest career","960"
"like state right now still feel like walk baby leg clinic","961"
"progress will start become bite independent procedure complete take new one attempt yet","962"
"now couple week belt fly free clinic think many us face situation ready mindset skill","963"
"know time scare perform certain procedure soon start nerve go away train kick like good train athlete feel like ready great feel","964"
"wait start execute treatment plan get procedure know ready take","965"
"also many thing want improve still many procedure yet perform real patient endo prosth extraction etc","966"
"procedure yet find right pt start rotation","967"
"endo didnt get much clinical practice have simulation rather unhelpful feel like ive inadvertently postpone im afraid jump","968"
"first endo case tuesday","969"
"mildly anxious though ive review note shadow","970"
"remind learn environment student every procedure will perfect good can make mistake just fix learn end world","971"
"need good time management skill","972"
"feel like im often rush towards end tx start panic midst get swipe write note sometimes forget critical thing","973"
"guess methodical take step make procedure physical habit less since mental reminder doesnt always work","974"
"try patient conscientious","975"
"become professional dentist mean knowledge technical proficiency experience good accept ethical social obligation maintain professional integrity behavior compassionate healthcare provider work benefit patient public","976"
"past six month have excite radically different have have","977"
"come have learn much patient care academic excellence technical skill set","978"
"good communication patient build rapport thing hadnt think much dd become significant affect pt management much trust like affect continuation tx home care recall even appointment adherence","979"
"another thing become important professional conduct front colleague faculty good patient","980"
"succeed alone clinic need mentor peer support learn senior student faculty fast way become proficient","981"
"goal year build good work relationship community learn execute didactic knowledge become reliable member patient colleague alike can trust","982"
"truly believe ethic teach","983"
"ethic something person learn grow teach people around young","984"
"thus almost impossible teach someone dental school ethical","985"
"way ethic make part professional","986"
"say believe ethic principle instill make ethical decision provide culturallycompetent care patient","987"
"professional able right whats good patient","988"
"want able show patient competent also let recognize good dental overall health","989"
"want kind professional patient trust come love exactly person enjoy life without change","990"
"far pleasure enjoyable opportunity work clinic student dentist","991"
"know progress learn much everyone clinical set","992"
"goal become good dentist can may provide good healthcare possible future patient","993"
"believe develop content pace become fully competent professional happy progression thus far","994"
"far didnt face ethical situation clinic much","995"
"also think professor mores lecture provide many possible ethically important situation believe prepare ethic challenge clinic","996"
"set goal successful year clinic time management workout peaceful mind","997"
"work clinic base person person need prepare situation","998"
"pack academic schedule many requirement good track work deal time","999"
"also work dentist require physical labor","1000"
"balance life school will keep work will skip","1001"
"lastly even though setup good plan fail unexpected circumstance","1002"
"peaceful mind way save","1003"
"hopefully can keep maintain goal survive good clinic","1004"
"think professional master specific area one life take time","1005"
"consider become professional life time process","1006"
"try enjoy happen around feel optimistic","1007"
"guess can keep go forward become professional","1008"
"get accept dental school think transition life professional","1009"
"even though just start learn academic knowledge oral health care family consider profession already","1010"
"feel embarrass believe profession maintain high level competency specialty also solid professionalism life","1011"
"may either yet","1012"
"however believe can improve little bite every day try hard keep work one","1013"
"like learn science work hand look forward obtain clinical technique day","1014"
"want focus improve communication skill colleague patient expose outreach program experience clinic","1015"
"expect can learn work gpd group listen mentor professor","1016"
"hope someday can become proud professional even front anyone","1017"
"less point confident area regular check prophy take radiograph","1018"
"also include oral hygiene instruction class restoration","1019"
"however still lot skill need master","1020"
"practice preclinical lab assist skill faculty wish can progress become confident professional","1021"
"always aim maintain balance life believe will gain great experience nyu dental school learn broad perspective life","1022"
"reason choose nyu dental school begin future career provide chance learn fundamental academic knowledge also great social environment learn people","1023"
"believe dentist professional provide oral health care patient fully trustful relationship","1024"
"four year dental school want improve academically clinically become trustful dentist","1025"
"also personally want keep balance life participate social activity outreach program","1026"
"chance work instructor researcher institute love join like teach learn","1027"
"eventually want practice near home town contribute life community","1028"
"mention im fairly concern nyu teach student value patient lens cees mdrs","1029"
"doesnt strike different teach student value patient term much money can make us","1030"
"privately want able good explore ability make mistake clinic","1031"
"know isnt always ethical able make mistake something definitely come dental school","1032"
"will make patient place make want comfortable make mistake involve become good practitioner","1033"
"privately always awe dr","1034"
"rochlen","1035"
"someone look immensely model composure clinic","1036"
"hes confident understand loose enough show patient human side","1037"
"hope will able professional like future","1038"
"feel strong mentor good method towards become professional","1039"
"example compose present help immensely im happy say many prime example professionalism within clinic","1040"
"feel ive make great stride towards become professional","1041"
"feel good respect among peer view responsible competent","1042"
"role leader xi psi phi good always available help assist people clinic find people innately trust","1043"
"recently ive do crown prep dr","1044"
"estafan approach yesterday complement way present case","1045"
"quite impress quite boost ego towards path towards professional","1046"
"suppose personal statement change bite since spend year dental school","1047"
"im actually lot little concern academic stand compare conduct front senior colleague","1048"
"also much concern make patient classmate feel comfortable welcome otherwise hostile environment dental chair dental school respectively","1049"
"clinically aim towards expand roster able fill clinic hour","1050"
"recently mostly emergency case helpful yield reliable patient","1051"
"question way teach dental student value patient cees mdrs feel like implicit message objectify patient","1052"
"different say patient can worth xamount dollar really isnt","1053"
"think good understand ethic involve dental clinic pride strong moral compass","1054"
"always emphasize importance choice patient try give genuine accurate opinion treatment option","1055"
NA,"1056"
"professionally know lot learn","1057"
"hopefully can improve shortcoming experience clinic know still lot can comfortable professionalism","1058"
"admittedly get easily dishearten go period apathetic indifference become extremely lazy something ive putting lot effort correct","1059"
"foreseeable future hope become great dentist","1060"
"like continue education become orthodontist want limit want leave open new opportunity","1061"
"school want participate outreach program learn work practitioner professional competence","1062"
"socially want meet new people create strong relationship practitioner patient","1063"
"situation now do know ill pursue career orthodontist","1064"
"personally pretty tough just manage everything school just get","1065"
"hopefully upcoming year ill grow accustom clinic lifestyle short term goal right now","1066"
"trust will make ethical decision school clinic community","1067"
"will become responsible person value honesty fairness","1068"
"moment big concern solid future plan graduation","1069"
"stage learn explore","1070"
"hope end year clear picture want true passion lie","1071"
"also find difficult confident front other","1072"
"hope improvement become experience knowledgeable","1073"
"think need improve communication skill give effort interactive patient faculty","1074"
"difficult change current personality personality believe need successful","1075"
"experience clinic far learn earn trust patient dependable provider difficult aspect profession","1076"
"hope gain quality push proactive always patientcentered think","1077"
"far learn perform srp prep fill take comprehensive exam evaluate patient xray","1078"
"also learn communication skill interact staff patient","1079"
"feel struggle stress management lack interpersonal skill especially patient","1080"
"two year since start education nyucd","1081"
"find one important quality dentist successful confidence good interpersonal skill","1082"
"also find quality challenge learn","1083"
"time finish clinic graduate want charismatic confident dentist patient coworker can rely","1084"
"undoubtedly quality come experience skill knowledge care mind other","1085"
NA,"1086"
"professional mean many different thing","1087"
"important thing moment balance expectation patient school expectation","1088"
"speak expectation believe altruism important part professional want put dedicate time outside school outreach","1089"
"think become involve area research help develop professional skill option want explore","1090"
"now halfway journey nyucd seem good time reflect thing","1091"
"have have certainly learn experience many way transition clinic time daunt","1092"
"now get settle time make sure take advantage resource learn much possible","1093"
"next two year will go quickly hope experience many clinical situation possible","1094"
"also still hope exact career path will become clear process","1095"
"continue work goal help patient feel nervous around dentist dread come back","1096"
"course past year ive realize face ethical dilemma frequent occurrence dental school perhaps indication potentially lucrative career health care management will like","1097"
"decide easy choice reward choice correct choice will always fall gray area plenty ifs but","1098"
"take time determine ethically sound choice will ensure natural choice future","1099"
"scramble cee mdr continue emphasize us cant help begin think patient procedure simple mean graduate","1100"
"conscious deliberate process force think way order keep patient wellbeing high priority","1101"
"goal take advantage academic clinical social resource available school order become skill wellrounded competent oral health care professional dedicate treat raise awareness educate improve overall health quality life local global community","1102"
"along way will strive develop strong personal professional relationship positive impact life good field dentistry","1103"
"become dental professional require gain necessary foundational knowledge experience","1104"
"hope gain knowledge experience skill basic science class lab preclinical lab clinic hospital rotation local global outreach","1105"
"aspect become professional conscious ethical social responsibility come nearly every decision","1106"
"exam competency good feedback peer adviser hope evaluate measure competent professional","1107"
"have gain technical skill scientific knowledge professional growth","1108"
"september secretly question whether steady hand make dentist","1109"
"next month find completely comfortable high speed hand piece score s s practical","1110"
"put somewhat unique position help classmate impart skill advice receive upperclassmen faculty","1111"
"amount scientific knowledge gain past year astonish","1112"
"begin wonder humanely possible","1113"
"end thirsty","1114"
"one hard lesson learn need organize proactive come science course","1115"
"time valuable thing dental school learn manage good maximize productivity immediate goal go forward","1116"
"goal take advantage academic clinical social resource available school order become skill wellrounded competent oral health care professional dedicate treat raise awareness educate improve overall health quality life local global community","1117"
"ive pursue goal challenge good academically","1118"
"have although difficult stressful much good year term grade have","1119"
"additionally join class council have curriculum rep continue role have","1120"
"keep class inform academic responsibility naturally force stay top responsibility","1121"
"clinic approach every patient every procedure learn opportunity","1122"
"know skill good do expect deliver good care","1123"
"however know every clinic session another step towards improve skill","1124"
"one outreach chair asda have","1125"
"develop new local outreach grind revamp educational outreach","1126"
"role allow gain social awareness barrier healthcare home","1127"
"part global outreach team nicaragua have involve treat patient","1128"
"personally perform rcts hour extraction day restoration another day","1129"
"equally important meet many young nicaraguan discuss daily life struggle obtain healthcare dental care education","1130"
"powerful experience dentistry public health","1131"
"along way will strive develop strong personal professional relationship positive impact life good field dentistry","1132"
"dental professional patient put great deal trust upon dentist often patient understand complexity prognosis condition","1133"
"say great amount care detail must give individual decision good present can greatly impact life","1134"
"understand become professional include proficient manual intellectual skill also ability gain patient trust always consistent high quality care patient expect","1135"
"journey nyucd learn still learn take become excellent healthcare provider community live","1136"
"now move clinic environment goal use knowledge relationship accrue last year provide good quality service can","1137"
"ethic tricky subject","1138"
"good way break probably state obvious honest treatment plan one can offer patient without compromise health law 2 modify plan suit need patient explain thing can go wrong patient understand last perform procedure careful harm patient inform anything go wrong","1139"
"learn one month clinic","1140"
"everyone different","1141"
"one set rule many way follow","1142"
"student faculty operate certain way time people will find produce good outcome","1143"
"far learn peer really something wasnt able see preclinics man","1144"
"now depend know can rely cant","1145"
"everyday valuable learn experience wont take grant","1146"
"professional now different think","1147"
"just talk patient","1148"
"carry way want people view word set example","1149"
"dress good stay clean approachable talk friendly listen good thorough treat energy do compromise person health just stress maintain integrity throughout","1150"
"people deserve good health obligate deliver period","1151"
"begin clinic realize important impact patient","1152"
"come problem fix","1153"
"field complex can take many turn crucial review important step follow protocol come work clinic","1154"
"dentistry many route creativity adventure utmost importance professional educate patient occur field","1155"
"detail crucial success overall picture way begin procedure course career","1156"
"professionalism isnt call progress rather mold want","1157"
"now still learn professionalism part profession process will take many year develop","1158"
"hope clinical year achieve confidence knowledge tackle case present","1159"
"complexity science demand patient request able piece together many part puzzle yield ultimate result","1160"
"really enjoy begin journey","1161"
"asdf","1162"
"past two year dental focus lot didactic portion dental profession","1163"
"2 year difficult term try keep amount lab work practice preclinic weekend along stay track grade coursework","1164"
"really test strength ability stay focus motivate positive","1165"
"difficulty really struggle cr feel accomplish proud pass class competency","1166"
"3 year just begin take little adjust clinical portion dentistry putting everything learn far practice","1167"
"within next two year hope continue grow professional good communicate teach patient importance oral healthcare good gain confidence hand skill","1168"
"become professional easy","1169"
"take dedication motivation focus will give","1170"
"learn within past two year know still obstacle hurdle pass year come","1171"
"hope able take everything learn dental school colleague mentor faculty able become competent compassionate professional","1172"
"become professional take ability transform everything teach didactic preclinic course bring clinical set","1173"
"professional confident material knowledge know able educate help patient understand importance oral healthcare","1174"
"ability selfassess receive peer feedback can continue strive improve treatment patient professionally competent way","1175"
"order become compassionate understand professional constant interaction among diverse group colleague patient necessary","1176"
"wellrounded individual knowledge technical skill communication key become professional","1177"
"past two year give confidence able learn important material need help career","1178"
"also teach way efficient study better test take skill good","1179"
"always feel hand skill lack compare classmate","1180"
"always feel like practice two time everyone sometimes take two time long procedure other","1181"
"clinic become confident hand skill","1182"
"finally feel lot time spend practice time preclinic last year finally pay","1183"
"hope gain even confidence gain experience throughout next two year","1184"
"past two year dental focus lot didactic portion dental profession","1185"
"2 year difficult term try keep amount lab work practice preclinic weekend along stay track grade coursework","1186"
"really test strength ability stay focus motivate positive","1187"
"3 year just begin take little adjust clinical portion dentistry putting everything learn far practice","1188"
"within next two year hope continue grow professional good communicate teach patient importance oral healthcare good gain confidence hand skill","1189"
"excite nervous begin transition preclinical world didactics mannequin clinic","1190"
"eager apply thing already learn refine skill even","1191"
"refresh point education everything learn incredibly applicable","1192"
"eager reach point treat patient make clinical decision norm however will cherish time learn","1193"
"hope explore various specialty although certainly find discipline along way continue intrigue throughout time nyucd","1194"
"look forward develop skill clinically foster productive respectful positive relationship patient faculty colleague","1195"
"dental professional require integration preclinical skill didactic course work clinical set maintain positive respectful relationship patient colleague","1196"
"enjoy get know peer faculty work daily basis clinic floor","1197"
"enjoy clinical aspect dentistry opportunity integrate everything learn far nyucd","1198"
"though many patient pleasant work handful much difficult","1199"
"learn remain calm communicate productive manner latter though frustrate first become challenge appreciate endure retrospectively","1200"
"difficult curious patient find interpersonal skill improve","1201"
"dental professional require integration preclinical skill didactic course work clinical set maintain positive respectful relationship patient colleague","1202"
"enjoy get know peer faculty work daily basis clinic floor","1203"
"enjoy clinical aspect dentistry opportunity integrate everything learn far nyucd","1204"
"though many patient pleasant work handful much difficult","1205"
"learn remain calm communicate productive manner latter though frustrate first become challenge appreciate endure retrospectively","1206"
"difficult curious patient find interpersonal skill improve","1207"
"year really change perspective professional like","1208"
"previously lot ideologic conception professional theoretically make patient happy time","1209"
"however practically impossible make patient satisfy time whether cost visit procedure","1210"
"realize professionalism balance realistic","1211"
"balance need patient expectation can","1212"
"also find easy tell patient outright pro con option build rapport trust provider patient","1213"
"start year clinic ive come realize different reality versus theory","1214"
"patient like experience clinical course have have year manikin move prop direction want","1215"
"top every patient different ideal standard always work previously simulation lab","1216"
"however irregardless different seem still stand original ideology will provide optimal care patient good ability","1217"
"also like continue work colleague clinic floor help improve ability clinical skill application","1218"
"one major thing continuously thankful strong teamwork gpd like see everyone clinic thrive next year","1219"
"continue year integrity enter school","1220"
"however student around exploit other weakness hold information upon commencement year order anticipation specialize","1221"
"never person top class person try hinder people around make look good","1222"
"firm believer putting try good hope will work","1223"
"person can trust","1224"
"make great stride gain professional competency since begin year","1225"
"importantly learn trust regard hand skill test take","1226"
"give confidence motivation move forward have","1227"
"learn trust regard judgement preparation exam procedure preparation","1228"
"start dental school timid uncertain ability move forward professional career","1229"
"often doubt academically upon fact take multiple try extra school gain admission dental school","1230"
"come realize system flaw long will put time will get want","1231"
"look forward learn dental patient management skill clinic help good prepare success graduation","1232"
"submerse dental profession observe professional around will begin pick important trait will expect professional","1233"
"social life develop stay good round outside class will able grow good assess strength weakness peer interaction","1234"
"importantly look forward patient interaction gain knowledge deal individual friendly way convey high level professionalism","1235"
"thus far reflect back interaction classmate professor patient even personal life grow significantly since begin school nyu","1236"
"make great stride gain professional competency since begin year","1237"
"importantly learn know do know","1238"
"nothing bad go blindly procedure answer patient question know real answer","1239"
"learn day day operation clinic point view learn different doctor learn type dentist will one day","1240"
"will strive gain professional competency social skill provide good health care possible patient","1241"
"look forward good understand business dynamic dentistry along procedural protocol move forward have year","1242"
"come ethic believe withhold honest value","1243"
"bone bad intention body type person struggle even process conscious think malicious intent","1244"
"although make mistake sometimes make good choice trust integrity ethically moral sound","1245"
"public personal statement reflection private thought guess private statement id like express desire practice artistry dentistry","1246"
"addition public statement also hope become patient professional good highly inform practice economical business aspect reside dentistry order highly successful","1247"
"come become professional feel right path","1248"
"person believe action value pure good intention strive virtue honesty","1249"
"however hope improve become eloquent communication skill regard doctor patient relationship","1250"
"make lot professional progress year","1251"
"one personal achievement accomplish ability understand peer reaction overwhelm personality tendency world slightly introvert focus bench lab self reflection help see kind heart effort putting forward present aware peer","1252"
"receive peer assessment semester significant difference last semester regard seem mean actually nice","1253"
"stride master artistry dentistry use immaculate technology available us today conjunction eye perfection passion beautiful healthy smile","1254"
"vision dentist practice grace diligence patient walk office sit chair know come go leave happy healthy","1255"
"personality care deeply close hope establish long term relationship patient trust good interest professional ability provide patient smile disease free esthetically supreme","1256"
"another interest mine participate expedition technology chemistry involve instrument material take keep tissue peridontium strong resilient beautiful","1257"
"keep warm pleasant energetic set office welcome honest kind","1258"
"certain principle hold utmost importance ethical belief honesty integrity humility","1259"
"duty put patient good interest mine simple fact come problem hope will able resolve","1260"
"addition imperative practitioner take authoritative stance provide care patient rather focus patient autonomy","1261"
"will allow patient intrinsically motivate change good improve oral health good quality life","1262"
"humble part nyucd community look forward coordinate responsibility duty medical health provider relieve patient pain discomfort continue knowledge enlighten new practice habit dental care professional","1263"
"now ive see couple patient clinic notice first impression key success","1264"
"mean professional look part shirt tie scrub","1265"
"also key come clinic prepare review case order truly confident competent treatment time","1266"
"order true professional believe always room improvement enhance skill competent confident dental practitioner","1267"
"maintain professional appearance come price shirt tie understand importance punctuality quality work","1268"
"attribute will strive master throughout next four year effort good professional good person","1269"
"eager start make","1270"
"month clinic now treat actual patient","1271"
"proud member nyucd community commit provide high quality dental care global community dedication diligence utmost integrity family orient oral health practice","1272"
"think professional just one education ability make patient feel","1273"
"true professional help make patient feel ease lessen anxiety","1274"
"speak respectfully seek understand patient goal desire regrade dental treatment","1275"
"just concern procedure patient good satisfaction","1276"
"past two year grow great deal professional","1277"
"mainly hand skill go nonexistent actually able perform restorative procedure patient feel comfortable","1278"
"now clinic interact patient try maintain good bedside manner try make sure feel okay comfortable","1279"
"additionally two year course dental anatomy microbiology etc understand science behind dental issue caries effectively able explain patient","1280"
"consider ethical person","1281"
"make mistake time time everyone come patient care see nearly sacrosanct responsibility good patient","1282"
"one must harm deliver standard care within hisher understand scope practice","1283"
"anything else charlatan frankly","1284"
"wish become competent clinician","1285"
"desire simple life can provide family work enjoy work positively effect medicaldental condition patient within high expectation ethical professional practice","1286"
"every day every experience positive negative view opportunity grow person way","1287"
"time nyucd present many opportunity definitely grow someone professional mature time","1288"
"plan expand far past good","1289"
"professional one can trust expert hisher specify field","1290"
"someone upon layperson rely advice recommendation treatment","1291"
"professional assume responsibility","1292"
"ethical obligation professional assume maintain responsibility throughout life","1293"
"therefore professionalism extend deliver standard care clinically include way talk people treat people good treat throughout facet life","1294"
"every patient experience shape professional way","1295"
"experience actual dentistry fuel development clinical skill patient interaction kind fuel development professional skill","1296"
"among professional skill ethical practice time management treatment plan communication among other","1297"
"aim institution develop skill will use every day rest work life","1298"
"include clinical management ethical skill","1299"
"opinion ethic big part healthcare profession","1300"
"honest trust big part ethic go build relationship toward patient","1301"
"will always put client priority hope build strong connection can feel comfortable around","1302"
"just finish 2 year dental school nyucd feel excite whats come 3 year","1303"
"eager start clinic start real dentistry now finish master didactic part dental school nyucd","1304"
"feel nyucd will give knowledge skill need field dentistry become competent dentist","1305"
"come graduate next two year want mentally physically prepare give back other community","1306"
"within next two year nyucd hope join outreach program gain experience work diverse amount patient","1307"
"hope keep grow learn continue dental education nyucd next two year","1308"
"become professional healthcare department one learn process throughout one ’ s career","1309"
"healthcare professional someone accept challenge daily career handle problem wellmannered way learn something new","1310"
"first two year learn speak professionally amongst peer patient","1311"
"learn say say really important become professional attire","1312"
"now start clinic ready come dress professional front peer patient","1313"
"become professional healthcare department one learn process throughout one ’ s career","1314"
"healthcare professional someone accept challenge daily career handle problem wellmannered way learn something new","1315"
"first two year learn speak professionally amongst peer patient","1316"
"learn say say really important become professional attire","1317"
"now start clinic ready come dress professional front peer patient","1318"
"start dental school really excite make new friend meet new people new thing learn every day","1319"
"really concern present professionally peer","1320"
"finish 2 year learn lot grow gain lot passion field dentistry","1321"
"notice difference within first start now speak professionally dress professionally","1322"
"eager see progress next year professional status","1323"
"just finish 2 year dental school nyucd feel excite whats come 3 year","1324"
"eager start clinic start real dentistry now finish master didactic part dental school nyucd","1325"
"feel nyucd will give knowledge skill need field dentistry become competent dentist","1326"
"come graduate next two year want mentally physically prepare give back other community","1327"
"within next two year nyucd hope join outreach program gain experience work diverse amount patient","1328"
"hope keep grow learn continue dental education nyucd next two year","1329"
"society become increasingly hard distinguish right wrong hard enough fight back conscience become hard ever","1330"
"speak many dentist morally struggle choose patient money","1331"
"honestly do know act morally shoe learn go have student","1332"
"must say great opportunity learn","1333"
"dentist personal dream since childhood","1334"
"idea want achieve highly prestigious field","1335"
"maybe just mind unconsciously order fortunately think do worry moment orientation surprisingly learn need achieve learn go have student","1336"
"must say great opportunity learn","1337"
"become dentist long procedure","1338"
"must go year school just begin competent profession harsh reward will","1339"
"clue","1340"
"just go hopefully come naturally strive one learn go have student","1341"
"must say great opportunity learn","1342"
"nyu college dentistry one large dental school unite state must understand size quality school build history","1343"
"will honor learn good faculty member support administrationi learn go have student","1344"
"must say great opportunity learn","1345"
"plan attend every single class throw institute people say pretty hard","1346"
"do think nothing impossible put mind will strengthen academic foundation graduation still almost year go go work underrepresent community help people access professional help learn go have student","1347"
"must say great opportunity learn","1348"
"field dentistry like grow competent doctor sometimes hard define mean good doctor know competent dental procedure also patient career will much professional learn go have student","1349"
"must say great opportunity learn","1350"
"believe part professional involve make moral decision may may change person life","1351"
"feel one must strive good course outcome think great good fall responsibility","1352"
"everything world isnt black white grey region make difficult make choice certain circumstance","1353"
"choose good patient ultimate goal ethic reflection","1354"
"determination become good possible doctor continue day","1355"
"hope continue improve skill clinically good intellectually socially","1356"
"professional embodiment honor believe keep update key profession","1357"
"feel professional go beyond learn school","1358"
"believe determine continuously learn new topic stimulate mind whether scientific knowledge new technology","1359"
"learn fall behind strive person key factor become professor","1360"
"feel come long way first year dental school know almost nothing become proficient day","1361"
"determination strive become dentist profession just term manual skill also term knowledge wisdom","1362"
"hope become professional many patient can relate rely competent able self assess","1363"
"will strive continue hone skill utmost become good can","1364"
"ethic will pillar base practice","1365"
"intend deliver good possible dental care ethical","1366"
"goal deliver high quality dental care patient take concern account","1367"
"intend treat patient upmost respect use patient center approach treatment","1368"
"believe work hard past two year everything within power excel didactic course intend work even long hour necessary next two year year order perfect skill aspire high standard set begin journey","1369"
"professionalism define trait quality care","1370"
"one can great dentist yet lack professionalism hisher manner patient will hesitant attend appointment eventually may seek venue treatment","1371"
"important present manner represent professional run practice will live standard","1372"
"come long way since begin dental career year ago","1373"
"gain many skill manual dexterity acquire various patient skill","1374"
"look forward apply skill eager embark next chapter nyucd clinical care","1375"
"goal become dentist adhere high ethical standard deliver superb quality care","1376"
"intend devote rest stay nyucd perfect acquire knowledge","1377"
"think transition clinic allow take big step forward professional progress","1378"
"see patient treat patient make feel sense professional responsibility never feel","1379"
"admit act professional first two year dental school mainly see eye eye professor think important think important","1380"
"now think im close page teach philosophy step clinic","1381"
"also sense urgency never need learn keep sake good practitioner can","1382"
"now can say basic knowledge ethical principle practice good professionalism","1383"
"greatly appreciate fact educate drill fill basically observe diagnose come treatment plan good patient without violate moral field","1384"
"dentist hope someone lifelong learner stay updodate late discovery oral health hope learn molecular mechanism oral disease finding can apply clinical set","1385"
"work world renowned researcher variety research topic nyucd will give opportunity learn part forefront advancement oral health","1386"
"now believe choose nyucd right option","1387"
"quite sure nyucd will help achieve goal state","1388"
"nyucd provide various type resource gain knowledge dental medical field","1389"
"also believe become health care professional learn gain knowledge field also gain experience interpersonal communication skill","1390"
"know restorative procedure sufficient become professional","1391"
"realize interact numerous patient everyday along colleague group practice director","1392"
"nyucd provide various type resource gain knowledge dental medical field","1393"
"also believe become health care professional learn gain knowledge field also gain experience interpersonal communication skill","1394"
"know restorative procedure sufficient become professional","1395"
"realize interact numerous patient everyday along colleague group practice director","1396"
"think nyucd contribute lot sense feel lot confident spot field within next two year","1397"
"amaze give chance explore learn gain knowledge dentistry dental practice dental research supervision mentor faculty","1398"
"practice dentist future hope continue give back global local community","1399"
"importantly help marginalize educate other preventative oral health stay uptodate current research aspect hope incorporate practice order provide high standard care patient","1400"
"hope actively participate various outreach program offer department","1401"
"goal learn visionary within department gain great sense civic duty","1402"
"international externship program also something find attractive nyucd","1403"
"educate empower needy oral health world will allow expand perspective oral health delivery different culture also reinstate idea give back little fortunate","1404"
"now realize nyucd offer many outreach program around globe","1405"
"participate one want initiate outreach different country","1406"
"strive ethical person life practice","1407"
"see tremendous amount unethical behaviour something never wish practice work","1408"
"hope treat patient patient centre care give option clear understand able make decision","1409"
"will never sway patient make one decision base finance point unless know may harm choose treatment option","1410"
"commit ethical proficient practitioner","1411"
"see many faculty fellow student dentist practice lot learn can see thing like like","1412"
"feel many student pressure requirement can mislead patient procedure may necessary","1413"
"hope dentist always putting patient good interest forefront","1414"
"watch many professional field life time nyu able see practice like dislike hope able emulate high standard respect","1415"
"hear many story student school ethical practice strive reach cee requirement","1416"
"base see hear worry requirement vow never allow unethical even trouble complete cees","1417"
"something personally really upset school know never want compromise ethic treat patient order keep track","1418"
"order become professional basic level one must obtain education develop skill set specialize area able practice expertise","1419"
"order practice professionalism one must employ integrity competency academicskilled excellence specialize area","1420"
"also crucial individual keep current research can provide patient current treatmenttherapy use evidencebased practice","1421"
"furthermore professional bind professional code professional standard practice ethical regulation pertain public patientpublic thy must adhere","1422"
"finally axious patient aim make patient comfortable possible receive care","1423"
"start professional clinical career patient calm gentle genuine patient wish will never change","1424"
"see way certain faculty patient see thing like like hope able implement practice grow","1425"
"commit practice compassion integrity","1426"
"throughout education aspire achieve academic clinical excellence can provide comprehensive patientcentered care","1427"
"throughout education professional career plan participate local global outreach program provide dental care underserved","1428"
"time dental student assistant private practice come realize big role ethic play dentistry","1429"
"deal patient finance procedure bind ethical dilemma arise","1430"
"crucial dental professional honest patient carry procedure heshe truly feel necessary","1431"
"series serious ramification can occur include harm patient lawsuit loss license etc","1432"
"recognize importance ethic dentistry intend adhere high moral character make decision","1433"
"will respect patient profession","1434"
"now transition clinic hope exude confidence genuine care treat patient","1435"
"intend use everyday learn experience order become good knowledgeable person clinician","1436"
"almost two year ago step foot nyucd mark start time healthcare professional","1437"
"think word professional numb descriptor come mind","1438"
"include time prepare exhibit empathy compassion dress part take responsibility one action","1439"
"now transition patient care become even mindful professional really mean","1440"
"white coat wear everyday encompass symbol professional","1441"
"hope continue demonstrate professionalism throughout career","1442"
"journey towards become healthcare professional hope first gain solid foundation science","1443"
"will provide background knowledge need become successful dental practitioner","1444"
"subsequently hope acquire clinical skill need perform excellent dental work","1445"
"also intend effectively communicate work around order good patient","1446"
"uncertain something will seek assistance order reach reasonable solution","1447"
"finally plan uphold high standard ethical moral character make everyday decision","1448"
"nyucd almost two year now grow tremendously different way","1449"
"include make new friend acquire great deal didactic knowledge recently putting knowledge use patient care","1450"
"important part honest open communication","1451"
"make mistake honest admit wrong doing","1452"
