X1,NETID,RefType,Date,Time,Text,DYear
96,X5FRFc5a,Public Personal,28-11-16 23:10,23.16666667,"As an aspiring dentist, it is my mission to constantly improve myself in dental school, whether in clinic or in studies, in order to be able to provide the best care for my future patients. I strive to be an independent, diligent, patient, and reliable dentist. I will never forget that I am a medical professional who is entrusted with the skill and responsibility to provide the best dental care for the greater community, thus I will be conscious of all of my actions as I want to uphold the integrity of being a provider of oral health care as a dentist. I will always be mindful, respectful and kind to others, whether it be my peers, mentors, faculty, or patients as I want to create a pleasant environment for everyone to be in. I am always open to advice or constructive criticism as I entered dental school with the mindset of tackling all my weakness and becoming a better person and professional dentist. After almost 4 years of attending NYUCD I have become more confident and knowledgeable in the way I want to be as a dentist. Patient care has always been my top priority and I will always adhere to the high standards I was taught as a student at NYUCD.",D4F
97,XAERJO+G,Ethic Reflection,18-12-16 16:15,16.25,"Being ethical has a lot to do with honesty, but also in stretching yourself to being the best that you can be. Ethics have many characteristics that must be considered when determining the appropriate course of action to treating your patient. This also entails finding common ground with patients that you may not agree with on a personal level, but recognizing the humanity in them enough to perform your job to the best of your abilities. It also includes making sure that you provide your patient with sufficient information for them to make the best decision for themselves.",D4F
98,XAERJO+G,Private Personal,18-12-16 16:09,16.15,"My ultimate goal is to be a self-sufficient prosthodontist. This goal would encompass practicing dentistry which I find to be an exciting way to support myself and my family. I intend on completing a year of general practice residency before enrolling in a prosthodontic specialty program to better hone my skills. It is an engaging way to be an integral part of a community, and I look forward to contributing to society. I am excited to begin my general practice residency next year to learn different skills to better treat my patients. After completing my general practice residency, I will begin a three year prosthodontics residency program to learn new ways to create aesthetic and functional dentition for my patients.",D4F
99,XAERJO+G,Private Self Reflection,18-12-16 16:11,16.18333333,"Being a professional to me means conducting oneself to a certain standard at all times. You are in a highly scrutinized field and I intend to live up to the expectation. This may feel daunting knowing that as a dental practitioner, I am constantly held to a higher standard of conduct, but I look forward to proving that I am worthy of such regard. This also entails finding common ground with patients that you may not agree with on a personal level, but recognizing the humanity in them enough to perform your job to the best of your abilities. Some patients may place pressure on you to submit subpar work for their own personal reasons, but professionalism comes in when you decide to not compromise your work.",D4F
100,XAERJO+G,Public Self Reflection,18-12-16 16:10,16.16666667,"Being a professional entails a high standard of academic integrity and communicating to others in a concise and respectful manner at all times. Professionalism in this sense means not compromising your work even though you may be pressured to submit subpar work due to pressures your patients may place on you. This also entails finding common ground with patients that you may not agree with on a personal level, but recognizing the humanity in them enough to perform your job to the best of your abilities. This may reflect itself in the way that you communicate with your patients by being certain to remain in control even if your patient is losing their temper.",D4F
101,XAERJO+G,Professional Progress,18-12-16 16:17,16.28333333,"I feel that I have grown exponentially these past years of professional school. While I was intimidated with the course load, I am acquiring the skills it takes to become a dependable dentist. This involves incorporating the lessons I've learned throughout the years and applying my own integrity and confidence to discern right from wrong. My knowledge of technical terminology may not be my strongest point, but applying my self-assessment skills, I can improve on areas I am lacking. In other arenas, I have become more and more confident in my hand skills and in my communication style that I employ with patients. Speaking to my patients in a direct manner instills trust in them for me.",D4F
102,XAERJO+G,Public Personal,18-12-16 16:05,16.08333333,"My four years have been dedicated to practicing and building the skills necessary to become a proficient and competent dentist. I am working to become a well-rounded professional, eager and capable of assisting others in need. These skills will be acquired by practicing my craft, honing my skills, and reaching out to access literature and continuing education courses to ensure I am performing evidence based dentistry. Another important aspect is curating a network of physicians with which to collaborate to best serve my patients' interests. These are different ways that I have been preparing to be a competent and proficient dentist by the time I reach graduation.",D4F
103,Xf4neUF1,Ethic Reflection,30-11-16 12:20,12.33333333,"It seems to me that everyone in this school understands the concept of ethics in a professional environment, but there is a failure to act out on that knowledge. I am shocked by the level of cheating that goes on both in the classwork and the clinic floor. I hope to be able to leave dental school knowing that every action I took was in accordance with what I tell myself and others that I believe to be sound ethical decisions.",D4F
104,Xf4neUF1,Private Personal,30-11-16 12:18,12.3,"My private personal statement echoes all that I stated publicly, with the addition that at this time I have no intention of specializing. I do however now have more interest in doing a year of residency after graduation in order to get further opportunities to complete procedures I was unable to in school and hone my skills before venturing out on my own.
I also intend on capitalizing on the Implant honours program that I a part of by spending as much time as I can with the residents and faculty in charge of the department.",D4F
105,Xf4neUF1,Private Self Reflection,30-11-16 12:19,12.31666667,My 4 years in dental school will shape the practitioner I become and I hope to take full advantage of everything NYU has to offer. It was hard to focus on becoming a professional in the first years as it was been mostly book learning and did not feel that different from an undergraduate experience. Now that I am in the clinic it has been important for me to find faculty that I trust and respect and that prove to be good role models for being a dental professional.,D4F
106,Xf4neUF1,Public Self Reflection,30-11-16 12:18,12.3,Stepping into the role of a professional will require me to constantly be looking for ways to improve my knowledge and skills. It will mean learning a whole new language for dealing with other health care professionals and understanding the relationship between doctors and patients. But most importantly it's a title that requires me to live up to a higher standard both in and out of the clinic.,D4F
107,Xf4neUF1,Professional Progress,30-11-16 12:23,12.38333333,"I believe that I have gained a lot insight into the dental profession as I transition into my 4th year of school. My time spent with the faculty has helped me understand what it is to be considered a professional including some of the hurdles of the profession. This includes that every dentist has their own personal theory about what it means to be a professional, some which I agree with and others not so much. I still think the most radical changes in my progress occur when I interact with patients, especially those with more complicated cases. That change forces me to not only define what I believe a professional should be but to actually act out on those concepts. So as I am about to enter private practice I need to remember to be bold in the knowledge I have gained while still aware that I have a lot to learn.",D4F
108,Xf4neUF1,Public Personal,30-11-16 12:17,12.28333333,"At my completion of dental school I plan to be wholly confident in the dental skills I have acquired and have a solid understanding of the science backing those skills. I will be able to build positive successful relationships based on respect with my patients, colleagues, and team members. I will have a plan in place to continue my dental education after graduation, and have a strong knowledge base about joining and starting a dental practice. As of right now I intend on applying to a GPR after graduation before going in to private practice. I will have outreaches incorporated into my future practice, and have a clear ethical code by which my staff and I abide.",D4F
1,QG9tNBwe,Ethic Reflection,23-10-16 21:03,21.05,"Reflecting upon my first two years of dental school, I can pin point many times that ethical standards came into play. The first year of dental school was plagued by many cheating issues within our class which test our moral grounds and how we live up to them. Often times, we would have upperclassmen share previous exams and study sheets and it was our decision to distribute them to create a level playing ground when it was exam day. During second year, we saw many of our classmates going to all distances to succeed on practicals and competencies, whether that meant bringing pre-prepared teeth or drilling outside the mouth. It was up to us whether we approach our classmates and challenge their moral standards. As a third year, the quest for CEE and MDR leads students to questionable ethical decisions and tests our ethical judgement since we must always remember to put our patient's needs first and foremost.",D4F
2,QG9tNBwe,Private Personal,23-10-16 21:03,21.05,"I would love to develop my skills in working with pediatric patients. I enjoy working with children and had been a private tutor working with elementary and junior high school children for many years before dental school. For the past few years, I have been shadowing in the pediatrics department to learn more regarding the special ways that a dentist must attend to pediatric patients. It is crucial that the dentist works not just with the child but additionally with the parents, who are an important part of the child's treatment since they help with maintaining the dental work and teaching the child good oral hygiene standards.",D4F
3,QG9tNBwe,Public Self Reflection,23-10-16 21:03,21.05,"I hope to develop into a competent professional throughout my experiences at dental school. A professional is not merely one who knows the procedures and tools of his trades, a professional must also act his part and be able to communicate his duties to his patients. By observing the interactions and relationships between the dentists and the patients in the clinic, I hope to be able to observe and mirror the relationships I see with my own patients. 
Community outreach further develops one into a professional because one is responsible in representing his entire field and line of work. Being able to develop successful relationships with the community is crucial to ones success in future practice. I am building on these skills by serving as the outreach chair for the class council and  by partaking in an outreach to Maine this past month, on April of 2016.",D4F
4,QG9tNBwe,Professional Progress,23-10-16 21:03,21.05,"I have seen myself develop as a professional throughout my first two years of dental school. I have volunteered in clinic and assisted on the board examination. I am learning how to take in information and put it all together so that I will be able to present it to my patients in clinic. I have learned how to interpret literature which is an essential skill as a professional because it is always a balance of either ""buying in"" to what literature is saying or taking it with a grain of salt. With my patients now during my 3rd year of dental school, I am putting together all the skills which I have acquired and presenting care that is based upon all the literature and everything that I have learned in dental school.",D4F
5,QG9tNBwe,Public Personal,23-10-16 21:03,21.05,"As an aspiring dentist, I would like to ensure that I am professional and competent at performing dental procedures in a timely and nearly flawless manner. I would like to maintain a clear path of communication with patients and attempt to destroy the stigma of a dental visit being a scary, and ruthless experience. I would like to serve my community by volunteering my services and encouraging people to seek dental care not only during urgent situations but making it a routine part of life as a preventative measure. I understand that the financial aspect of dentistry may prevent some from receiving treatment and I seek to provide some services at a reduced cost to those at need, 
            	As members of the same field, interactions between professionals will be vital to our success in the field.  One of the most important relationships in my future will be between myself and my patients. I would like to ensure that they will be fully comfortable with me performing dental procedures and have the information to be able to make choices for themselves regarding dental care.",D4F
6,QGe9TiW6,Ethic Reflection,15-07-16 8:32,8.533333333,"I have learned a lot about the ethical and moral dilemmas that face practicing dentists. The classes taught by Dr. More has helped us in realizing that one must consider all options for ethical situations, and do whats best for the patient. Monetary gains can drive the greed of many already practicing dentists in the world today, but one must do whats best for our patients in order to be the best dentist possible. I look forward to experiencing more of these dilemmas that may surface while working in the clinic with patients. As part of the Student Professionalism and Ethics Association I have learned a great deal more in meetings with dentists about real life ethical scenarios and how to handle them properly.",D4F
7,QGe9TiW6,Private Personal,15-07-16 8:32,8.533333333,"Going forward in dental school I aim to be able to deliver comprehensive dental care to a variety of communities and improve myself professionally as well as clinically. I will strive to be engaged in the school student body as well the city around us and utilize the peer and mentor resources available to augment my abilities as a student and a future dentist. In the future I hope to be able to practice as a general dentist, providing preventative and therapeutic care as well as instilling healthy dental practices in my future patient's lives.",D4F
8,QGe9TiW6,Private Self Reflection,15-07-16 8:32,8.533333333,"My experiences through three years of dental school so far have guided me in the right path to becoming a well rounded dental professional. The self assessments and peer assessments that we do allow me to see points of improvement for myself and direct me to how I need to gain the empathy, ethics, and skills needed. Working in both the pre-clinical and clinical settings with my GPD group has allowed me to foster great working relationships with my colleagues and build a sense of camaraderie and teamwork. Going through experiences with actual patients makes me be able to realize how I've improved or gained professional skills. I can now see that my communication skills with patients has drastically improved as well as my hand skills and critical thinking.",D4F
9,QGe9TiW6,Public Self Reflection,15-07-16 8:32,8.533333333,"My experiences through three years of dental school so far have guided me in the right path to becoming a well rounded dental professional. The self assessments and peer assessments that we do allow me to see points of improvement for myself and direct me to how I need to gain the empathy, ethics, and skills needed. Working in both the pre-clinical and clinical settings with my GPD group has allowed me to foster great working relationships with my colleagues and build a sense of camaraderie and teamwork. Going through experiences with actual patients makes me be able to realize how I've improved or gained professional skills. I can now see that my communication skills with patients has drastically improved as well as my hand skills and critical thinking.",D4F
10,QGe9TiW6,Professional Progress,15-07-16 8:32,8.533333333,"I feel as though I have grown a lot through dental school thus far in a multitude of ways. I have strived to be a person/dentist that is well rounded in regards to academic excellence, clinical skills, and communication skills. I believe that these three aspects are critical for a successful dentist to have. I feel as though I have improved in each one of these areas since I have been in dental school and that as time goes along, I will be able to be fully well rounded in each of those regards.",D4F
11,QGe9TiW6,Public Personal,15-07-16 8:32,8.533333333,"Going forward in dental school I aim to be able to deliver comprehensive dental care to a variety of communities and improve myself professionally as well as clinically. I will strive to be engaged in the school student body as well the city around us and utilize the peer and mentor resources available to augment my abilities as a student and a future dentist. In the future I hope to be able to practice as a general dentist, providing preventative and therapeutic care as well as instilling healthy dental practices in my future patient's lives.",D4F
12,QQLxgNn+,Ethic Reflection,15-07-16 9:09,9.15,"Trust, ethics, morals, and values are integral part of a good society. As a oral health care provider, we are responsible to stick onto the highest norms of trust, ethics, morals, and values. These will build a good relationship between us and patients and other members of the society or the community. I would keep up these above aspects in my life and maintain them to the highest norms.",D4F
13,QQLxgNn+,Private Personal,15-07-16 9:09,9.15,"I would like to treat patients with utmost care, respect, and compassion. I would like to deliver best treatment possible to them considering their overall health, social, cultural, and financial conditions. I would also like to take responsibility to bring awareness in the community. Working as a team is more effective way to bring about change in the masses rather than working individually. I always try to hone my personality, skills and knowledge to grow more in terms of professionalism and personality. I grew with an attitude that, learning is never ending. This attitude in me will help me grow professionally and personally.",D4F
14,QQLxgNn+,Private Self Reflection,15-07-16 9:09,9.15,"I feel that growing professionally is growing not only just in terms of education, but also in terms of behavior and attitude. It is a responsibility of us as a professional, to helps others in our profession and the patients professionally and also bring pride to our profession. So every learning experience needs to be accepted to deliver quality care in an utmost professional way.",D4F
15,QQLxgNn+,Public Self Reflection,15-07-16 9:09,9.15,"A professional is responsible to deliver his/her tasks effectively and efficiently in whatever profession s/he is into. A professional is not just responsible in delivering tasks, but should also represent their profession the best way possible. A professional should also be responsible for the society to help the society in whatever way it is possible. I strongly believe that I would maintain the same professionalism.",D4F
16,QQLxgNn+,Professional Progress,15-07-16 9:09,9.15,"To any professional, each day should be a learning day. A person who thinks that s/he knows everything and doesn't need to learn anymore, has stopped growing professionally and instead, is bringing more harm to himself and also to the community. Learning constantly as and when possible is very important to be able to deliver quality care. We need to be able to use recent advancements in dentistry to deliver such unmatched care.",D4F
17,QQLxgNn+,Public Personal,15-07-16 9:09,9.15,"I believe that ""prevention is better than cure"". I am committed to help patients understand the importance of overall oral health and their role in their oral health. I am confident that I will be able to learn more knowledge about recent treatment options, techniques, and also learn skills which are essential for a dentist to become successful. I always provided and would like to provide a compassionate care to patients as I would like my family to be treated by others. I always believe that there is a lot more to learn in dentistry. I would take constructive criticism to improve and to become a better person. I believe that an opportunity to make a difference in others life and bring smile on their faces is most fulfilling and rewarding. So we need to learn and gear up with knowledge and experience to bring such smile on the patients' faces, which would be utmost gratifying.",D4F
18,QQQSr+E1,Ethic Reflection,12-07-16 11:10,11.16666667,"Following our ethics course with Dr. More, I believe that ethics and ethical decisions are very important not only in a classroom setting, but also in a clinical setting and most importantly, in my dental practice once I graduate. I believe in honesty and following the rules. Although students are often inclined to take no action when witnessing unethical actions, I hope to be able to step forward and confront the student personally. Although I would not be comfortable in involving the peer review board or faculty, I hope I can at least address the student. Most importantly, I hope to be able to follow all rules while here at NYUCD and not make unethical decisions in the classroom and towards my patients. I believe providing the best possible health care is important and I hope to make only ethical and sound decisions when it involves my patients and peers.",D4F
19,QQQSr+E1,Private Personal,12-07-16 11:09,11.15,"These past two years at NYU have really taught me a lot about myself. During D1 I was able to completely focus on the didactic courses and I felt that I was excelling. However, D2 was such a struggle for me. Having to balance classwork and lab work turned out to be really difficult for me. I realized that although I did well in the didactic courses, I was struggling with lab. Failing CR1 turned out to be a blessing in disguise for me. I was so disappointed in myself at first, but it really showed me that I need to spend so much more time in lab and not be afraid to ask for help. I think that experience has made me more comfortable in clinic with asking my peers and faculty for help. With my first pulp exposure last week, I really learned that things happen in clinic and lab and you just have to make the best of each situation even if it is not what you initially had intended for.",D4F
20,QQQSr+E1,Private Self Reflection,12-07-16 11:10,11.16666667,"To me, becoming a professional and being professionally competent in the field of dentistry means being a well-rounded individual. Professionals have a thorough understanding and knowledge of dentistry and sufficient experience in the clinical setting to be able to treat patients. Professionals have learned the appropriate ways to treat patients, peers, and colleagues and do their best to provide the best possible oral health care to others. They are well-educated and have performed well in not only a classroom setting, but also in their pre-clinic and clinic rotations. Professionally competent individuals are honest, ethical, and hard workers. Most importantly, becoming a professional in the field of dentistry means putting my patients first. I hope to be able to accomplish these goals after graduating NYUCD and becoming a professional.",D4F
21,QQQSr+E1,Public Self Reflection,12-07-16 11:10,11.16666667,"To me, becoming a professional and being professionally competent in the field of dentistry means being a well-rounded individual. Professionals have a thorough understanding and knowledge of dentistry and sufficient experience in the clinical setting to be able to treat patients. Professionals have learned the appropriate ways to treat patients, peers, and colleagues and do their best to provide the best possible oral health care to others. They are well-educated and have performed well in not only a classroom setting, but also in their pre-clinic and clinic rotations. Professionally competent individuals are honest, ethical, and hard workers. Most importantly, becoming a professional in the field of dentistry means putting my patients first. I hope to be able to accomplish these goals after graduating NYUCD and becoming a professional.",D4F
22,QQQSr+E1,Professional Progress,12-07-16 11:10,11.16666667,I believe that I have really excelled in my professional progress. I was so timid when first going into clinic and now I am much more excited and willing to learn! I love interacting with my patients and treatment planning for them and it has been a great joy to see how much I have progressed!,D4F
23,QQQSr+E1,Public Personal,12-07-16 11:09,11.15,"These past two years at NYU have really taught me a lot about myself. During D1 I was able to completely focus on the didactic courses and I felt that I was excelling. However, D2 was such a struggle for me. Having to balance classwork and lab work turned out to be really difficult for me. I realized that although I did well in the didactic courses, I was struggling with lab. Failing CR1 turned out to be a blessing in disguise for me. I was so disappointed in myself at first, but it really showed me that I need to spend so much more time in lab and not be afraid to ask for help. I think that experience has made me more comfortable in clinic with asking my peers and faculty for help. With my first pulp exposure last week, I really learned that things happen in clinic and lab and you just have to make the best of each situation even if it is not what you initially had intended for.",D4F
24,QRrjDz+o,Ethic Reflection,14-07-16 12:33,12.55,"Being a competent dental professional entails many serious responsibilities and moral standards. I am confident that I have good judgement and moral foundation. When I am faced with ethical decisions in my career and personal life I expect to always take into consideration the Principles of Ethics, and strive to only do good for my patients.",D4F
25,QRrjDz+o,Private Personal,14-07-16 12:33,12.55,"My goal is to become always be confident and competent in everything I do. I also aim to be an efficient practitioner. I am very interested in cosmetic dentistry, and periodontics. During the remainder of D3 year and D4 year to come, I hope to improve on my ability to work under pressure, time managment and efficiency. I also aim to improve my academic record by striving to improve my GPA.",D4F
26,QRrjDz+o,Private Self Reflection,14-07-16 12:33,12.55,"During my life I have acquired a good foundation for what I expect to be as a professional. I will acquire knowledge to become competent during all experiences in dental school, including faculty and peer interaction, classes, peer and self assessment, clinics, and patient interaction. I believe that all my experiences, especially the rough times and tough situations during the next 4 years will mold me into the professional I want to be and that I am expected to be by the dental profession.
      I believe I will be evaluated on my competencies through various sources. Besides faculty evaluation and competency testing, I will be evaluated by my peers and mentors on other levels besides technical skills. Ethics, behavior, communication will all be evaluated because all these things are what make a competent professional so they are all equally important qualities. Also, patient evaluations on my work provide a very different evaluation from a different perspective.",D4F
27,QRrjDz+o,Public Self Reflection,14-07-16 12:33,12.55,"One of the areas where I have struggled is time management skills. I am extremely detail oriented but sometimes that is not always a positive thing because I easily find myself caught up in small details what routinely go left unnotived or have a negligible effect on the outcome. I hope to improve this and achieve a balance. During my life I have acquired a good foundation for what I expect to be as a professional. I will acquire knowledge to become competent during all experiences in dental school, including faculty and peer interaction, classes, peer and self assessment, clinics, and patient interaction. I believe that all my experiences, especially the rough times and tough situations during the next 4 years will mold me into the professional I want to be and that I am expected to be by the dental profession.
            Aside from faculty evaluations and competency testing, I am assessed by my peers and mentors on other levels besides manual skills. Ethics, behavior, communication will all be evaluated because all these things are what make a competent professional so they are all equally important qualities.",D4F
28,QRrjDz+o,Professional Progress,14-07-16 12:33,12.55,"Dental school has been course of exponential academic and personal growth. Having started clinic, I have realized how little I actually know. It has really brought me a new perspecitve of how much room I have to grow and how much I have to learn. It is a great experience and I am looking forward to all the progress that is to come.",D4F
29,QRrjDz+o,Public Personal,14-07-16 12:33,12.55,"I aim to become a confident and competent oral health practitioner and be able to build lasting relationships with colleagues, mentors, and patients. During this time in school and clinic it is crucial to learn how to balance our skills in building a meaningful patient-doctor relationship while still learning to be efficient and work in a business setting. It is important for us to  decide what kind of dentist and colleague we want to be perceived as.  I hope to grow as a person and practitioner, and eventually transition to a GPR program in the sstate of New York.",D4F
30,QRWkoYoa,Ethic Reflection,15-07-16 9:53,9.883333333,"Patients believe that correct ethical ground on healthcare professionals as given. We are going to be in situations where our personal interest will conflict the ethical codes that we should follow. Being a professional oral care provider means that we put the patients in the center during our progression to becoming a dentist. This will help us solidify our identity in ethical situations and determine the personality of our professional career. 

Ethics in the clinic setting is a little bit different. I want to be able to the best for the patient but sometimes it's the patient or other factors that prevent me from doing so. For example, I just had a patient who received crowns on #8 & 9 that was approved by the financial manager prior to sending out for fabrication. After the crowns were delivered, I received an email stating that the crowns are not covered and the patient will be billed accordingly. I feel that the patient is being wronged by being forced to pay for a procedure that we pre-approved but at the same time, it's not something that I can rectify.",D4F
31,QRWkoYoa,Public Self Reflection,15-07-16 9:53,9.883333333,"Becoming a professional means striving to become a competent oral healthcare provider. A competent dentist needs to have great skills at hand but they should also encompass other various skills. Establishing a foundation in communication, ethics, integrity, respect is critical in developing into a great dentist that not only excels in his manual proficiency but also delivering the highest level of care in the best way possible. And this reflection hasn't changed since D1.",D4F
32,QRWkoYoa,Professional Progress,15-07-16 9:53,9.883333333,"The D1 year has been a difficult yet fruitful experience in our professional progress. The didactic courses provided the histology and physiology of our body system and the pre-clinic courses exposed us to fundamental concepts of dentistry and the learning experience of procedures we will be performing in the future. Ethics, D1 leadership seminar, SAPL, and clinical seminars provided us with information that can help us build our identity as a professional healthcare provider.

The D2 year was probably the most difficult academic year in my entire career. However, it helped me change my cramming study habits into a balanced one. Introduction to the clinic was nerve-wrecking at first, but I got used to it. 

The D3 year started out really slow, but I'm beginning to catch pace. I used to content with not having patients and lodging in the locker room area but now, I am trying harder to see more patients and force myself to be busy.",D4F
33,QRWkoYoa,Public Personal,15-07-16 9:53,9.883333333,"I have several goals as a dental student here at NYUCD. I want to develop better study habits and organization skills that are necessary to match the rigorous curriculum. My primary focus here is to learn the crafts of a great hands-on dentist. I wish to excel in a clinical and lab setting as well in academic courses. I want to create strong networks both inside and outside of the school that can hopefully last throughout and after dental school. After graduation, I wish to be a competent, passionate, friendly professional to provide and care for the oral health of New York City. I want to be a dentist that my patients can trust me in issues on not only oral health but other issues as well. 

After finishing the hardest academic year of my career, I am ready to shift my focus on being a better clinician. The clinic has been a slow start for me but I have changed my ways to push myself to be better and work harder. My personal goal for the D3 year is to be constantly work and gain clinical experience.",D4F
34,QRWlOuPe,Ethic Reflection,15-09-16 7:05,7.083333333,"Ethics can become a challenge sometimes during patient treatment in the clinic. We all have requirements to meet and competencies to take and sometimes we may find ourselves drafting a more elaborate treatment plan than what the patient actually needs in order to benefit ourselves. However, as a health professional, I must keep in mind my patient's interests above my own. So far I have really kept to the ethical standards and have not done something for my patient that is against his or her own wishes. Ethics is communicating to the patient all the alternatives to a treatment plan and then let him or her decide what is going to be done.

Ethics is doing what's objectively right for the patient and trying to change the patient's own personal perspectives that may be detrimental to his or her own health. Being an ethical professional means doing what's morally and objectively right for the patient all the time despite conditions that can influence one's own personal opinions.

I had my first real struggle with ethics with a difficult patient. He was always very impatient and aggressive and I have to admit that in order to avoid him I wasn't as persistent in bringing him in for dental treatment. In one of his very last communications with me, he expressed his dissatisfaction with my work and how he was handled by his previous student dentists and he angrily told me that my number was blocked on his phone. It is unethical to not bring the patient back based on how he treated me because I'm still obligated to treat him as a dental health professional.",D4F
35,QRWlOuPe,Private Personal,15-09-16 6:52,6.866666667,"Now that I'm officially treating my own patients in clinic, I hope to integrate everything I've learned thus far in all my years at the dental school and present myself as a competent, knowledgeable, and ethical health practitioner.

Besides having the right skills to treat patients, I have discovered that effective communication and patient management skills can make my experience of treating patients much more enjoyable at the college. I have had some patients tell me that they're very motivated to come to their visits on time and ready for treatment so that they can get their partial dentures quicker. These are the same patients who are on their first visit, excited about being treated in an educational environment, where there are plenty of faculty around to check on the work of the students to ensure good quality work is being produced. However, when they hear that on average it can take minimally 3 months for a set of dentures to be completed, between the time the materials are being sent back and forth from the lab, they just tend to disappear on me. How I manage these patients is I always explain to them all the pros and cons of the procedures they need and to them I always sound very knowledgeable. I have always been able to communicate effectively in terms of why they need certain kinds of treatment and what they should expect next. Nonetheless, I still have the one or two few stubborn ones who will say yes to everything and then they would fail the next two appointments. So if the explaining doesn't work, then I just kind of put these patients aside and just ignore them completely until they reach out to me themselves to schedule an appointment. Even after making an appointment for them, I will still warn them that if they fail the appointment one more time, I will remove them permanently from my roster. When I first started clinic, I wouldn't have managed my patients this way. I treated everyone nicely and wouldn't retaliate even when certain patients failed to show up once or twice. However, eventually I became fed up of having these kinds of patients ruin my clinical experience and me not being able to get anything done. Now that I have become ""meaner"" so to say, I have finally whipped some of my patients into shape. I won't let the one or few bad apples ruin my clinical experience when I have other patients who stick up for me in front of the faculty for being a great doctor in every aspect. Regardless of whether or not a patient chooses to continue treatment at the school, I always get the comment from every new patient that I always make them feel welcome and that I always take the time to communicate with them so that they don't just feel like objects that are there for me to drill on.

From the time I got braces from the orthodontist as a teenager and after I saw how much they improved my smile and bite after they were removed, I knew I was interested in the field of dentistry where I can provide immediate positive results for my patients.

Being a successful health professional requires a fine balance between being nice and empathetic to the patients but at the same time not forgetting that I am the one with the knowledge of what's best for them.",D4F
36,QRWlOuPe,Private Self Reflection,15-09-16 6:57,6.95,"A professional means to act in an ethical and professional manner where I would place the patient's best interests above my own. It doesn't only mean to perform the technical aspects of my field in an efficient manner, but it also means communicating and behaving in a professional way.

Sometimes it's more stressful to be a professional than a regular person because everything we do needs to be done in a professional manner even if our emotions and feelings may sometimes get in the way.",D4F
37,QRWlOuPe,Public Self Reflection,15-09-16 6:55,6.916666667,"A professional always treats everyone equally and does not let his or her own personal emotions influence his or her decisions about the task at hand. A professional is one that is competent and knowledgeable in a specific subject area. A professional is also someone who treats everyone equally and puts aside one's own personal biases when performing the task.

As a health professional, not only will I be judged by my technical skills. I will be judged by how I treat my patients as a whole and how I communicate with them.",D4F
38,QRWlOuPe,Professional Progress,15-09-16 7:07,7.116666667,"The progress I have seen in myself over the past few years at the dental school is that I have improved in my communication skills. I never thought communication and interpersonal skills were as important during the first two years of didactic studies. Now, I have discovered that communication is very important in enabling patients to understand me and to understand and appreciate the services I am providing for them. I've learned to be more expressive of myself and not just assume people know what I'm thinking of all the time.

Now that I have been treating patients in the clinic for a few months now, I have professionally matured as an empathetic, caring health professional. I am usually not one who speaks very slowly to express my thoughts; however, in front of my patients, I always take the time now to explain dental concepts to them to make sure they know what's going on and that they're comfortable with me before I proceed with a given procedure. Even though I'm still in the process of improving my skills in the various dental procedures I have never been exposed to before, I am still able to retain a friendly rapport with my patients so that they trust me to treat them. Their confidence in me enables me to feel much more comfortable with what I'm doing.

Throughout the progression of this year in clinic, I have developed into a more mature and understanding health professional. From dealing with patients of all different backgrounds and personalities, I have acquired the interpersonal skills to improve my communication with them. Everything is a new learning experience.

Now that I'm finally in my senior year, I have found that I have made a lot of progress as a dental professional. There were certain procedures I was never comfortable with doing before but now with more practice and exposure to these particular procedures, I am more confident in doing them in a more timely efficient manner as well.",D4F
39,QRWlOuPe,Public Personal,15-09-16 6:52,6.866666667,"There's nothing more fulfilling than being able to change someone's esthetics, form, and function through the different disciplines of dentistry. 

Now that I have officially transitioned into the clinic and have started treating my own patients, I find that I have grown and matured as a health practitioner. It used to be that I would just memorize information solely for the purposes of acing school exams. Now, it's all about applying the theoretical principles I have learned in class on a case by case basis in managing my patients. I strive now to become a well rounded clinician, one who can be held accountable for my own actions and one who does what's best for the patients all the time.

It has been almost a whole year that I have started to treat my own patients in clinic. There is no better satisfaction than being able to improve my patient's oral health and smile and being that clinician to make the special difference. Besides the technical aspects of dentistry, I find that patients pay more attention to how much I care about them and not how much I know. I'm glad to know that I'm not only a dental technician to my patients but also a friend who can lend an ear and actually listen to what they have to say as well.

Now that I'm a rising D4, I definitely have become more familiar with clinical procedures and am more confident in the work that I do. I have matured over this last year that I have been in clinic. I have acquired so much practical knowledge from my clinic faculty that I would not have gotten from textbooks alone. My experience really conforms to the saying of how there is no better learning experience than actual practical application of the various procedures.",D4F
40,Rw1jzVo=,Ethic Reflection,08-07-16 21:54,21.9,"Ethics is morality, sense of right from wrong and has many important components like do no harm, justice, etc. I always try to maintain an ethical professional conduct with my patients, peers and professors. I try to self assess what I can and can't do. I always inform my patients about the ideal treatment options available, pros and cons of the procedures that I would be doing and treat my patients to the best  of my abilities. I strive to continually update myself with the courses and knowledge in the field of dentistry. I would pay attention to my patients needs and concerns and deliver care that is most apt for that patient.Ethical and legal practice and proper documentation are highly important.I would also like to keep myself updated with the advancements in the profession post graduation to help treat my patients better.",D4F
