X1,NETID,RefType,Date,Time,Text,DYear
24,WLc7sdoV,Public Personal,12-03-15 15:05,15.08333333,"I want to make the most of the time I spend here at NYUCD by learning as much as possible both inside the classroom and outside of it. I think that to become a great dental professional requires the skills forged through hours of practice inside a simulation lab and the knowledge attained from sitting through countless hours in a lecture classroom. But I also think that to become a great dental professional one must learn the art of patient interaction and this can only be done outside of the classroom, in the real world.",D2L
25,Xf4neUF1,Private Personal,06-06-15 13:53,13.88333333,"My private personal statement echo's all that I stated publicly, with the addition that at this time I have no intention on specializing. I do however now have more interest in doing a year of residency after graduation in order to get further opportunities to complete procedures I was unable to in school and hone my skills before venturing out on my own.",D2L
26,Xf4neUF1,Professional Progress,08-06-15 17:40,17.66666667,"I believe that I have gained a lot insight into the dental profession as I transition into my 3rd year of school. My time spent with the faculty has helped me understand what it is to be considered a professional including some of the hurdles of the profession. This includes that every dentist has their own personal theory about what it means to be a professional, some which I agree with and others not so much. I still think the most radical changes in my progress will come when I have to interact with patients. That change will force me to not only define what I believe a professional should be, but to actually act out on those concepts. So as I enter clinic I need to remember to be bold in the knowledge I have gained while still aware that I have a lot to learn under the tutelage of the faculty.",D2L
1,QQQSr+E1,Ethic Reflection,27-05-15 15:33,15.55,"Following our ethics course with Dr. More, I believe that ethics and ethical decisions are very important not only in a classroom setting, but also in a clinical setting and most importantly, in my dental practice once I graduate. I believe in honesty and following the rules. Although students are often inclined to take no action when witnessing unethical actions, I hope to be able to step forward and confront the student personally. Although I would not be comfortable in involving the peer review board or faculty, I hope I can at least address the student. Most importantly, I hope to be able to follow all rules while here at NYUCD and not make unethical decisions in the classroom and towards my patients. I believe providing the best possible health care is important and I hope to make only ethical and sound decisions when it involves my patients and peers.",D2L
2,QQQSr+E1,Private Personal,27-05-15 15:32,15.53333333,"After graduating from dental school, I would like to be completely knowledgeable in the field of dentistry and be able to provide my patients with the best possible oral health care. I would like to be sufficiently competent and confident with all aspects of dentistry so that I am able to fully gain the trust and respect of my patients and colleagues. I hope to be a well rounded individual that is not only a hard worker in the classroom setting, but also a compassionate and caring health care provider for my patients. I hope to be able to build meaningful relationships with my patients and be known for being an excellent dentist both in my work and relationships with patients. While at NYU, I would like to participate in clubs and outreach programs, be an active member in my GPD, and hopefully build long lasting friendships with many of my classmates.",D2L
3,QQQSr+E1,Private Self Reflection,27-05-15 15:32,15.53333333,"To me, becoming a professional and being professionally competent in the field of dentistry means being a well-rounded individual. Professionals have a thorough understanding and knowledge of dentistry and sufficient experience in the clinical setting to be able to treat patients. Professionals have learned the appropriate ways to treat patients, peers, and colleagues and do their best to provide the best possible oral health care to others. They are well-educated and have performed well in not only a classroom setting, but also in their pre-clinic and clinic rotations. Professionally competent individuals are honest, ethical, and hard workers. Most importantly, becoming a professional in the field of dentistry means putting my patients first. I hope to be able to accomplish these goals after graduating NYUCD and becoming a professional.",D2L
4,QQQSr+E1,Public Self Reflection,27-05-15 15:32,15.53333333,"To me, becoming a professional and being professionally competent in the field of dentistry means being a well-rounded individual. Professionals have a thorough understanding and knowledge of dentistry and sufficient experience in the clinical setting to be able to treat patients. Professionals have learned the appropriate ways to treat patients, peers, and colleagues and do their best to provide the best possible oral health care to others. They are well-educated and have performed well in not only a classroom setting, but also in their pre-clinic and clinic rotations. Professionally competent individuals are honest, ethical, and hard workers. Most importantly, becoming a professional in the field of dentistry means putting my patients first. I hope to be able to accomplish these goals after graduating NYUCD and becoming a professional.",D2L
5,QQQSr+E1,Professional Progress,27-05-15 15:33,15.55,"During my four years at NYUCD, I hope to progress to become not only a hard working student, but also a compassionate health care provider. Although the first two years are supposed to be academically very challenging, I hope this will help me become a hard worker. I hope the group activities, peer-assessments, and peer reviews will allow me to become more confident in voicing my opinions and working with others. I often shy away when having to voice my opinion and I hope that I can work on this. In the clinical setting, I hope to learn the skills of practicing on patients and interacting with patients. I hope to become extremely competent in all the dental procedures and treating patients. Most importantly, I hope to become a well-rounded individual that is a professional in the classroom and in a clinical setting.",D2L
6,QQQSr+E1,Public Personal,27-05-15 15:32,15.53333333,"After graduating from dental school, I would like to be completely knowledgeable in the field of dentistry and be able to provide my patients with the best possible oral health care. I would like to be sufficiently competent and confident with all aspects of dentistry so that I am able to fully gain the trust and respect of my patients and colleagues. I hope to be a well rounded individual that is not only a hard worker in the classroom setting, but also a compassionate and caring health care provider for my patients. I hope to be able to build meaningful relationships with my patients and be known for being an excellent dentist both in my work and relationships with patients. While at NYU, I would like to participate in clubs and outreach programs, be an active member in my GPD, and hopefully build long lasting friendships with many of my classmates.",D2L
7,QRWlOuPe,Private Personal,10-06-15 7:41,7.683333333,I will do my best in the next few years at NYU to be a competent and empathetic practitioner.,D2L
8,QRWlOuPe,Private Self Reflection,10-06-15 7:42,7.7,"A professional means to act in an ethical and professional manner where I would place the patient's best interests above my own. It doesn't only mean to perform the technical aspects of my field in an efficient manner, but it also means communicating and behaving in a professional way.",D2L
9,S4YOavA=,Private Personal,15-04-15 16:21,16.35,"I want to become the best oral health care professional possible. This is a difficult task but I feel NYUCD has the best education, clinics, outreach programs, and environment to provide me with the opportunity to obtain my goal. Part of becoming the best oral health care professional is the professional aspect of the job description. I believe the way I care about this health care field and the way I project myself to my peers and patients should be one and the same. I should exude professional competency through my skill, work, and demeanor.",D2L
10,S4YOavA=,Private Self Reflection,15-04-15 16:21,16.35,"In order to mature professionally, I will take advantage of all that NYUCD has to offer. I will build a basic foundation that will develop into advanced knowledge and an expert skillset of an oral health care professional though education and experience. This maturation will develop through coursework and exams, preclinical and clinics experiences, peer and patient interactions, peer and self-assessments, outreach programs, and leadership roles.",D2L
11,S4YOavA=,Public Self Reflection,15-04-15 16:21,16.35,"In order to mature professionally, I will take advantage of all that NYUCD has to offer. I will build a basic foundation that will develop into advanced knowledge and an expert skillset of an oral health care professional though education and experience. This maturation will develop through coursework and exams, preclinical and clinics experiences, peer and patient interactions, peer and self-assessments, outreach programs, and leadership roles.",D2L
12,S4YOavA=,Professional Progress,15-04-15 16:21,16.35,"Over the course of my D1 year I have taken many courses including head and neck anatomy, general dentistry simulation, organ system, craniofacial biology, and even pediatric outreaches, which have all educated and inspired me to become the best oral health professional that I can. At the end of my D1 year, I have excelled in the clinical aspect of dentistry while the overwhelming course work is challenging. I am more driven then ever to succeed.",D2L
13,S4YOavA=,Public Personal,15-04-15 16:21,16.35,"To be recognized by my patients, peers, and field as a trustworthy, competent oral health care professional and advocate through integrity, knowledge, and experience.",D2L
14,UNBNuyE4,Ethic Reflection,26-05-15 20:38,20.63333333,Ethics has been all class discussion.  Cannot wait to see how we 'stick to our guns' when confronted by a classroom like situation.  Hopefully we stay a tight group and can lean on each other in stressful situations. We will see.,D2L
15,UNBNuyE4,Private Personal,26-05-15 20:35,20.58333333,D3 is intimidating but anything I have learned since the start of dental school is to dive right in and don't hold anything back.  So here goes nothing!  Going to give it my all to give my patients the best experience they can get.,D2L
16,UNBNuyE4,Private Self Reflection,26-05-15 20:37,20.61666667,"Time to push myself to review material, come in early, be prepared, and ask questions.  Lot of pressure but going to use all I learned and know where my gaps in learning are to become the professional I envision.  Three practices by the time I retire.  Set the goals high right?!",D2L
17,UNBNuyE4,Public Self Reflection,26-05-15 20:36,20.6,"This is really the year we become a professional so for now it was all skeptical and assumptions on how we would act.  It is too early to still 'reflect' on the type of professional we are, but soon we will understand what that means and how it will shape our future.",D2L
18,UNBNuyE4,Professional Progress,26-05-15 20:39,20.65,Progress is going to start in the true sense of being a professional now.  Professional studying is not an occupation but dentistry involves interaction with a patient and its about time we all take the first true step in progress to becoming a professional.,D2L
19,UNBNuyE4,Public Personal,26-05-15 20:34,20.56666667,"Today the official start of D3 and the mindset has changed.  Instead of the focus on D1 and D2 being class and lab, the focus is now on the patient! The time has finally arrived when we get to apply everything we crammed for two years and I still have no clue what I am doing.  That is an exaggeration I know a little.  Honestly looking forward to seeing how I will interact with patients and what kind of dentist I will be.",D2L
20,UNZpyQV9,Public Self Reflection,01-06-15 23:14,23.23333333,"To be a professional is to be able to do what's right and what's best for my patients.  I want to be able to show the patients that I am competent, while also letting them recognize that I am here to do what is best for them and their dental and overall health.  I want to be the kind of professional that the patients trust and come to love, while being exactly who I am as a person and enjoying life without changing myself.",D2L
21,X4bY0OT+,Private Personal,03-02-15 11:56,11.93333333,"What I have learned from dental school: I work very hard to bring up my GPA, which is the ONLY thing that matters when I apply for my residencies in a couple years.  My time is devoted to doing well in my classes.  With that being said, I tend to have poor eating and sleeping habits due to the energy spent for my schoolwork, let alone the labs and deadlines I have to meet.  The occasional e-mail about updating my personal statement only adds to the immense stress that my body suffers already.  I have eosinophilic esophagitis, GERD, and chronic gastritis.  The only time my symptoms subside are when I am on break from school, and the symptoms immediately come back the second I am reminded that I have to reflect on how stressed I have been during school.  I am a very introspective person and I reflect a lot on myself.  I take pictures and use them as a guide for self-improvement.  The fact that I have to share it with NYU makes me feel that it is NOT so personal anymore.  The road I have taken to get to where I am IS indeed very personal to me, and I feel violated sharing it with people whom I know very superficially.  I really do hope that this updated statement will suffice until I graduate, when perhaps my thoughts are different and I have reached the level of success that I am comfortable with.  However, just to satisfy the desires of this ""portfolio program"" I will share a quote that I find important for success: ""There is nothing outside of yourself that can ever enable you to be better, stronger, richer, quicker, or smarter.  Everything is within.  Everything exists.  Seek nothing outside of yourself.""",D2L
1,Rwg4AEjY,Ethic Reflection,12-02-15 18:31,18.51666667,"Now i have been faced with situations that may be ethically compromising, it has been with didactic courses though, but there have been times were I have had to consider the moral question or dilemma "" should I do this?"" . I have learned how to handle myself in these types of situations and I have been able to consider my options, should I do nothing? should I do it? and I have been able to make the right decisions.",D2L
2,Rwg4AEjY,Private Personal,12-02-15 18:23,18.38333333,"I am still considering specializing in pediatrics, I really love kids and I  learned a lot about myself when I attended the outreaches for our pediatrics course. I really enjoyed working with kids and it was very rewarding. Surgery is something that I still like, however I do not know if I want to specialize in it.",D2L
3,Rwg4AEjY,Private Self Reflection,12-02-15 18:29,18.48333333,"It will be hard for me to become a professional, because I always expect to excel at every single thing that I do. I consider myself an over achiever, but in dental school I will not be perfect, I will have many occasions in which I am wrong and I have to learn 
As I said before I do consider myself an overachiever, however, I have learned that in dental school nothing is perfect, and there is always an opportunity to learn from our mistakes; we are human and undoubtedly we will make mistakes, what makes us professional is learning from them, learning how to handle them and doing everything possible to fix them to be able to make our patients happy, and not only our patients but also ourselves. Dentistry is rewarding, but we have to be able to do it professionally and do it well in order for it to be rewarding.",D2L
4,Rwg4AEjY,Public Self Reflection,12-02-15 18:26,18.43333333,"Now that we have received our white coat we have more expectations of becoming even more professional, the white coat is a symbol, and as the history says we are now candidates. Being candidates doesn't mean the journey ends there, on the contrary we have to take more time, practice and hard work, and even more motivation to continue on to become the competent professionals that we want to be.",D2L
5,Rwg4AEjY,Professional Progress,12-02-15 18:34,18.56666667,"The first year was tough, I was learning how to juggle a million things at a time, by spring I was able to say that I had been able to conquer time management. I learned new study habits, and most important of all I learned my hand skills, even though they are not perfect, I have become much better  than I would've ever imagined. Then D2 started, and it was a completely different thing, I am still learning how to manage my time because it feels like work tripled, labs are tougher, professors are also tougher, and I still have a long way to go.",D2L
6,Rwg4AEjY,Public Personal,12-02-15 18:21,18.35,"As I look at the previous statement theres nothing I would change, because I would still like to become a competent and skillfull dentist, I think that I have been learning how to treat my peers ethically and empathetically and the times that I have assisted in clinic have helped me practice those skills with the patients. I have learned how to manage my time, although sometimes I wish I had more to keep up, I have learned how to accept criticism form others , but I still have to learn how to evaluate myself a little better.",D2L
7,Uqcl874=,Ethic Reflection,28-06-15 13:27,13.45,"Being conscious of ethics is a critical part of being a professional. Understanding this allows one to be a true professional and excel in their care for an individual. The five basic ethical principles; veracity, justice, autonomy, beneficence, nonmaleficence, are integral to the way a dentist should practice and acts as a guide to being a professional. Being truthful to the patient is one of the main things one can do as a healthcare provider; being fair is part of the oath we take, to not discriminate against who we treat; allowing the patient their own rights to their treatment is allowing them the right to make their own decisions and show that we are respectful of that; doing good for the patient is a defining role any healthcare provider has; and finally doing no harm is understanding that we are in control of informing the patient of their well being and we should not harm them in any way with treatments or any other matter. These principles are imperative since they define you as a dentist and differentiates you, giving you more credibility as a professional.",D2L
8,Uqcl874=,Private Personal,28-06-15 13:13,13.21666667,"My personal goals in dental school is to learn as much as possible from faculty in the clinic setting. It is imperative that I learn to think on my feet and be confident in my decisions on the specific treatment plan involved in treating a patient. I want to be able to learn how to do complex procedures with the guidance of the faculty members so I can learn first hand what is involved in each aspect of treating a patient. I also want to be knowledgable of how to communicate properly with a patient and teach them how to better their habits and also about their condition. It is important to be knowledgable about the basic sciences involved the different diseases and pathologies that a patient may have, which is why it is important to learn as much academically as possible. I would like to learn also, how to manage a practice and talk to people about how a private practice can be successful and the things one must know in order to practice the most efficiently.",D2L
9,Uqcl874=,Private Self Reflection,28-06-15 13:27,13.45,"Becoming a professional can be a very tough journey and I look forward to excelling at it as I continue my profession. I believe that being a professional is what defines you as a candidate in your career. I want to be able to incorporate all the aspects of being a professional in my practice and practice these aspects fully while I am in school, to learn from faculty and see how they handle patients. It is important to acknowledge professionalism since it allows the patient a better understanding of what our profession is about and helps them help themselves better.",D2L
10,Uqcl874=,Public Self Reflection,01-06-15 10:51,10.85,"To become an adequate professional, many skills must be acquired. One of the main skills is to learn how to communicate with the patient in the most efficient way to fully understand what the patients problem is in order to help them in the most effective manner. It is also important to express empathy towards the patient so they feel comfortable in the environment and so they can gain trust in their healthcare provider. A professional should maintain respect for their patients and hold themselves with integrity. Self assessment is a critical component in becoming a competent professional since it allows one to see where they were and how much they have progressed. It also allows one to realize that there is always more room to grow and it allows one to add on to the list of what they find the most valuable. It also provides as a reference and reminder of what they found to be valuable in the past. I plan to continue self assessing myself to become a competent professional and learn continuously how to perfect my skills as a professional.",D2L
11,Uqcl874=,Professional Progress,28-06-15 13:27,13.45,"After starting clinic, I have learned a lot about why it is important to be aware and reflect on being a professional and what it means to me. I see how this will help me with my own growth as a professional and I understand better now, what aspects of being a professional means the most to me. I know now what I have to work on and look forward to continuously working harder and learning more with my time in school",D2L
12,Uqcl874=,Public Personal,01-06-15 10:51,10.85,"The key elements I would like to learn from dental school is to be a competent and compassionate professional. I would like to build skills that enable me to learn from my peers and build networks. I also want to constantly keep up with the new advances made in the field so I can build the habit of becoming a life long learner. I feel that my dental education will further my compassion in the field since I will not only learn the many aspects involved in the broad spectrum of dentistry but also increase my skills and become better at them as I continue to learn more and practice. Being in NYU will definitely be an advantage for me since I will be exposed to a vast patient pool and become competent in various different procedures with patients who present with unique health conditions and concerns. Aspiring to be a general dentist, these skills will hopefully enable me to be a proficient healthcare professional involved in making a positive difference in my community. I plan to become knowledgable and learn as much as possible in my clinical experience here.",D2L
13,V0nVPMH3,Ethic Reflection,31-05-15 21:12,21.2,"Now I can say that I have basic knowledge on ethical principles in practice as well as professionalism. I greatly appreciate the fact that we are educated not to do ""drill and fill"" basically but to observe, diagnose and come up with a treatment plan that is best for the patient without violating the morals of the field.",D2L
14,V0nVPMH3,Private Personal,31-05-15 21:12,21.2,"As a dentist, I hope to be someone who is a life-long learner by staying up-do-date with the latest discoveries in oral health. , I hope to learn more about the molecular mechanisms of oral diseases, and how these findings can be applied in a clinical setting. Working with world renowned researchers on a variety of research topics at NYUCD will give me the opportunity to learn and be part of the forefront of advancements in oral health.
Now I believe that choosing NYUCD was the right option. I am quite sure that NYUCD will help me to achieve all of my goals stated above.",D2L
15,V0nVPMH3,Private Self Reflection,31-05-15 21:12,21.2,NYUCD has provided me with various type of resources to gain knowledge in both dental and  medical field. I also believe that becoming a health care professional is not only learning and gaining knowledge in the field but also gaining experience in interpersonal communication skills. Knowing how to do a restorative procedure is not sufficient to become a professional. I have realized that interacting with numerous patients everyday along with your colleagues and your group practice director.,D2L
16,V0nVPMH3,Public Self Reflection,31-05-15 21:12,21.2,NYUCD has provided me with various type of resources to gain knowledge in both dental and  medical field. I also believe that becoming a health care professional is not only learning and gaining knowledge in the field but also gaining experience in interpersonal communication skills. Knowing how to do a restorative procedure is not sufficient to become a professional. I have realized that interacting with numerous patients everyday along with your colleagues and your group practice director.,D2L
17,V0nVPMH3,Professional Progress,31-05-15 21:12,21.2,"I think that NYUCD has contributed a lot to me in a sense that I feel a lot more confident to have my own spot in this field within next two years. It is amazing that we are given a chance to explore, learn and gain knowledge about dentistry, dental practice and dental research with the supervision of our mentors and faculty",D2L
18,V0nVPMH3,Public Personal,31-05-15 21:12,21.2,"As a practicing dentist in the future, I hope to continue to give back to the global and local community. Most importantly, helping the marginalized, educating others about preventative oral health and staying up-to-date with current research are all aspects I hope to incorporate in my practice, in order to provide the highest standard of care to my patients. I hope to actively participate through the various outreach programs offered by this department. In doing so, my goal is to learn from other visionaries within the department and gain a greater sense of civic duty. The international externship program is also something I find attractive about NYUCD. Educating and empowering the needy about oral health all over the world will not only allow me to expand my perspective of oral health and delivery in different cultures, but also reinstate the idea of giving back to the less fortunate. 
Now that I realize, NYUCD offers many outreach programs around the globe. Not only to participate in one of those, I want to initiate outreaches in different countries.",D2L
19,V0Z36KaB,Public Self Reflection,01-06-15 15:29,15.48333333,"In my journey towards becoming a healthcare professional, I hope to first gain a solid foundation in the sciences. This will provide me with the background knowledge that I need to become a successful dental practitioner. Subsequently, I hope to acquire the clinical skills needed to perform excellent dental work. I also intend to learn to effectively communicate and work with those around me in order to do what is best for each patient. If I am uncertain of something, I will exhaust my resources to find a solution. Finally, I plan to uphold a high standard of ethical and moral character in making everyday decisions.",D2L
20,V0Z36KaB,Public Personal,01-06-15 15:28,15.46666667,"Although we are being judged based upon meeting competencies, I aspire to become a proficient dental professional. The word 'proficient' means being able to perform something repetitively while maintaining the same high quality of work. I intend to reach this goal through practice and dedication for the sake of myself and for those around me. As a dentist, I will be responsible for the healthcare needs of the community and I am determined to be the best that I can be. My time at NYUCD marks the start of this journey.",D2L
21,VhVdYgPh,Public Self Reflection,27-06-15 12:41,12.68333333,"Becoming a professional requires developing many skills. It is important to use empathy when communicating with patients. Being compassionate and understanding will make it so the patient will feel comfortable and will return for care in the future. It is important to understand what the patient wants and educate them about what will be best for them, while keeping in mind that the goal is to make them happy and keep them healthy, merging what they want vs. what they need.

Again, proper and effective communication in a professional manner is going to be a key to success as a competent, reliable health practitioner. I am realizing that the way in which I communicate to a colleague is different than how I communicate to a patient. As it stands now, I have to really think about the way I am communicating with patients, because I do not want to use technical jargon that is over their heads. At the same time, I want to speak in a way that conveys that I am an educated health professional. There is a balance that comes in for good communication.",D2L
22,VhVdYgPh,Public Personal,27-06-15 12:33,12.55,"I will strive to be a compassionate professional who cares about each and every patient. I want to be more than competent; I want to be proficient, both in procedure and in patient interaction so I can develop meaningful patient relationships. I want to be a lifelong learner who provides the best possible care and who stays current in the field with research and technology. I want to be a positive influence within the community.

Update - Now that I am in clinic, it is even clearer to me how important these things are! I can also tell how effective communication with both patients and faculty is crucial. Additionally, proper documentation of all patient interactions in a professional manner will be a very important skill I would like to develop in clinic.",D2L
23,WZ0cE9YN,Ethic Reflection,29-06-15 13:55,13.91666667,Having good ethics is really important in Dentistry. To me deciding what is right and wrong has always been intuitive to me. What is best for the patient is what always comes first. Throughout dental school I will come across situations where my ethics will be tested in the clinic and that will only make me become a better dentist so I will know for the future.,D2L
24,WZ0cE9YN,Private Personal,29-06-15 13:55,13.91666667,I feel dentistry is a profession that allows me to accomplish another goal in life as in starting a family and being able to provide for them as well as myself. It will also satisfy me professionally by opening my own practice and creating long lasting patient bonds. For my upcoming D2 year I plan to keep the motivation going of achieving academic success. Also with having the double amount of lab time I know balancing classes as well as lab will be a struggle that I will learn how to deal with.,D2L
25,WZ0cE9YN,Private Self Reflection,29-06-15 13:55,13.91666667,Becoming a professional is probably the scariest step in my life that I will take. The main responsibility is on me. I also feel the responsibility to educate others. The patients will look up to me for guidance and I don't want to fail them.,D2L
26,WZ0cE9YN,Public Self Reflection,29-06-15 13:55,13.91666667,Becoming a professional I believe is the biggest step one can take. It is when you take all the knowledge and skills you have acquired and use it to benefit the community. All the responsibility now lies in your hands.,D2L
27,WZ0cE9YN,Professional Progress,29-06-15 13:55,13.91666667,To me it is the duty of the professional to keep current in their field of practice. Especially dentistry that is constantly evolving it is really important to continue education programs and stay on top of innovative treatments. This way the doctor can best treat their patient. It is important to me to evolve with dentistry throughout my career.,D2L
28,WZ0cE9YN,Public Personal,29-06-15 13:55,13.91666667,"In my four years here at NYUCD I will gain the knowledge and ability to best serve my patients and the community. I will do this by mastering the basic sciences, become proficient in the lab and clinic, and participate in community and global outreach programs, while always keeping the patients needs first with the highest integrity. With entering my second year I plan to keep the goal of academic success a priority. Also with now having more lab time, to master the knew techniques so when I enter the clinic in January I will feel prepared.",D2L
1,UTs/gMWf,Ethic Reflection,12-02-15 10:53,10.88333333,"I found some cash the other day in the new building. The old me would have kept it, no question about it. But the new me posted on multiple Facebook groups, saying that I found some cash, and if you lost it, let me know how much and I will return it to you. I strongly believe I did the right thing in that situation, and am proud of myself for being able to recognize it too.",D2L
2,UTs/gMWf,Private Self Reflection,12-02-15 10:52,10.86666667,"I feel that becoming a professional means I need to grow up, and be more responsible when it comes to due dates. Also, I should get my priorities in line, which is something I am currently working on.",D2L
3,UTs/gMWf,Professional Progress,12-02-15 10:55,10.91666667,"I am most definitely making progress in becoming a professional. I am more mature than the start of my dental school joinery, and dress to fit the part of a professional as well. There is no telling what may become of me in the near future :)",D2L
4,Vhgjv8DO,Ethic Reflection,31-05-15 16:19,16.31666667,"This is a no brainer.  Be ethical.  Don't cheat.  Take responsibility.  Some members of our class haven't gotten that memo, it seems, but not me.  I will ALWAYS take pride in my ethics.  There are no shortcuts, there is no cheating.  Honesty first.  Always.

EDIT:  I have been complimented in clinic for my honesty and ethics.  Looks like I'm on the right path.",D2L
5,Vhgjv8DO,Private Self Reflection,31-05-15 16:19,16.31666667,"Seriously, though, even this statement is too casual.  I need to start acting like an adult.  I have too much fun with life, and though that is crucial, I need to be able to hide some of that vigor from patients.  I need to be calm and speak softly but with authority, rather than running around yelling and making a spectacle of myself.  It is time to really grow up.

EDIT:  Seems like I'm not the only one who thought that way.  I got skewered on my first peer assessment.  Though, I have to say, it's a little irritating that I can't express myself.  I'm not in clinic, what does it matter?  Looks like being an individual here will be tougher than I thought.  Bummer.

SECOND EDIT:  I've gotten a better grasp of controlling myself in front of patients, and I've really improved my professional experience, but now everyone's complaining that I'm too negative.  So I've just shut up.  It is very difficult for me to lie about my feelings, so I am now forced to just contain them all.",D2L
6,Vhgjv8DO,Professional Progress,31-05-15 16:19,16.31666667,"D2 is done, and I absolutely crushed it.  Excellent grades, awesome performance in pre-clinic.  Now on to transferring that to patients.  Looking much better now than at this time a year ago.",D2L
7,X5eU4pn8,Private Personal,31-05-15 15:50,15.83333333,I'm really looking forward to my own transformation into a professional. I believe I have already the starting skill set needed for a caring professional. I need to attain the knowledge on how to provide treatments and handle patients.,D2L
8,X5eU4pn8,Private Self Reflection,31-05-15 15:50,15.83333333,"I think this field is about how I assess my own growth in becoming a professional. So far, D1 has taught me the value of hard work and the importance of how much you put in is what you get out. I hope to continue putting forth my best and mold myself into a caring, responsible, competent practitioner who will take care of her patients and community.",D2L
1,QQ6WCqIx,Public Personal,30-05-15 21:09,21.15,"My goal is to become a professional, compassionate, knowledgeable and responsible dentist to my patients after my four years of studies at NYUCD.  I expect to encounter tremendous hardships and challenges in this journey, which I am determined to overcome by studying hard together with my peer students.  I hope to become a better person, whose profession can make a little change in others’ lives, by starting my practice, participating in the community services and outreach programs to care for the underserved.
During the past 2 years of study of NYUCD, I have learned a lot on every aspect of dentistry. I am looking forward to entering the clinic and gain more experiences in patient care.",D2L
2,QQdaCc+F,Ethic Reflection,25-06-15 19:45,19.75,"I have continued to uphold ethical behavior in all my didactic and pre-clinical and beginning my clinic work and behavior. I try to approach each situation with an ethical background and an open mind. Although I still have issues dealing when patients refuse treatment or when they refuse treatment for their children, when they so desperately need it whether if it is because of religious or other beliefs.",D2L
3,QQdaCc+F,Private Personal,25-06-15 19:42,19.7,"When I first entered dental school I imagined pursing a career in oral surgery. However I am now looking into aesthetic dentistry, but I am unsure. I enjoy both fields very much but I am drawn to the aesthetic side much more so than the oral surgery area. However after taking the oral pathology section in DOD I am not again drawn back into diagnosis of oral disease and complete resection surgery.",D2L
4,QQdaCc+F,Private Self Reflection,25-06-15 19:45,19.75,For my D3 year I need to make sure I will not fall behind on my studies and to make sure clinically I perform well. I did well my first and second years and I would like to maintain and strive to maintain the same grades. I need to be able to maintain a balance between dividing my time between my clinical and didactic studies.,D2L
5,QQdaCc+F,Public Self Reflection,25-06-15 19:42,19.7,"I believe that I would be a competent doctor of dental surgery after I graduate from NYUCD. I will go above and beyond to help patients. I believe I need to work on my communication skills, such as talking more clearly and slowly for patients. For example so when I explain procedures or post-operative care instructions to patients they will understand and be able to understand. I need to be able to be approachable so patients will not fear asking questions and then not getting the correct care they deserve.",D2L
6,QQdaCc+F,Professional Progress,25-06-15 19:46,19.76666667,I believe that I learned a lot of the foundation of dentistry in my first and second year in dental school. I learned about more procedures in detail in D2. I believe I will learn more in detail about dental implant and prosthetic procedures within my D3 year. I  hope to expand and learn more about periodontic and endodontic procedures as well as do crown and bridge preparations on patients. I hope to get more involved within the clinic and cad-cam technology in the upcoming year.,D2L
7,QQdaCc+F,Public Personal,27-06-15 17:07,17.11666667,My goal for dental school is to graduate a competent doctor of dental surgery. At the end of my education at NYUCD I want to have the skills necessary so that patients will trust my diagnostic and treating abilities. I believe I am a very compassionate person and will go above and beyond to help my patients and make them feel comfortable under my care. As I continue progressing through dental school I realize that this is the career for me. I believe it is important that one chooses a career that one can become completely immersed in and enjoy going to work everyday. And for me that is dentistry.,D2L
8,QRGBUc0w,Professional Progress,18-03-15 12:17,12.28333333,I will keep up to date on my lab and clinic requirements. I will also study to pass my boards this summer and be ready to treat patients competently.,D2L
9,QRGBUc0w,Public Personal,18-03-15 12:15,12.25,"My goal after four years of dental school is to be competent and confident in my technical skills and social ability to provide care to patients of all types.   I will make lifelong relationships with my colleagues at school to who I can refer to for advise and encouragement. I will be involved in the community and world at large by being able to share what I know with those who don’t have the same access to care as me.   By maintaining a positive attitude, I hope to be an encouragement to those around me. I will be healthy and fit through exercise and good diet throughout my life.  I will create beautiful work and live a life that is filled with smiles.",D2L
10,QRl7HLs/,Ethic Reflection,10-05-15 3:00,3,"After Dr. More's class, it dawned on me the importance of ethics in any profession but even more importantly in the health care field. When a patient comes to the doctor they truly put their lives and trust in someone else's hand. Therefore, it is critical that the practitioner be moral and ethical in his/her actions. As a dentist I think it is crucial that the treatment plans are patient-centered rather than a money-grabbing scam. Furthermore, the importance of communication can not be overstated!",D2L
11,QRl7HLs/,Private Personal,10-05-15 2:59,2.983333333,My ultimate goal is to establish an institution for advanced research that addresses issues in access to care and finding new methods of improving dental health while minimizing cost.,D2L
12,QRl7HLs/,Public Self Reflection,10-05-15 2:59,2.983333333,"Wiki defines a professional as a member of a profession who has received a standard of education and training that prepares them with the particular knowledge and skills necessary to perform their role. I believe education is a critical aspect of being a professional, however I think that being a dentist extends beyond this. I think it is important that an individual be a leader and a valuable asset to their community to be a great professional!",D2L
13,QRl7HLs/,Professional Progress,10-05-15 3:04,3.066666667,"I believe this year has humbled me, and helped me realize the amazing nature of the dental profession. We as dentists are in a wonderful position to really make a difference. From screenings to improving the prognosis of chemotherapy, we can affect a lot of people. Furthermore, this journey is becoming an eye-opener in the issues that govern our societal values and policies. I hope to have an impact on the public health scale and in general on global practice of dentistry to try and minimize the gap in health care provided to the rich and the poor.",D2L
